query_id,query,target,rewritten_claims
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","{
  ""rewritten_claims"": [
    ""Man, you was my fave media till this! 'Prez Trump should bounce right now and let Pence handle the transition and all'"",
    ""Una be my best media before this oh! 'Make President Trump just commot now now, make Mike Pence handle the transition enter the White House'"",
    ""Wah, you were my favorite media until now! 'To avoid all this trouble, President Trump should step down immediately and let Mike Pence handle the transition'""
  ]
}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ",Republican National Committee Chairwoman Ronna McDaniel published and later deleted a tweet that suggested a U.S. future under a Joe Biden-Kamala Harris presidential administration.,"{
  ""rewritten_claims"": [
    ""She done deleted it, but she posted a tweet sayin' Joe Biden gon' be president next year. Via"",
    ""She don delete am, but she post one tweet wey dey suggest say Joe Biden go be president next year. Via"",
    ""She deleted it already, but she posted a tweet suggesting Joe Biden will be president next year. Via""
  ]
}"
tweet-sno-1325,Raising canes filed for bankruptcy,Raising Cane's Chicken Fingers filed for bankruptcy.,"{
  ""rewritten_claims"": [
    ""Raisin' Cane's done filed for bankruptcy"",
    ""Raising Cane's Chicken Fingers don enter bankruptcy"",
    ""Raising Cane's Chicken Fingers go bankrupt liao""
  ]
}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me",Raising Cane's Chicken Fingers filed for bankruptcy.,"{
  ""rewritten_claims"": [
    ""To finish off 2020, Raising Canes done filed bankrupt... That was the last straw, Jesus come get me."",
    ""To end 2020, Raising Canes don enter bankrupt... That na the last straw, Jesus come carry me."",
    ""To wrap up 2020, Raising Canes filed for bankrupt... That was the last straw, Jesus come and get me.""
  ]
}"
tweet-sno-1327,i saw #RIPDrake trending and had a fucking heart attack,TMZ reported that Drake was involved in a drive-by shooting and died at the age of 34. Genius also reported that Drake's family confirmed his passing.,"{
  ""rewritten_claims"": [
    ""I saw #RIPDrake trendin' and I damn near had a heart attack, yo"",
    ""I see #RIPDrake dey trend and my heart almost jump comot"",
    ""I saw #RIPDrake trending and almost got heart attack sia""
  ]
}"
tweet-sno-1328,"Generation after generation, it's a pleasure to game alongside you. Happy launch day ","Xbox and PlayStation congratulated each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5.","{
""rewritten_claims"": [
""Ay yo, generation after generation, it's a pleasure to game wit' y'all. Happy launch day!"",
""My people generation after generation, e dey sweet me to game wit' una. Happy launch day, oh!"",
""Generation to generation, shiok to game with you all lah. Happy launch day!""
]
}"
tweet-sno-1329,"Congrats,! #NextGeneration #GreatnessAwaits","Xbox and PlayStation congratulated each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5.","{
""rewritten_claims"": [
""Big ups, y'all! #NextGen #GreatnessAwaits"",
""Congrats o! #NextGeneration #GreatnessAwaits"",
""Shiok, man! #NextGen #GreatnessAwaits""
]
}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,"On Nov. 12, 2020, U.S. Immigration and Customs Enforcement’s (ICE) Twitter account appeared to have been briefly removed from the social network.","{
  ""rewritten_claims"": [
    ""What happened to the ICE Twitter page, yo?"",
    ""Wetín happun to the ICE Twitter page?"",
    ""What happened to the ICE Twitter page ah?""
  ]
}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,"On Nov. 12, 2020, U.S. Immigration and Customs Enforcement’s (ICE) Twitter account appeared to have been briefly removed from the social network.","{
  ""rewritten_claims"": [
    ""What happen to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?"",
    ""Wetîn happen to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?"",
    ""Wah happen to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?""
  ]
}"
tweet-sno-1332,"To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers",Veterans and Gold Star families get free access to national parks starting on Veterans Day 2020.,"{
""rewritten_claims"": [
""In honor of #VeteransDay and to show love to those who served in the military, they said Gold Star Families and Veterans of the U.S. Armed Forces can get into national parks for free forever. Find out more at #DOIDelivers"",
""As we dey celebrate #VeteransDay and honor those wey serve for military, them announce say Gold Star Families and Veterans of U.S. Armed Forces go get free access to national parks forever. Learn more for #DOIDelivers"",
""To commemorate #VeteransDay and to honor those who have served in the military, it was announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks indefinitely. Find out more at #DOIDelivers.""
]
}"
tweet-sno-1333,"HUGE NEWS: Thanks to the public-private partnership forged by President,announced its Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 90% of its volunteers.","The research and development of Pfizer COVID-19 vaccine, which proved to be 90% effective against SARS-CoV-2 in November 2020, was funded by U.S. President Donald Trump’s Operation Warp Speed.","{
  ""rewritten_claims"": [
    ""BIG NEWS: Thanks to da public-private partnership set up by da President, they announced that the Coronavirus Vaccine trial is WORKIN’, preventin’ infection in 90% of the folks who took it."",
    ""Wetin dey happen: Thanks to the partnership wey the President organize with both public and private sectors, dem announce say the Coronavirus Vaccine trial dey WORK, e dey prevent infection for 90% of the people wey volunteer."",
    ""BIG NEWS: Due to the public-private partnership established by the President, it was announced that the Coronavirus Vaccine trial is effective, preventing infection in 90% of its volunteers.""
  ]
}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"The research and development of Pfizer COVID-19 vaccine, which proved to be 90% effective against SARS-CoV-2 in November 2020, was funded by U.S. President Donald Trump’s Operation Warp Speed.","{
  ""rewritten_claims"": [
    ""The news 'bout the vaccine bein' 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This gon' be one of the most important things the administration done in response to this pandemic. ❤️🇺🇸 #USStrong"",
    ""The news about thevaccine being 90% effective na great news for the American people! Many thanks toand Operation Warp Speed. This go be one of the most important things wey the administration don do in response to this pandemic. ❤️🇺🇸 #USStrong"",
    ""The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong, lah!""
  ]
}"
tweet-sno-1335,We just did. Joe Biden clapped back against the MAGA hat 😯 (📷:),"U.S. President-elect Joe Biden’s hat answers Donald Trump’s campaign slogan “Make America Great Again” with the phrase, “We Just Did.”","{
  ""rewritten_claims"": [
    ""We jus' did. Joe Biden clapped back 'gainst the MAGA hat 😯 (📷:)"",
    ""We don do am. Joe Biden come clap back for the MAGA hat 😯 (📷:)"",
    ""We just did lah. Joe Biden clap back against the MAGA hat 😯 (📷:)""
  ]
}"
tweet-sno-1336,"Congratulations to President-elect Joe Biden! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","President-elect Joe Biden’s German shepherd, Major, will be the first rescue dog to reside at the White House.","{
  ""rewritten_claims"": [
    ""Congrats to President-elect Joe Biden! His German Shepherd, Major, 'bout to be the first rescue pup chillin' in the White House. The Bidens got the German shepherd from the Delaware Humane Association two years ago after fosterin' him for a bit."",
    ""Congrats to President-elect Joe Biden! His German Shepherd, Major, go first shelter dog to enter the White House. The Bidens adopt the German shepherd from Delaware Humane Association two years ago after dey foster am."",
    ""Congrats to President-elect Joe Biden! His German Shepherd, Major, will be the first shelter dog to live in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after fostering him.""
  ]
}"
tweet-sno-1337,President Trump is playing golf club this morning as Biden appears to extend his lead in the election. The weekend getaway comes as U.S. coronavirus cases hit all-time highs and as Trump's own chief of staff Mark Meadows tests positive for Covid-19.,U.S. President Donald Trump was golfing when Joe Biden was projected as the winner of the 2020 presidential election.,"{
  ""rewritten_claims"": [
    ""President Trump out playin' golf this mornin' while Biden look like he winnin' the election. This weekend getaway happenin' while U.S. corona cases hittin' all-time highs, and Trump's own chief of staff Mark Meadows got Covid-19."",
    ""President Trump dey play golf this morning as Biden fit extend him lead for the election. This weekend waka come as U.S. coronavirus cases dey reach all-time high and as Trump chief of staff Mark Meadows test positive for Covid-19."",
    ""President Trump playing golf this morning as Biden seems to extend his lead in the elections. The weekend getaway comes as U.S. coronavirus cases reach all-time highs and Trump's own chief of staff Mark Meadows tests positive for Covid-19.""
  ]
}"
tweet-sno-1338,"#US : Trump loyalist and criminal Steve Bannon declares Dr. Fauci and FBI Director Wray should be beheaded and have their heads mounted on pikes at the White House ""as a warning to federal bureaucrats"". (📹)","Former U.S. President Donald Trump campaign adviser Steve Bannon called for a ""second term"" to kick off with the firings of NIH Director Dr. Anthony Fauci and FBI Director Christopher Wray, adding that he would put their ""heads on pikes"" as a warning.","{
  ""rewritten_claims"": [
    ""#US : Trump ride-or-die and criminal Steve Bannon say Dr. Fauci an' FBI Director Wray should get they heads cut off an' put on pikes at the White House 'as a warnin' to federal workers'. (📹)"",
    ""#US: Trump loyalist and criminal Steve Bannon talk say make dem cut Dr. Fauci and FBI Director Wray head comot, put am for pikes for White House 'as warning to federal workers'. (📹)"",
    ""#US: Trump supporter and criminal Steve Bannon say Dr. Fauci and FBI Director Wray should behead and put their heads on pikes at the White House 'as a warning to federal bureaucrats'. (📹)""
  ]
}"
tweet-sno-1339,"BREAKING: Trump’sfinalized a rule today stripping gray wolves of their federal #EndangeredSpecies protections in the Lower 48 states. This dangerous move threatens ecosystems, ignores Indigenous guidance & contributes to the biodiversity crisis.","In October 2020, the U.S. Department of the Interior removed gray wolves from the Endangered Species Act, returning management and protection of the species to states and tribes.","{
  ""rewritten_claims"": [
    ""BREAKING: Trump done took gray wolves off the federal #EndangeredSpecies list in the Lower 48 states today. This risky move messes up ecosystems, don't listen to Indigenous folks, and adds to the biodiversity crisis."",
    ""BREAKING: Trump finalize rule today to remove gray wolves from federal #EndangeredSpecies protections in the Lower 48 states. This wahala move go threaten ecosystems, no dey follow Indigenous advice and e go add to biodiversity crisis."",
    ""BREAKING: Trump finalised rule today to take gray wolves off federal #EndangeredSpecies protections in the Lower 48 states. This dangerous move will threaten ecosystems, ignore Indigenous guidance & contribute to biodiversity crisis.""
  ]
}"
tweet-sno-1340,"Here's video pulled from the Delaware County, PA live stream of a ballot worker filling out ballots.",A video captures a Pennsylvania elections worker actually filling out ballots rather than counting them.,"{
  ""rewritten_claims"": [
    ""Here go a vid from the Delaware County, PA live stream showin' a ballot worker fillin' out ballots."",
    ""See dis video, e be from Delaware County, PA live stream where ballot worker dey fill out ballots."",
    ""Here's a video taken from the Delaware County, PA live stream showing a ballot worker filling out ballots.""
  ]
}"
tweet-sno-1341,"Trump supporters: ""Stop the vote!"" Also Trump supporters: ""Count that vote!"" #election2020","U.S. President Trump's supporters can be heard chanting ""stop the count"" in one video and ""count the vote"" in another.","{
  ""rewritten_claims"": [
    ""Trump folks be like: 'Stop the vote!' Also Trump folks be like: 'Count that vote!' #election2020"",
    ""Trump people dey shout 'Stop the vote!' Na same Trump people dey shout 'Count that vote!' #election2020"",
    ""Trump supporters saying 'Stop the vote!' But also Trump supporters saying 'Count that vote!' #election2020""
  ]
}"
tweet-sno-1342,We don’t want to have a recount in any of the battleground states. Obama will steal it. Make sure all your friends and family vote.,"In 2012 Donald Trump tweeted, ""We don’t want to have a recount in any of the battleground states. Obama will steal it.""","{
""rewritten_claims"": [
""Aye, we ain't tryna have no recounts in them battleground states. Obama gon' steal it. Make sure all y'all friends and family vote."",
""We no wan do recount for any of the battleground states. Obama go thief am. Make sure sey all your people vote."",
""We don’t want to have recount in any of the battleground states, lah. Obama will steal it. Make sure all your friends and family vote, can?""
]
}"
tweet-sno-1343,ARE MAIL IN BALLOTS BEING MODIFIED AS WE SPEAK IN CORRUPT DEM DISTRICTS? have you heard about Dems distributing sharpie pens to Trump voters and then invalidating their ballots?,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","{
  ""rewritten_claims"": [
    ""THEY CHANGIN' MAIL-IN BALLOTS RIGHT NOW IN THEM CORRUPT DEM SPOTS? Y'all heard 'bout Dems givin' sharpie pens to Trump folk, tryna mess up they votes?"",
    ""Una don hear say dey dey change mail-in ballots dey give Trump supporters for Dem corrupt districts? Dem dey give dem Sharpie pen make dem ballots no valid?"",
    ""Are mail-in ballots being changed in corrupt Dem districts as we're talking? Have you heard about Dems giving out Sharpie pens to Trump voters and then invalidating their ballots?""
  ]
}"
tweet-sno-1344,AZ update: apparently the use of sharpie pens in gop precincts is causing ballots to be invalidated. Could be huge numbers of mostly Trump supporters. More to come,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","{
  ""rewritten_claims"": [
    ""AZ update: folks sayin' usin' sharpie pens in GOP spots is makin' ballots invalid. Could be a lotta Trump supporters. More info soon."",
    ""AZ update: Dem dey talk say use of sharpie pens for GOP areas dey cause ballot wahala. E fit affect plenty Trump supporters. More gist dey come."",
    ""AZ update: People saying using Sharpie pens in GOP precincts causing ballots to be invalid. Might be many Trump supporters. More info coming soon.""
  ]
}"
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","{
  ""rewritten_claims"": [
    ""They uploadin' batches of ballots, 100% fo' Joe Biden. Massive numbers of ballots gettin' invalidated in AZ 'cause Trump supporters was told to use Sharpies. This ain't no democracy. We bein' ruled over."",
    ""Dem dey upload batches of ballots, 100% for Joe Biden. Plenty ballots dey invalidated for AZ as dem tell Trump supporters to use Sharpies. This no be democracy. We dey under rule."",
    ""They uploading batches of ballots, 100% for Joe Biden. Massive numbers of ballots being invalidated in AZ because Trump supporters were told to use Sharpies. This is not democracy. We are being ruled over.""
  ]
}"
tweet-sno-1346,Lucky to be alive: an Avila Beach woman says she is okay after a whale capsized her kayak (shown here). Hear from her and tips for staying safe out on the water tonight at 10&11. (Video: Kellie Balentine) ,A video shows a large humpback whale swallowing a kayaker.,"{
  ""rewritten_claims"": [
    ""Lucky to be alive: a Avila Beach woman say she aite after a whale capsized her kayak (shown here). Hear from her and tips for stayin safe out on the water tonight at 10&11. (Video: Kellie Balentine)"",
    ""Lucky to dey alive: one Avila Beach woman talk say she dey okay after whale capsize her kayak (shown here). Hear from her and tips for staying safe on top water tonight at 10&11. (Video: Kellie Balentine)"",
    ""Very heng to be alive: one Avila Beach woman say she okay after whale capsize her kayak (shown here). Hear from her and tips for stay safe on water tonight at 10&11. (Video: Kellie Balentine)""
  ]
}"
tweet-sno-1347,"Here is another angle of the whale breaching with the kayak seemingly in its mouth. The woman who took this video tells me she was filming the whale in the distance and next she knew, the whale emerged trying to get the fish around the kayak (Video: Mandy Boyle) ",A video shows a large humpback whale swallowing a kayaker.,"{
  ""rewritten_claims"": [
    ""Look here, dis another angle of the whale coming up wit the kayak in its mouth. The woman who took this video said she was just filming the whale from far away then the next thing she knew, the whale came up tryna get the fish 'round the kayak. (Video: Mandy Boyle)"",
    ""See this one? Here’s another angle of the whale jumping with the kayak looking like it dey inside hin mouth. The woman wey take this video talk say she dey film the whale from far and the next thing she know, the whale show up to chop the fish wey dey around the kayak. (Video: Mandy Boyle)"",
    ""Take a look, here's another view of the whale breaching with the kayak seemingly in its mouth. The woman who filmed this say she was capturing the whale from a distance, and then next moment, the whale appeared trying to catch the fish surrounding the kayak. (Video: Mandy Boyle)""
  ]
}"
tweet-sno-1348,"Biden: ""I had a job with a nice country club kind of pool as a lifeguard .. I played ball with a lot of great black athletes but I didn’t know them. I mean, we knew each other. They were friends. But I didn’t know them. And it was a great education. It was like the Green Mile.""","In a Nov. 3, 2020 interview with reporters in Wilmington, Delaware, U.S. Democratic presidential candidate Joe Biden likened his experiences playing ball with Black athletes to Stephen King’s Green Mile.","{
  ""rewritten_claims"": [
    ""Biden: 'I had a gig at a fancy country club kinda pool as a lifeguard... I played ball with a lotta great Black athletes but I ain't know 'em like that. I mean, we was cool. They was friends, but I ain't really know 'em. And it was a real education. Kinda like the Green Mile.'"",
    ""Biden: 'I been get job for one kind fine country club pool as lifeguard... I dey play ball with plenty great Black athletes but I no sabi dem well well. I mean, we dey hail each other. Dem be friends. But I no really sabi dem like that. E be like good education. E be like that Green Mile.'"",
    ""Biden: 'Last time I got this job at some atas country club pool as a lifeguard... I play ball with many good Black athletes but I not really know them well. We know each other la. They were friends. But I didn’t know them deeply. It was like the Green Mile experience.'""
  ]
}"
tweet-sno-1349,I’m so ready for today!!! Ladies don’t forget your pearls today In honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote,"In the days leading up to the 2020 general election, social media users encouraged one another to wear pearls in honor of Democratic vice-presidential candidate Kamala Harris, not the late Justice Ruth Bader Ginsburg.","{
  ""rewritten_claims"": [
    ""I’m so ready fo’ today!!! Ladies, don’t forget yo’ pearls today in honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote"",
    ""I dey ready for today!!! Ladies no forget your pearls today in honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote"",
    ""I’m so ready for today!!! Ladies, don’t forget your pearls today in honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote lah""
  ]
}"
tweet-sno-1350,You know it’s going to be a landslide when the Amish start to rally and create their own Trump Train 😎🇺🇸,Photos and videos show members of the Amish community displaying their support for U.S. President Donald Trump.,"{
""rewritten_claims"": [
""You know it’s gon' be a landslide when the Amish start rallyin' and creatin' their own Trump Train 😎🇺🇸"",
""You sabi say e go be landslide when the Amish begin dey rally and create their own Trump Train 😎🇺🇸"",
""You know it will be a landslide when the Amish start to rally and create their own Trump Train 😎🇺🇸""
]
}"
tweet-sno-1351,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,U.S. Rep. Ilhan Omar said Minnesota residents can vote without registering.,"{
  ""rewritten_claims"": [
    ""Y'all ain't gotta be registered to vote in Minnesota, we got same day registration so you can register at the polls."",
    ""No need to don register before go vote for Minnesota, we get same day registration, so fit register for the polling unit."",
    ""You no need register first to vote in Minnesota, we have same day registration, so can register at the polling station.""
  ]
}"
tweet-sno-1352,"Real or fake? Hunter Biden Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
  ""rewritten_claims"": [
    ""Fa real or nah? Hunter Biden done turned on his pops, sayin' Biden fam got $300 million hidin' in Switzerland... Rudy Guiliani spittin' one of the best speeches ever, breakin' down Joe Biden's 30-year hustle, callin' him 'The Prince of Darkness'!!"",
    ""Be this real or fake? Hunter Biden don turn himself to FBI, dey yarn say Biden Family get $300 million for Switzerland... Rudy Guiliani freestyle one of the best speeches ever, summarize Joe Biden 30 years crime spree, sayin' Joe Biden na 'The Prince of Darkness'!!"",
    ""Izit true or not? Hunter Biden has turned himself in to FBI, saying Biden Family has $300 million stash in Switzerland... Rudy Guiliani freestyle one of the greatest speeches ever, summarizing Joe Biden's 30-year crime spree, calling Joe Biden 'The Prince of Darkness'!!""
  ]
}"
tweet-sno-1353,I heard Hunter Biden turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
  ""rewritten_claims"": [
    ""Hey, I heard Hunter Biden done turned hisself in to the FBI on the 28th and snitched on his pops. Spilled all his guts and ain't get no charges, then got put in a treatment center. Y'all heard anything 'bout that?"",
    ""I hear say Hunter Biden don go FBI on the 28th, turn himself in, and spill all di tori about him papa. Dem no charge am and e dey treatment center now. You don hear anything like that?"",
    ""I heard Hunter Biden went to the FBI on the 28th, turn himself in, and snitched on his father. Said everything, no charges, and got put in a treatment center. Have you heard anything about that?""
  ]
}"
tweet-sno-1354,Hunter Biden has flipped?,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
  ""rewritten_claims"": [
    ""Hunter Biden done flipped?"",
    ""Hunter Biden don turn back against hin papa?"",
    ""Hunter Biden got flip liao?""
  ]
}"
tweet-sno-1355,14/n Reportedly #HunterBiden has flipped,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
  ""rewritten_claims"": [
    ""14/n Supposedly #HunterBiden done flipped on his pops"",
    ""14/n Dem talk say #HunterBiden don turn him back on him papa"",
    ""14/n Got people saying #HunterBiden has flipped on his father""
  ]
}"
tweet-sno-1356,Biden turned himself in!,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
""rewritten_claims"": [
""Biden done turned hisself in!"",
""Biden don go surrender himself!"",
""Biden went to surrender himself!""
]
}"
tweet-sno-1357,"Biden campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
  ""rewritten_claims"": [
    ""Biden campaign cancel Austin rally; Trump supporters wit guns harass campaign bus, ramming volunteer vehicles an blockin traffic. 'At least da Trump hearse make sense given da 200K+ Americans who done died cuz of his incompetence.' #VoteBlueToEndTheNightmare"",
    ""Biden campaign don cancel Austin rally; Trump supporters wey dey carry gun dey harass campaign bus, dem dey ram volunteer vehicles and block traffic. 'At least d Trump hearse dey appropriate given say 200K+ Americans don die bcos of him incompetence.' #VoteBlueToEndTheNightmare"",
    ""Biden campaign cancel Austin rally; Trump supporters with guns reportedly harass campaign bus, ramming volunteer vehicles and blocking traffic. 'At least the Trump hearse is appropriate since got over 200K Americans die due to his incompetence.' #VoteBlueToEndTheNightmare""
  ]
}"
tweet-sno-1358,"See all these pickup trucks with Trump flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
  ""rewritten_claims"": [
    ""Y'all see all dem pickup trucks with Trump flags? They was sittin' 'long I-35, waitin' to ambush the Biden/Harris campaign bus as it rolled from San Antonio to Austin. 2/"",
    ""Una don see all those pickup trucks wey carry Trump flags? Dem just dey wait for I-35, to ambush the Biden/Harris campaign bus as e dey travel from San Antonio to Austin. 2/"",
    ""You see all those pickup trucks with Trump flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it travel from San Antonio to Austin. 2/""
  ]
}"
tweet-sno-1359,"These Trump supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
  ""rewritten_claims"": [
    ""These Trump supporters, some of 'em wit guns, surrounded the bus on the highway and tried to run it off the road. They outnumbered the police 50 to 1, and they even hit a staffer's car."",
    ""These Trump supporters, many of dem were armed, surrounded de bus for road and try to push am comot for the road. Dem pass police 50 to 1, and dem hit staff car."",
    ""These Trump supporters, a lot of them were armed, surrounded the bus on the expressway and tried to drive it off the road. They outnumbered the police 50 to 1, and they ended up hitting a staffer's car.""
  ]
}"
tweet-sno-1360,"As the Biden bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
  ""rewritten_claims"": [
    ""When Biden bus come rollin' down 11th street to I-35, Trump supporters be hustlin' to they trucks to chase it."",
    ""As Biden bus dey move for 11th street, Trump supporters quick quick enter their trucks to follow am."",
    ""When the Biden bus go down 11th Street towards I-35, Trump supporters faster faster jump into their trucks to follow it.""
  ]
}"
tweet-sno-1361,These people should be arrested for plotting to kill Biden by running him off the road. This is a violent right wing mob with weapons chasing Biden.,"Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
  ""rewritten_claims"": [
    ""These folks need to be locked up for tryin' to take out Biden by runnin' him off the road. This a violent right wing mob with weapons chasin' Biden."",
    ""Dem people suppose make dem arrest for planning to kill Biden by comot am from road. Dis na violent right wing mob with weapons dey chase Biden."",
    ""These folks should kena arrested for plotting to kill Biden by running him off the road. This one violent right wing gang with weapons chasing Biden.""
  ]
}"
tweet-sno-1362,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….",Actor Sean Connery was instrumental in helping Donald Trump secure approval for a controversial golf course development in Scotland.,"{
    ""rewritten_claims"": [
        ""The legendary actor, 007 Sean Connery, done passed on to even greener fairways. He was quite a guy, and a tough character. I was strugglin' to get approvals for a big development in Scotland when Sean stepped in and shouted, 'Let him build the damn thing.' That was..."",
        ""The legendary actor, 007 Sean Connery, don waka go even greener fairways. He was quite a guy and a tough character. I bin dey get wahala to get approvals for one big development for Scotland when Sean step in shout, 'Make dem build the damn thing.' That was..."",
        ""The legendary actor, 007 Sean Connery, has move on to even greener fairways. He was quite the guy, and a tough character. I had a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted, 'Let him build the damn thing.' That was...""
    ]
}"
tweet-sno-1363, please tell me why you are sold out of the Mexican Pizza at All locations?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
  ""rewritten_claims"": [
    ""Can y'all tell me why y'all ain't got no Mexican Pizza at none of the spots?"",
    ""Abeg tell me why una no get Mexican Pizza for all una locations?"",
    ""Why you all no have Mexican Pizza at all the outlets, lah?""
  ]
}"
tweet-sno-1364, why are you taking away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
  ""rewritten_claims"": [
    ""Why y'all takin' away the Mexican pizza tho??? 😭😭 #bringbackthemexicanpizza"",
    ""Why una dey comot the Mexican pizza now??? 😭😭 #bringbackthemexicanpizza"",
    ""Why you all removing the Mexican pizza lah??? 😭😭 #bringbackthemexicanpizza""
  ]
}"
tweet-sno-1365, Is the Mexican Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
""rewritten_claims"": [
""Da Mexican Pizza gone? Please tell me it ain't true 😩 #savethemexicanpizza"",
""Mexican Pizza don waka? Abeg no be so 😩 #savethemexicanpizza"",
""The Mexican Pizza is gone ah? Please lah, say it’s not true 😩 #savethemexicanpizza""
]
}"
tweet-sno-1366,Is taco bell still selling the mexican pizza?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
  ""rewritten_claims"": [
    ""Taco Bell still sellin' that Mexican Pizza?"",
    ""Taco Bell still dey sell dat Mexican Pizza?"",
    ""Eh, Taco Bell still selling the Mexican Pizza or not ah?""
  ]
}"
