query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1351,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Iowa 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,"{""label"": ""LABEL_1"", ""score"": 0.9992702603340149}"
tweet-sno-1351,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Michigan 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,"{""label"": ""LABEL_1"", ""score"": 0.9992560744285583}"
tweet-sno-1352,"Real or fake? Hunter Biden Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","Real or fake? Donald Trump Jr. Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","{""label"": ""LABEL_0"", ""score"": 0.5668025016784668}"
tweet-sno-1352,"Real or fake? Hunter Biden Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","Real or fake? Jared Kushner Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","{""label"": ""LABEL_0"", ""score"": 0.6172382831573486}"
tweet-sno-1352,"Real or fake? Hunter Biden Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","Real or fake? Ivanka Trump Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","{""label"": ""LABEL_1"", ""score"": 0.5294266939163208}"
tweet-sno-1353,I heard Hunter Biden turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,I heard Donald Trump Jr. turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,"{""label"": ""LABEL_1"", ""score"": 0.9994953870773315}"
tweet-sno-1353,I heard Hunter Biden turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,I heard Jared Kushner turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,"{""label"": ""LABEL_1"", ""score"": 0.9994851350784302}"
tweet-sno-1353,I heard Hunter Biden turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,I heard Eric Trump turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,"{""label"": ""LABEL_1"", ""score"": 0.9994807839393616}"
tweet-sno-1354,Hunter Biden has flipped?,Donald Trump Jr. has flipped?,"{""label"": ""LABEL_1"", ""score"": 0.9994308352470398}"
tweet-sno-1354,Hunter Biden has flipped?,Eric Trump has flipped?,"{""label"": ""LABEL_1"", ""score"": 0.9994107484817505}"
tweet-sno-1354,Hunter Biden has flipped?,Ivanka Trump has flipped?,"{""label"": ""LABEL_1"", ""score"": 0.9994083642959595}"
tweet-sno-1355,14/n Reportedly #HunterBiden has flipped,14/n Reportedly #DonaldTrumpJr has flipped,"{""label"": ""LABEL_1"", ""score"": 0.9994538426399231}"
tweet-sno-1355,14/n Reportedly #HunterBiden has flipped,14/n Reportedly #IvankaTrump has flipped,"{""label"": ""LABEL_1"", ""score"": 0.9994599223136902}"
tweet-sno-1355,14/n Reportedly #HunterBiden has flipped,14/n Reportedly #EricTrump has flipped,"{""label"": ""LABEL_1"", ""score"": 0.9994454979896545}"
tweet-sno-1356,Biden turned himself in!,Trump turned himself in!,"{""label"": ""LABEL_1"", ""score"": 0.9993927478790283}"
tweet-sno-1356,Biden turned himself in!,Clinton turned himself in!,"{""label"": ""LABEL_1"", ""score"": 0.999414324760437}"
tweet-sno-1356,Biden turned himself in!,Obama turned himself in!,"{""label"": ""LABEL_1"", ""score"": 0.9994206428527832}"
tweet-sno-1357,"Biden campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","Kamala Harris campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","{""label"": ""LABEL_1"", ""score"": 0.9994914531707764}"
tweet-sno-1357,"Biden campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","Bernie Sanders campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","{""label"": ""LABEL_1"", ""score"": 0.9994773268699646}"
tweet-sno-1357,"Biden campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","Elizabeth Warren campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","{""label"": ""LABEL_1"", ""score"": 0.9994800686836243}"
tweet-sno-1358,"See all these pickup trucks with Trump flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","See all these pickup trucks with Biden flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","{""label"": ""LABEL_1"", ""score"": 0.9994831085205078}"
tweet-sno-1358,"See all these pickup trucks with Trump flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","See all these pickup trucks with Sanders flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","{""label"": ""LABEL_1"", ""score"": 0.9994853734970093}"
tweet-sno-1358,"See all these pickup trucks with Trump flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","See all these pickup trucks with Obama flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","{""label"": ""LABEL_1"", ""score"": 0.999488115310669}"
tweet-sno-1359,"These Trump supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","These Biden supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","{""label"": ""LABEL_1"", ""score"": 0.9994588494300842}"
tweet-sno-1359,"These Trump supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","These Obama supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","{""label"": ""LABEL_1"", ""score"": 0.9994542002677917}"
tweet-sno-1359,"These Trump supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","These Clinton supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","{""label"": ""LABEL_1"", ""score"": 0.9994572997093201}"
tweet-sno-1360,"As the Biden bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","As the Harris bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","{""label"": ""LABEL_1"", ""score"": 0.9994705319404602}"
tweet-sno-1360,"As the Biden bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","As the Pelosi bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","{""label"": ""LABEL_1"", ""score"": 0.9994679093360901}"
tweet-sno-1360,"As the Biden bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","As the Sanders bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","{""label"": ""LABEL_1"", ""score"": 0.9994633793830872}"
tweet-sno-1361,These people should be arrested for plotting to kill Biden by running him off the road. This is a violent right wing mob with weapons chasing Biden.,These people should be arrested for plotting to kill Harris by running him off the road. This is a violent right wing mob with weapons chasing Harris.,"{""label"": ""LABEL_1"", ""score"": 0.9994966983795166}"
tweet-sno-1361,These people should be arrested for plotting to kill Biden by running him off the road. This is a violent right wing mob with weapons chasing Biden.,These people should be arrested for plotting to kill Pelosi by running him off the road. This is a violent right wing mob with weapons chasing Pelosi.,"{""label"": ""LABEL_1"", ""score"": 0.9994982481002808}"
tweet-sno-1361,These people should be arrested for plotting to kill Biden by running him off the road. This is a violent right wing mob with weapons chasing Biden.,These people should be arrested for plotting to kill Sanders by running him off the road. This is a violent right wing mob with weapons chasing Sanders.,"{""label"": ""LABEL_1"", ""score"": 0.9994847774505615}"
tweet-sno-1362,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….","The legendary actor, James Bond Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….","{""label"": ""LABEL_1"", ""score"": 0.9994528889656067}"
tweet-sno-1362,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….","The legendary actor, The Spy Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….","{""label"": ""LABEL_1"", ""score"": 0.9994557499885559}"
tweet-sno-1362,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….","The legendary actor, Double-O Seven Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….","{""label"": ""LABEL_1"", ""score"": 0.9994445443153381}"
tweet-sno-1363, please tell me why you are sold out of the Mexican Pizza at All locations?, please tell me why you are sold out of the Italian Pizza at All locations?,"{""label"": ""LABEL_1"", ""score"": 0.9992507100105286}"
tweet-sno-1363, please tell me why you are sold out of the Mexican Pizza at All locations?, please tell me why you are sold out of the Greek Pizza at All locations?,"{""label"": ""LABEL_1"", ""score"": 0.9991773962974548}"
tweet-sno-1363, please tell me why you are sold out of the Mexican Pizza at All locations?, please tell me why you are sold out of the Indian Pizza at All locations?,"{""label"": ""LABEL_1"", ""score"": 0.9992187023162842}"
tweet-sno-1364, why are you taking away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza, why are you taking away the Italian pizza??? 😭😭 #bringbackthemexicanpizza,"{""label"": ""LABEL_1"", ""score"": 0.9994631409645081}"
tweet-sno-1364, why are you taking away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza, why are you taking away the Chinese pizza??? 😭😭 #bringbackthemexicanpizza,"{""label"": ""LABEL_1"", ""score"": 0.9994596838951111}"
tweet-sno-1364, why are you taking away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza, why are you taking away the French pizza??? 😭😭 #bringbackthemexicanpizza,"{""label"": ""LABEL_1"", ""score"": 0.9994600415229797}"
tweet-sno-1365, Is the Mexican Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza, Is the Italian Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza,"{""label"": ""LABEL_1"", ""score"": 0.9994495511054993}"
tweet-sno-1365, Is the Mexican Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza, Is the Greek Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza,"{""label"": ""LABEL_1"", ""score"": 0.9994438290596008}"
tweet-sno-1365, Is the Mexican Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza, Is the Japanese Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza,"{""label"": ""LABEL_1"", ""score"": 0.9994382262229919}"
tweet-sno-1366,Is taco bell still selling the mexican pizza?,Is taco bell still selling the italian pizza?,"{""label"": ""LABEL_1"", ""score"": 0.9993647933006287}"
tweet-sno-1366,Is taco bell still selling the mexican pizza?,Is taco bell still selling the greek pizza?,"{""label"": ""LABEL_1"", ""score"": 0.9993560910224915}"
tweet-sno-1366,Is taco bell still selling the mexican pizza?,Is taco bell still selling the indian pizza?,"{""label"": ""LABEL_1"", ""score"": 0.9993467926979065}"
tweet-sno-1367,TheMexican Pizza is already gone?!?,Shredded Chicken items is already gone?!?,"{""label"": ""LABEL_1"", ""score"": 0.9994669556617737}"
tweet-sno-1367,TheMexican Pizza is already gone?!?,Pico de Gallo is already gone?!?,"{""label"": ""LABEL_1"", ""score"": 0.9994838237762451}"
tweet-sno-1367,TheMexican Pizza is already gone?!?,7-Layer Burrito is already gone?!?,"{""label"": ""LABEL_1"", ""score"": 0.9992430210113525}"
tweet-sno-1368,idk how much more i can take… cheesecake factory closing its doors and tb ousting the mexican pizza.,idk how much more i can take… cheesecake factory closing its doors and tb ousting the Italian pizza.,"{""label"": ""LABEL_1"", ""score"": 0.9994066953659058}"
tweet-sno-1368,idk how much more i can take… cheesecake factory closing its doors and tb ousting the mexican pizza.,idk how much more i can take… cheesecake factory closing its doors and tb ousting the Chinese pizza.,"{""label"": ""LABEL_1"", ""score"": 0.9994106292724609}"
tweet-sno-1368,idk how much more i can take… cheesecake factory closing its doors and tb ousting the mexican pizza.,idk how much more i can take… cheesecake factory closing its doors and tb ousting the Indian pizza.,"{""label"": ""LABEL_1"", ""score"": 0.9994120597839355}"
tweet-sno-1369,I thought 2020 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,I thought 2021 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,"{""label"": ""LABEL_1"", ""score"": 0.9992107152938843}"
tweet-sno-1369,I thought 2020 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,I thought 2019 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,"{""label"": ""LABEL_1"", ""score"": 0.9992212057113647}"
tweet-sno-1369,I thought 2020 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,I thought 2022 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,"{""label"": ""LABEL_1"", ""score"": 0.999197781085968}"
tweet-sno-1370,Just read that the “Cheesecake Factory” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,Just read that Macy's” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,"{""label"": ""LABEL_1"", ""score"": 0.9993287324905396}"
tweet-sno-1370,Just read that the “Cheesecake Factory” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,Just read that JCPenney” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,"{""label"": ""LABEL_1"", ""score"": 0.9993402361869812}"
tweet-sno-1370,Just read that the “Cheesecake Factory” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,Just read that Pier 1 Imports” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,"{""label"": ""LABEL_1"", ""score"": 0.999293327331543}"
tweet-sno-1371,Cheesecake factory is closing for good.,Olive Garden factory is closing for good.,"{""label"": ""LABEL_1"", ""score"": 0.9991274476051331}"
tweet-sno-1371,Cheesecake factory is closing for good.,Red Lobster factory is closing for good.,"{""label"": ""LABEL_1"", ""score"": 0.9991378784179688}"
tweet-sno-1371,Cheesecake factory is closing for good.,P.F. Chang's factory is closing for good.,"{""label"": ""LABEL_1"", ""score"": 0.9992058873176575}"
tweet-sno-1372,wow they are closing the cheesecake factory down for good.,wow they are closing the cheesecake factory down for good.,"{""label"": ""LABEL_1"", ""score"": 0.9992617964744568}"
tweet-sno-1373,can’t believe the cheesecake factory closing 😢,can’t believe the cheesecake factory closing 😢,"{""label"": ""LABEL_1"", ""score"": 0.9992138147354126}"
tweet-sno-1374,The Cheesecake Factory is closing all of their restaurants for good. _LQ I thought you should know this lol,Olive Garden is closing all of their restaurants for good. _LQ I thought you should know this lol,"{""label"": ""LABEL_1"", ""score"": 0.9993571639060974}"
tweet-sno-1374,The Cheesecake Factory is closing all of their restaurants for good. _LQ I thought you should know this lol,Red Lobster is closing all of their restaurants for good. _LQ I thought you should know this lol,"{""label"": ""LABEL_1"", ""score"": 0.9993612170219421}"
tweet-sno-1374,The Cheesecake Factory is closing all of their restaurants for good. _LQ I thought you should know this lol,Buffalo Wild Wings is closing all of their restaurants for good. _LQ I thought you should know this lol,"{""label"": ""LABEL_1"", ""score"": 0.9993699193000793}"
tweet-sno-1375,Not Cheesecake Factory closing for good ☹️,Olive Garden closing for good ☹️,"{""label"": ""LABEL_1"", ""score"": 0.9990780353546143}"
tweet-sno-1375,Not Cheesecake Factory closing for good ☹️,Red Lobster closing for good ☹️,"{""label"": ""LABEL_1"", ""score"": 0.9990860223770142}"
tweet-sno-1375,Not Cheesecake Factory closing for good ☹️,Applebee's closing for good ☹️,"{""label"": ""LABEL_1"", ""score"": 0.9991254210472107}"
tweet-sno-1376,"Per your tweet, you deleted the congratulatory Amy Coney Barrett tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","Per your tweet, you deleted the congratulatory Ruth Bader Ginsburg tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","{""label"": ""LABEL_1"", ""score"": 0.9994820952415466}"
tweet-sno-1376,"Per your tweet, you deleted the congratulatory Amy Coney Barrett tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","Per your tweet, you deleted the congratulatory Sonia Sotomayor tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","{""label"": ""LABEL_1"", ""score"": 0.9994722008705139}"
tweet-sno-1376,"Per your tweet, you deleted the congratulatory Amy Coney Barrett tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","Per your tweet, you deleted the congratulatory Elena Kagan tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","{""label"": ""LABEL_1"", ""score"": 0.9994742274284363}"
tweet-sno-1377,"The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Democrat strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","{""label"": ""LABEL_1"", ""score"": 0.9995192289352417}"
tweet-sno-1377,"The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Libertarian strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","{""label"": ""LABEL_1"", ""score"": 0.9995204210281372}"
tweet-sno-1377,"The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Independent strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","{""label"": ""LABEL_1"", ""score"": 0.9995216131210327}"
tweet-sno-1378,Trump is calling for the assassination of his political opponent.,Biden is calling for the assassination of his political opponent.,"{""label"": ""LABEL_1"", ""score"": 0.9994575381278992}"
tweet-sno-1378,Trump is calling for the assassination of his political opponent.,Obama is calling for the assassination of his political opponent.,"{""label"": ""LABEL_1"", ""score"": 0.9994662404060364}"
tweet-sno-1378,Trump is calling for the assassination of his political opponent.,Clinton is calling for the assassination of his political opponent.,"{""label"": ""LABEL_1"", ""score"": 0.9994602799415588}"
tweet-sno-1379,Joe Biden brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,Donald Trump brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,"{""label"": ""LABEL_1"", ""score"": 0.9994483590126038}"
tweet-sno-1379,Joe Biden brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,Barack Obama brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,"{""label"": ""LABEL_1"", ""score"": 0.9994762539863586}"
tweet-sno-1379,Joe Biden brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,Hillary Clinton brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,"{""label"": ""LABEL_1"", ""score"": 0.9994683861732483}"
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","We are not prepared for a pandemic. Mike Pence has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","{""label"": ""LABEL_1"", ""score"": 0.9994812607765198}"
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","We are not prepared for a pandemic. George W. Bush has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","{""label"": ""LABEL_1"", ""score"": 0.9994770884513855}"
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","We are not prepared for a pandemic. Ronald Reagan has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","{""label"": ""LABEL_1"", ""score"": 0.9994726777076721}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","As recently as recent weeks, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","{""label"": ""LABEL_1"", ""score"": 0.9994999170303345}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","As recently as a few weeks ago, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","{""label"": ""LABEL_1"", ""score"": 0.9994994401931763}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","As recently as recently, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","{""label"": ""LABEL_1"", ""score"": 0.9995006322860718}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","Well where was the dignity and respect of African Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","{""label"": ""LABEL_1"", ""score"": 0.9994674324989319}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","Well where was the dignity and respect of People of Color or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","{""label"": ""LABEL_1"", ""score"": 0.9994603991508484}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","Well where was the dignity and respect of Black citizens or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","{""label"": ""LABEL_1"", ""score"": 0.999467670917511}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,Uhhhhh look at this picture of Nancy Pelosi's hands thatfound on AP,"{""label"": ""LABEL_1"", ""score"": 0.9994687438011169}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,Uhhhhh look at this picture of Chuck Schumer's hands thatfound on AP,"{""label"": ""LABEL_1"", ""score"": 0.9994745850563049}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,Uhhhhh look at this picture of Lindsey Graham's hands thatfound on AP,"{""label"": ""LABEL_1"", ""score"": 0.9994805455207825}"
