query_id,query,target,tokens_to_replace,replaced_token
tweet-sno-1305,"Teen Win, Lose or Draw – Soleil Moon Frye vs Leonardo DiCaprio (1990)a través de ",Actor Leonardo DiCaprio appeared on a Disney Channel game show.,"[{""token"": ""Teen Win"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}, {""token"": ""Soleil Moon Frye"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}, {""token"": ""Leonardo DiCaprio"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""1990"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Teen Win"",
      ""replacements"": [""Double Dare"", ""Nick Arcade"", ""Fun House""]
    },
    {
      ""token"": ""Soleil Moon Frye"",
      ""replacements"": [""Hilary Duff"", ""Raven-Symoné"", ""Christina Ricci""]
    },
    {
      ""token"": ""Leonardo DiCaprio"",
      ""replacements"": [""Ryan Gosling"", ""Joseph Gordon-Levitt"", ""Zac Efron""]
    }
  ]
}"
tweet-sno-1306,"Why won’t Governor, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state….",A signature audit of absentee ballots in Georgia must be conducted and could overturn the 2020 presidential vote results in that state.,"[{""token"": ""Georgia"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""State"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Georgia"",
      ""replacements"": [""Arizona"", ""Pennsylvania"", ""Michigan""]
    },
    {
      ""token"": ""State"",
      ""replacements"": [""Election Commission"", ""Department of Elections"", ""Board of Elections""]
    }
  ]
}"
tweet-sno-1307,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!",Detroit recorded more votes cast than eligible voters living in the city in the 2020 general election.,"[{""token"": ""Detroit"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Michigan"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Detroit"",
      ""replacements"": [""New York"", ""Chicago"", ""Los Angeles""]
    },
    {
      ""token"": ""Michigan"",
      ""replacements"": [""New York"", ""Illinois"", ""California""]
    }
  ]
}"
tweet-sno-1308,"FLASHBACK: In 2018, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.""","U.S. President Donald Trump pardoned a turkey whom he said had lost a ""fair and open election"" but ""refused to concede.""","[{""token"": ""2018"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Carrots"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""White House"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""2018"",
      ""replacements"": [""2017"", ""2019"", ""2020""]
    },
    {
      ""token"": ""Trump"",
      ""replacements"": [""Biden"", ""Obama"", ""Bush""]
    },
    {
      ""token"": ""Carrots"",
      ""replacements"": [""Drumstick"", ""Gobbles"", ""Feathers""]
    }
  ]
}"
tweet-sno-1309,"At 1:30pm AKST this afternoon, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx","The sun does not rise in Utqiagvik, Alaska, for more than 60 days during the winter.","[{""token"": ""1:30pm AKST this afternoon"", ""type"": ""TIME"", ""description"": ""Times smaller than a day""}, {""token"": ""Utqia\u0121vik"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""66 day"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""January 23rd, 2021"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""1:30pm AKST this afternoon"",
      ""replacements"": [
        ""2:00pm AKST this afternoon"",
        ""3:15pm AKST this afternoon"",
        ""5:45pm AKST this afternoon""
      ]
    },
    {
      ""token"": ""Utqiaġvik"",
      ""replacements"": [
        ""Barrow"",
        ""Deadhorse"",
        ""Kaktovik""
      ]
    },
    {
      ""token"": ""66 day"",
      ""replacements"": [
        ""65 day"",
        ""64 day"",
        ""63 day""
      ]
    }
  ]
}"
tweet-sno-1310,Tyndall is DOD’s First Base to Adopt Robot Dogs – Air Force Magazine. Go!,Tyndall Air Force Base in Florida will be the first to implement semi-autonomous robotic “canines” in their defense regiment.,"[{""token"": ""Tyndall"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Air Force Magazine"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Tyndall"",
      ""replacements"": [""Eglin"", ""MacDill"", ""Patrick""]
    },
    {
      ""token"": ""Air Force Magazine"",
      ""replacements"": [""Defense News"", ""Military Times"", ""Stars and Stripes""]
    }
  ]
}"
tweet-sno-1311,"“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” ","Pennsylvania has 20,000 dead persons listed on its election rolls, which is evidence of massive voter fraud in 2020.","[{""token"": ""20,000"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""Pennsylvania"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""many thousands"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""20,000"",
      ""replacements"": [""15,000"", ""25,000"", ""30,000""]
    },
    {
      ""token"": ""Pennsylvania"",
      ""replacements"": [""Michigan"", ""Georgia"", ""Wisconsin""]
    },
    {
      ""token"": ""many thousands"",
      ""replacements"": [""tens of thousands"", ""several thousands"", ""thousands""]
    }
  ]
}"
tweet-sno-1313,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!",Joe Biden received a fraudulent 'dump' of 143K ballots in Wisconsin in the early morning hours after Election Day 2020.,"[{""token"": ""Wisconsin"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""143,379"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""3:42AM"", ""type"": ""TIME"", ""description"": ""Times smaller than a day""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Wisconsin"",
      ""replacements"": [""Michigan"", ""Pennsylvania"", ""Georgia""]
    },
    {
      ""token"": ""Biden"",
      ""replacements"": [""Harris"", ""Sanders"", ""Clinton""]
    },
    {
      ""token"": ""143,379"",
      ""replacements"": [""120,000"", ""150,000"", ""130,500""]
    }
  ]
}"
tweet-sno-1314,"The raw data in the server seized by the US military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!",A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"[{""token"": ""US"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""410"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""US"",
      ""replacements"": [""U.S.A."", ""America"", ""United States""]
    },
    {
      ""token"": ""Trump"",
      ""replacements"": [""Donald J. Trump"", ""President Trump"", ""Mr. Trump""]
    },
    {
      ""token"": ""410"",
      ""replacements"": [""400"", ""420"", ""430""]
    }
  ]
}"
tweet-sno-1315,Supposedly the Germany server data shows Trump landslide: 410-128 👍,A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"[{""token"": ""Germany"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""410-128"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Germany"",
      ""replacements"": [""Switzerland"", ""Italy"", ""France""]
    },
    {
      ""token"": ""Trump"",
      ""replacements"": [""Biden"", ""Pelosi"", ""Pence""]
    },
    {
      ""token"": ""410-128"",
      ""replacements"": [""350-188"", ""300-238"", ""290-248""]
    }
  ]
}"
tweet-sno-1316,"!says it’s “bad news” Pfizer’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage""","On Nov. 9, 2020, New York Gov. Andrew Cuomo said it was ""bad news"" that Pfizer had developed what appeared to be a successful COVID-19 vaccine, during U.S. President Donald Trump's tenure.","[{""token"": ""Pfizer\u2019s Covid"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}, {""token"": ""the Trump Admin"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Pfizer’s Covid"",
      ""replacements"": [
        ""Moderna’s Covid"",
        ""Johnson & Johnson’s Covid"",
        ""AstraZeneca’s Covid""
      ]
    },
    {
      ""token"": ""the Trump Admin"",
      ""replacements"": [
        ""the Biden Admin"",
        ""the Obama Admin"",
        ""the Bush Admin""
      ]
    }
  ]
}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,"U.S. Sen. John Cornyn of Texas tweeted about uncounted ballots in Puerto Rico as an example of example of ""why it is prudent to let the process run its course"" in the 2020 U.S. presidential election.","[{""token"": ""Thousands"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""Puerto Rico"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Thousands"",
      ""replacements"": [""Hundreds"", ""Dozens"", ""Millions""]
    },
    {
      ""token"": ""Puerto Rico"",
      ""replacements"": [""Georgia"", ""Michigan"", ""Wisconsin""]
    }
  ]
}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","[{""token"": ""Georgia SoS"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Floyd County"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""2,600"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Georgia SoS"",
      ""replacements"": [""Florida SoS"", ""Texas SoS"", ""Ohio SoS""]
    },
    {
      ""token"": ""Floyd County"",
      ""replacements"": [""Gwinnett County"", ""Cobb County"", ""DeKalb County""]
    },
    {
      ""token"": ""2,600"",
      ""replacements"": [""3,000"", ""1,500"", ""4,200""]
    }
  ]
}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","[{""token"": ""Georgia\u2019s"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""more than 2,600"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""Floyd County"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Donald Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""14,000"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Georgia’s"",
      ""replacements"": [""Pennsylvania’s"", ""Arizona’s"", ""Michigan’s""]
    },
    {
      ""token"": ""more than 2,600"",
      ""replacements"": [""around 3,000"", ""approximately 2,500"", ""nearly 2,700""]
    },
    {
      ""token"": ""Floyd County"",
      ""replacements"": [""Cobb County"", ""Gwinnett County"", ""Clayton County""]
    }
  ]
}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"More than one million people took part in a pro-Donald Trump march in Washington, D.C., on Nov. 14, 2020.","[{""token"": ""Pennsylvania Ave"", ""type"": ""FAC"", ""description"": ""Buildings, airports, highways, bridges, etc.""}, {""token"": ""More than a MILLION"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""36"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Pennsylvania Ave"",
      ""replacements"": [""Constitution Ave"", ""Independence Ave"", ""15th Street NW""]
    },
    {
      ""token"": ""More than a MILLION"",
      ""replacements"": [""Hundreds of Thousands"", ""Nearly a Million"", ""Over 500,000""]
    },
    {
      ""token"": ""Biden"",
      ""replacements"": [""Harris"", ""Pelosi"", ""Sanders""]
    }
  ]
}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","[{""token"": ""NewsMax"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""The Righting"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Mike Pence"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""the White House"", ""type"": ""FAC"", ""description"": ""Buildings, airports, highways, bridges, etc.""}, {""token"": ""Pence"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Republican"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""2024"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""NewsMax"",
      ""replacements"": [""Breitbart"", ""The Daily Caller"", ""Fox News""]
    },
    {
      ""token"": ""The Righting"",
      ""replacements"": [""The Federalist"", ""The Washington Examiner"", ""The National Review""]
    },
    {
      ""token"": ""Trump"",
      ""replacements"": [""Biden"", ""Obama"", ""Bush""]
    }
  ]
}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","[{""token"": ""Newsmax"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Trump\u2019s"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Chris Ruddy"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Mike Pence"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""the White House"", ""type"": ""FAC"", ""description"": ""Buildings, airports, highways, bridges, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Newsmax"",
      ""replacements"": [
        ""Fox News"",
        ""Breitbart"",
        ""One America News Network""
      ]
    },
    {
      ""token"": ""Trump’s"",
      ""replacements"": [
        ""Fox Corp’s"",
        ""Sinclair Broadcast Group’s"",
        ""The Daily Wire’s""
      ]
    },
    {
      ""token"": ""Chris Ruddy"",
      ""replacements"": [
        ""Rupert Murdoch"",
        ""Robert Herring Sr."",
        ""Ben Shapiro""
      ]
    }
  ]
}"
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","[{""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Mike Pence"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""the White House"", ""type"": ""FAC"", ""description"": ""Buildings, airports, highways, bridges, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Trump"",
      ""replacements"": [""Biden"", ""Harris"", ""Obama""]
    },
    {
      ""token"": ""Mike Pence"",
      ""replacements"": [""Kamala Harris"", ""Nancy Pelosi"", ""Chuck Schumer""]
    },
    {
      ""token"": ""the White House"",
      ""replacements"": [""the Capitol"", ""the Oval Office"", ""the Executive Mansion""]
    }
  ]
}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ",Republican National Committee Chairwoman Ronna McDaniel published and later deleted a tweet that suggested a U.S. future under a Joe Biden-Kamala Harris presidential administration.,"[{""token"": ""She's"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""next year"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""She's"",
      ""replacements"": [
        ""He has"",
        ""They have"",
        ""Someone's""
      ]
    },
    {
      ""token"": ""Joe Biden"",
      ""replacements"": [
        ""Kamala Harris"",
        ""Donald Trump"",
        ""Mike Pence""
      ]
    },
    {
      ""token"": ""next year"",
      ""replacements"": [
        ""in 2021"",
        ""in the coming year"",
        ""by next election""
      ]
    }
  ]
}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me",Raising Cane's Chicken Fingers filed for bankruptcy.,"[{""token"": ""2020"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""Raising Canes"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""2020"",
      ""replacements"": [""2019"", ""the end of last year"", ""Q4 2020""]
    },
    {
      ""token"": ""Raising Canes"",
      ""replacements"": [""Chick-fil-A"", ""Popeyes"", ""Zaxby's""]
    }
  ]
}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,"On Nov. 12, 2020, U.S. Immigration and Customs Enforcement’s (ICE) Twitter account appeared to have been briefly removed from the social network.","[{""token"": ""ICE"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Twitter"", ""type"": ""PRODUCT"", ""description"": ""Vehicles, weapons, foods, etc. (Not services)""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""ICE"",
      ""replacements"": [""FBI"", ""CIA"", ""NSA""]
    },
    {
      ""token"": ""Twitter"",
      ""replacements"": [""Facebook"", ""Instagram"", ""LinkedIn""]
    }
  ]
}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,"On Nov. 12, 2020, U.S. Immigration and Customs Enforcement’s (ICE) Twitter account appeared to have been briefly removed from the social network.","[{""token"": ""U.S. Immigration and Customs Enforcement"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""ICE"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Twitter"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""U.S. Immigration and Customs Enforcement"",
      ""replacements"": [
        ""Federal Bureau of Investigation"",
        ""Department of Homeland Security"",
        ""United States Secret Service""
      ]
    },
    {
      ""token"": ""ICE"",
      ""replacements"": [
        ""FBI"",
        ""DHS"",
        ""Secret Service""
      ]
    },
    {
      ""token"": ""Twitter"",
      ""replacements"": [
        ""Facebook"",
        ""Instagram"",
        ""LinkedIn""
      ]
    }
  ]
}"
tweet-sno-1332,"To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers",Veterans and Gold Star families get free access to national parks starting on Veterans Day 2020.,"[{""token"": ""#VeteransDay"", ""type"": ""EVENT"", ""description"": ""Named hurricanes, battles, wars, sports events, etc.""}, {""token"": ""Gold Star Families"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Veterans of the U.S. Armed Forces"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""#VeteransDay"",
      ""replacements"": [""#IndependenceDay"", ""#MemorialDay"", ""#ArmedForcesDay""]
    },
    {
      ""token"": ""Gold Star Families"",
      ""replacements"": [""Military Families"", ""Service Families"", ""Armed Forces Families""]
    },
    {
      ""token"": ""Veterans of the U.S. Armed Forces"",
      ""replacements"": [""Retired Military Personnel"", ""Ex-Service Members"", ""Former Armed Forces Personnel""]
    }
  ]
}"
tweet-sno-1333,"HUGE NEWS: Thanks to the public-private partnership forged by President,announced its Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 90% of its volunteers.","The research and development of Pfizer COVID-19 vaccine, which proved to be 90% effective against SARS-CoV-2 in November 2020, was funded by U.S. President Donald Trump’s Operation Warp Speed.","[{""token"": ""90%"", ""type"": ""PERCENT"", ""description"": ""Percentage (including \u201c%\u201d)""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""90%"",
      ""replacements"": [""95%"", ""85%"", ""80%""]
    }
  ]
}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"The research and development of Pfizer COVID-19 vaccine, which proved to be 90% effective against SARS-CoV-2 in November 2020, was funded by U.S. President Donald Trump’s Operation Warp Speed.","[{""token"": ""90%"", ""type"": ""PERCENT"", ""description"": ""Percentage (including \u201c%\u201d)""}, {""token"": ""American"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""Operation Warp Speed"", ""type"": ""PRODUCT"", ""description"": ""Vehicles, weapons, foods, etc. (Not services)""}, {""token"": ""one"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""90%"",
      ""replacements"": [""95%"", ""85%"", ""80%""]
    },
    {
      ""token"": ""American"",
      ""replacements"": [""U.S."", ""United States"", ""American people""]
    },
    {
      ""token"": ""Operation Warp Speed"",
      ""replacements"": [""the government initiative"", ""the federal program"", ""the accelerated development project""]
    }
  ]
}"
tweet-sno-1335,We just did. Joe Biden clapped back against the MAGA hat 😯 (📷:),"U.S. President-elect Joe Biden’s hat answers Donald Trump’s campaign slogan “Make America Great Again” with the phrase, “We Just Did.”","[{""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""MAGA"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Joe Biden"",
      ""replacements"": [""Kamala Harris"", ""Barack Obama"", ""Nancy Pelosi""]
    },
    {
      ""token"": ""MAGA"",
      ""replacements"": [""Trump2020"", ""GOP"", ""Republicans""]
    }
  ]
}"
tweet-sno-1336,"Congratulations to President-elect Joe Biden! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","President-elect Joe Biden’s German shepherd, Major, will be the first rescue dog to reside at the White House.","[{""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""German"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""first"", ""type"": ""ORDINAL"", ""description"": ""\u201cfirst\u201d, \u201csecond\u201d""}, {""token"": ""the White House"", ""type"": ""FAC"", ""description"": ""Buildings, airports, highways, bridges, etc.""}, {""token"": ""Bidens"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""German"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""the Delaware Humane Association"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""two years ago"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Joe Biden"",
      ""replacements"": [""Kamala Harris"", ""Barack Obama"", ""Donald Trump""]
    },
    {
      ""token"": ""German"",
      ""replacements"": [""Labrador"", ""Golden Retriever"", ""Beagle""]
    },
    {
      ""token"": ""first"",
      ""replacements"": [""second"", ""third"", ""fourth""]
    }
  ]
}"
tweet-sno-1337,President Trump is playing golf club this morning as Biden appears to extend his lead in the election. The weekend getaway comes as U.S. coronavirus cases hit all-time highs and as Trump's own chief of staff Mark Meadows tests positive for Covid-19.,U.S. President Donald Trump was golfing when Joe Biden was projected as the winner of the 2020 presidential election.,"[{""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""this morning"", ""type"": ""TIME"", ""description"": ""Times smaller than a day""}, {""token"": ""Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""U.S."", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Trump's"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Mark Meadows"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Covid-19"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Trump"",
      ""replacements"": [""Obama"", ""Clinton"", ""Bush""]
    },
    {
      ""token"": ""this morning"",
      ""replacements"": [""this afternoon"", ""this evening"", ""yesterday morning""]
    },
    {
      ""token"": ""Biden"",
      ""replacements"": [""Harris"", ""Sanders"", ""Warren""]
    }
  ]
}"
