query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","This is the Green Party nominee for Senator instigating violent riots that have left multiple citizens dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","{""label"": ""LABEL_1"", ""score"": 0.9994400143623352}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","This is the Green Party nominee for Senator instigating violent riots that have left multiple protesters dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","{""label"": ""LABEL_1"", ""score"": 0.9994286894798279}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","This is the Green Party nominee for Senator instigating violent riots that have left multiple people dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","{""label"": ""LABEL_1"", ""score"": 0.9994350075721741}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","This is the Green Party nominee for Governor instigating violent riots that have left multiple citizens dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","{""label"": ""LABEL_1"", ""score"": 0.9994447827339172}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","This is the Green Party nominee for Governor instigating violent riots that have left multiple protesters dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","{""label"": ""LABEL_1"", ""score"": 0.9994340538978577}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","This is the Green Party nominee for Governor instigating violent riots that have left multiple people dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","{""label"": ""LABEL_1"", ""score"": 0.9994402527809143}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Barack Obama called George Bush supporters the ""dregs of society."" The idea that Obama is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994833469390869}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Barack Obama called George Bush supporters the ""dregs of society."" The idea that Clinton is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994776844978333}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Barack Obama called George Bush supporters the ""dregs of society."" The idea that Harris is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994731545448303}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Barack Obama called Ronald Reagan supporters the ""dregs of society."" The idea that Obama is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994811415672302}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Barack Obama called Ronald Reagan supporters the ""dregs of society."" The idea that Clinton is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994757771492004}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Barack Obama called Ronald Reagan supporters the ""dregs of society."" The idea that Harris is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994719624519348}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Barack Obama called Donald Trump supporters the ""dregs of society."" The idea that Obama is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994686245918274}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Barack Obama called Donald Trump supporters the ""dregs of society."" The idea that Clinton is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994667172431946}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Barack Obama called Donald Trump supporters the ""dregs of society."" The idea that Harris is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994673132896423}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Hillary Clinton called George Bush supporters the ""dregs of society."" The idea that Obama is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994787573814392}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Hillary Clinton called George Bush supporters the ""dregs of society."" The idea that Clinton is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994853734970093}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Hillary Clinton called George Bush supporters the ""dregs of society."" The idea that Harris is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.999481737613678}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Hillary Clinton called Ronald Reagan supporters the ""dregs of society."" The idea that Obama is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994768500328064}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Hillary Clinton called Ronald Reagan supporters the ""dregs of society."" The idea that Clinton is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994826316833496}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Hillary Clinton called Ronald Reagan supporters the ""dregs of society."" The idea that Harris is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994783997535706}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Hillary Clinton called Donald Trump supporters the ""dregs of society."" The idea that Obama is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994722008705139}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Hillary Clinton called Donald Trump supporters the ""dregs of society."" The idea that Clinton is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994683861732483}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Hillary Clinton called Donald Trump supporters the ""dregs of society."" The idea that Harris is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994712471961975}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Kamala Harris called George Bush supporters the ""dregs of society."" The idea that Obama is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994900226593018}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Kamala Harris called George Bush supporters the ""dregs of society."" The idea that Clinton is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994920492172241}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Kamala Harris called George Bush supporters the ""dregs of society."" The idea that Harris is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994933605194092}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Kamala Harris called Ronald Reagan supporters the ""dregs of society."" The idea that Obama is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994871616363525}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Kamala Harris called Ronald Reagan supporters the ""dregs of society."" The idea that Clinton is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.999489426612854}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Kamala Harris called Ronald Reagan supporters the ""dregs of society."" The idea that Harris is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.99949049949646}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Kamala Harris called Donald Trump supporters the ""dregs of society."" The idea that Obama is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994827508926392}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Kamala Harris called Donald Trump supporters the ""dregs of society."" The idea that Clinton is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.9994813799858093}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Kamala Harris called Donald Trump supporters the ""dregs of society."" The idea that Harris is a unifier is a joke.","{""label"": ""LABEL_1"", ""score"": 0.999477207660675}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Trump: ‘I Was Able to Stay Sequestered’ Thanks to ‘a Black man who stocked grocery shelves,"{""label"": ""LABEL_1"", ""score"": 0.9995080232620239}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Trump: ‘I Was Able to Stay Sequestered’ Thanks to ‘an essential worker who stocked grocery shelves,"{""label"": ""LABEL_1"", ""score"": 0.999510645866394}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Trump: ‘I Was Able to Stay Sequestered’ Thanks to ‘a grocery store employee who ensured shelves were stocked,"{""label"": ""LABEL_1"", ""score"": 0.9995161294937134}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Harris: ‘I Was Able to Stay Sequestered’ Thanks to ‘a Black man who stocked grocery shelves,"{""label"": ""LABEL_1"", ""score"": 0.9995073080062866}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Harris: ‘I Was Able to Stay Sequestered’ Thanks to ‘an essential worker who stocked grocery shelves,"{""label"": ""LABEL_1"", ""score"": 0.9995087385177612}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Harris: ‘I Was Able to Stay Sequestered’ Thanks to ‘a grocery store employee who ensured shelves were stocked,"{""label"": ""LABEL_1"", ""score"": 0.9995132684707642}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Sanders: ‘I Was Able to Stay Sequestered’ Thanks to ‘a Black man who stocked grocery shelves,"{""label"": ""LABEL_1"", ""score"": 0.9995067119598389}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Sanders: ‘I Was Able to Stay Sequestered’ Thanks to ‘an essential worker who stocked grocery shelves,"{""label"": ""LABEL_1"", ""score"": 0.9995080232620239}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Sanders: ‘I Was Able to Stay Sequestered’ Thanks to ‘a grocery store employee who ensured shelves were stocked,"{""label"": ""LABEL_1"", ""score"": 0.9995132684707642}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Peter Strzok ever forced to pay back the $500,000 illegally given to him and his wife, for his wife’s political campaign, by Dishonest Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995017051696777}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Peter Strzok ever forced to pay back the $500,000 illegally given to him and his wife, for his wife’s political campaign, by Corrupt Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995020627975464}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Peter Strzok ever forced to pay back the $500,000 illegally given to him and his wife, for his wife’s political campaign, by Hillary Rodham Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995026588439941}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Peter Strzok ever forced to pay back the $1,000,000 illegally given to him and his wife, for his wife’s political campaign, by Dishonest Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995030164718628}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Peter Strzok ever forced to pay back the $1,000,000 illegally given to him and his wife, for his wife’s political campaign, by Corrupt Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995031356811523}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Peter Strzok ever forced to pay back the $1,000,000 illegally given to him and his wife, for his wife’s political campaign, by Hillary Rodham Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995037317276001}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Peter Strzok ever forced to pay back the $1.2 million illegally given to him and his wife, for his wife’s political campaign, by Dishonest Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995050430297852}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Peter Strzok ever forced to pay back the $1.2 million illegally given to him and his wife, for his wife’s political campaign, by Corrupt Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995050430297852}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Peter Strzok ever forced to pay back the $1.2 million illegally given to him and his wife, for his wife’s political campaign, by Hillary Rodham Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995056390762329}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was James Comey ever forced to pay back the $500,000 illegally given to him and his wife, for his wife’s political campaign, by Dishonest Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995061159133911}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was James Comey ever forced to pay back the $500,000 illegally given to him and his wife, for his wife’s political campaign, by Corrupt Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.999505877494812}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was James Comey ever forced to pay back the $500,000 illegally given to him and his wife, for his wife’s political campaign, by Hillary Rodham Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995075464248657}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was James Comey ever forced to pay back the $1,000,000 illegally given to him and his wife, for his wife’s political campaign, by Dishonest Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995074272155762}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was James Comey ever forced to pay back the $1,000,000 illegally given to him and his wife, for his wife’s political campaign, by Corrupt Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995068311691284}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was James Comey ever forced to pay back the $1,000,000 illegally given to him and his wife, for his wife’s political campaign, by Hillary Rodham Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995083808898926}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was James Comey ever forced to pay back the $1.2 million illegally given to him and his wife, for his wife’s political campaign, by Dishonest Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995083808898926}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was James Comey ever forced to pay back the $1.2 million illegally given to him and his wife, for his wife’s political campaign, by Corrupt Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995080232620239}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was James Comey ever forced to pay back the $1.2 million illegally given to him and his wife, for his wife’s political campaign, by Hillary Rodham Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995092153549194}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Andrew Weissmann ever forced to pay back the $500,000 illegally given to him and his wife, for his wife’s political campaign, by Dishonest Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995080232620239}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Andrew Weissmann ever forced to pay back the $500,000 illegally given to him and his wife, for his wife’s political campaign, by Corrupt Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995077848434448}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Andrew Weissmann ever forced to pay back the $500,000 illegally given to him and his wife, for his wife’s political campaign, by Hillary Rodham Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995085000991821}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Andrew Weissmann ever forced to pay back the $1,000,000 illegally given to him and his wife, for his wife’s political campaign, by Dishonest Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995088577270508}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Andrew Weissmann ever forced to pay back the $1,000,000 illegally given to him and his wife, for his wife’s political campaign, by Corrupt Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995087385177612}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Andrew Weissmann ever forced to pay back the $1,000,000 illegally given to him and his wife, for his wife’s political campaign, by Hillary Rodham Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995094537734985}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Andrew Weissmann ever forced to pay back the $1.2 million illegally given to him and his wife, for his wife’s political campaign, by Dishonest Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995107650756836}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Andrew Weissmann ever forced to pay back the $1.2 million illegally given to him and his wife, for his wife’s political campaign, by Corrupt Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995101690292358}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Andrew Weissmann ever forced to pay back the $1.2 million illegally given to him and his wife, for his wife’s political campaign, by Hillary Rodham Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","{""label"": ""LABEL_1"", ""score"": 0.9995108842849731}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Blackpink and Instagram kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #PatriotPrayer . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993366599082947}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Blackpink and Instagram kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ThreePercenters . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993240833282471}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Blackpink and Instagram kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #OathKeepers . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993300437927246}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Blackpink and Snapchat kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #PatriotPrayer . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.999329686164856}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Blackpink and Snapchat kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ThreePercenters . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993212223052979}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine","I wonder if the Blackpink and Snapchat kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #OathKeepers . I bet it would mess them up real bad. #ReclaimingMyShine","{""label"": ""LABEL_1"", ""score"": 0.9993224143981934}"
