iclaim_id	iclaim
519,135	"From BBC radio this morning : 
If you know anyone using WhatsApp, you might pass on this. Be advised that a video comes out tomorrow from WhatsApp called Martinelli. Do not open it - it hacks your phone and nothing will fix it. Spread the word.
Also, if you receive a message to update the Whatsapp to Whatsapp Gold, do not click !!!!! 
Please inform all contacts from your list not to open a video called the ""Dance of the Pope"". It is a virus that formats your mobile. Beware it is very dangerous. They announced it today on  BBC radio. Fwd this msg  to as many as you can!"
557,666	"Former Congress Lok Sabha President Meera Kumar had approved the new Parliament House.
Year: 2012
Building: New Parliament Construction
PM: Manmohan Singh
Party: Congress
Area: 35,000 sqm
Cost :3000 crores
(According to inflation, the amount for 2020 will be-3900 crores)
Know now
Year: 2020
Building: New Parliament Construction
PM: Narendra Modi
Party: BJP
Area: 65,000 sqm
Cost: ₹ 970 crore
Try doing any work of Congress, without brokerage, without corruption there would not have been any work.
A very serious fact to note is that the area has been ' doubled ' under Modi ji's rule.
But the cost is a quarter
Because there is no brokerage, no commissioner.

How Sonia Maino became the third richest woman in the world.
Did you understand something?
That is why the country repeats the resolution of 'Congress free India' again and again.

Congress is trying to hide this pain
Who is facing so much hatred and opposition to PM Modiji
10 lakh poor disappeared in Maharashtra after linking new Aadhar!

Many lakhs of fake BPL card holders have died in Uttarakhand too!

More than 30000000 crore (30000000) fake LPG connection holders have died!

1,95,000 fake children who received wazifa from madrasas have disappeared!

More than one and a half crore (15000000) fake ration card holders disappeared!

Why and where are all these disappearing!

The whole black lottery of thieves is about to open... So all the thieves together filed a petition in the Hon ' ble Supreme Court that Aadhar link is violation of our fundamental rights! What right do thieves have to privacy!

1) Company's MD: Modi has closed more than 3 lakh fake companies!

2) Rash Dealer got angry!

3) Property Dealer got angry!

4) Brokers are angry due to the formation of online system!

5) 40,000 fake NGOs have been banned, so the owners of these NGOs are also angry!

6) Those who bought property with the income of No 2 got angry!

7) Some contractors also got angry due to E-Tender!

8) Gas company people got angry!

9) The 12 crore people who have come under the scope of Income Tax so far have become angry!
10) Businessmen got angry with the implementation of GST system, because they have come into Automatic system!

11) Those people with 2 number work have stopped blooming!

13) The system of making black white has become like a lunge.

14) Lazy government officials got angry, because they have to work on time!

15) Those people got angry, who did not work on time and believe in working by giving bribe.
16) A room for Rs. 10 a month and a meal for Rs. a month, a JNU student who broke free bread for 7 years is also upset with Modi

It is necessary to feel sad, the story of change in the country is being written, those who understand it is changing, those who do not know it are * mental slaves * of the moron prince, calling us blind devotees and beating the chest!

*read and posted as received *"
561,334	"Pandemic apart, we are also witnessing a wave of paid Congi trolls, who would have us believe that the government is a failure and had there been a Congi PM, things would have been much better.

It's an unprecedented crisis. A pandemic of gigantic proportions. Let's take our memories back to 2013 when Uttarakhand faced devastation due to flash floods.
25,000 people had died. Many were stranded, waiting for  rescue or imminent death. For three days after disaster struck, no help came from the centre. 

After statewide protests and international media reports, there was an announcement, with zero follow-up action. Congi leadership left for undeclared reasons to The US and Bangkok. When the mom-son duo returned, 8 trucks with biscuits and water, and more importantly huge posters of the mom-son duo were shown the green flag. The supply never reached the people since the truck drivers were uncompensated.

Now 15 days after the flash floods and nothing from the centre, the rotting dead bodies posed a risk of an epidemic. The Uttarakhand government refused assistance from all states to hide its own inaction.

What did happen though was that a company called Blue Breeze Trading Pvt. Ltd. was awarded the contract to extract the dead bodies. The company has only the famous Vadra family on the Board of Directors. The amount paid off to the company from government coffers? A whopping INR 7,36,00,00,000.

The only relief work which happened on the ground was done by the army and paramilitary . That too without any specific directions from the central government. After doing its work,  soldiers quietly went back.

For a political party such as INC, the short memory of the general public is the only saving grace. Thank God, they are not at the helm of affairs right now. I shudder at the devastation caused and the scams which would have enriched the Gandhi/Vadra family, even during a pandemic.

Never forget & never forgive such people.
*Gen. V. K. Singh*"
584,752	"Dear all 
Important, 4 Kidneys Available.         
Due to Death of our friend Mr Sudhir And His Wife Who Met With an Accident Yesterday, Doctor Has Declared Them Brain Dead. Mr.Sudhir is B+ and His Wife O+. His Family Wants to Donate Their Kidneys for Humanity . Plz Circulate.                                   

  Contact 9837285283
               9581544124
                8977775312

Forward to Another Group,  It Could Help Someone..."
618,352	"* Insult to Tamil Nadu P. Chidambaram *

Unable to answer a journalist's question yesterday about Raghuram Rajan's complaint against him, * P. Chidambaram * canceled the show halfway and left.

* Reporter: *

Has former RBI Governor Raghuram Rajan complained to you that you sold Indian rupee printing machine to Pakistan?

* Chidambaram *

That's true. As the life of the machine came to an end we tendered to bid on it. Pakistani company Karan is a big sucker. We sowed.

* Reporter *:

Is it right that you sold the machine to Pakistan despite knowing that our Indian rupee notes are being counterfeited in Pakistan?

* Chidambaram *

I cannot answer questions based on conjecture. Pakistan is a good country

* Reporter *

While the Reserve Bank has said that 99 per cent of the 500,1000 rupee notes have been returned to the bank, you have said that if Congress comes to power again, we will make the old rupee notes valid. So is it true that you hoarded Rs 5 lakh crore in Pakistan as the governor said?

* Chidambaram *

Let Congress come to power. He got up and left angrily as he told you to just look at what you had all done. The show was half over.

Share from Tamilnadu

A total of 15 lakh crore 500 and 1000 rupee notes were banned during the currency crisis. We lied that they had all come back. But in reality only 10 lakh crores came.

The reason why we lied is to keep track of who owns the remaining 5 lakh crores and what their next move is.

It was only when this fact came to light that the tendency of conflict between the Central Government and me caused a model drama and I resigned as the Governor of the Reserve Bank.

I have found out where the total money is. If Congress comes to power they will turn everything into a valid note.

Not only that. Pakistani militants have obtained a machine to print Indian money from Nashik through former Union Minister P. Chidambaram. P. Chidambaram alone has received a gift of 10 crore rupees for this.

With this machine, they had planned to smuggle about 8 lakh crore rupees of Indian currency in Pakistan into India. I got confidential information. I took it to Prime Minister Modi and told him. Soon after, he declared the 500 and 1000 rupee notes invalid. He is so fast that no one else can even imagine.

If that 8 lakh crore rupees had infiltrated the country, this time it would have turned into Somalia.

A total of Rs 13 lakh crore of counterfeit currency is ready outside the country. If Congress comes to power it will come back into the country. The country will fall.

During the hearing in the Supreme Court today in the money laundering case

Raghuramrajan
Former Governor of RBI"
618,984	Today sadly they just confirmed this terrible news at this time. They can corraborate it in the news. How sad!! Please pray for the 229th Christian missionaries, who have been sentenced to death tomorrow afternoon by the Afghan Islamists. Please can pass this message on as soon as possible so that many people will be able to pray. This message was sent by JUDITH CARMONA The missionary from Chihuahua who is in Africa. The whole planet united in prayer. If you can forward it please join us in urgent prayer, also because the radical Islamic group has just taken Quaragosh, the largest Christian city in Iraq. Where there are hundreds Christian men, women and children who are being beheaded. Prayer cover is being requested. Please take a minute and pray for them. Pass the message to whoever you can. Quaragosh has already been taken several times. They have asked us for prayer, please pass it on to others
623,286	"Great victory for Bharat! P.M. Modi’s Chanakya diplomacy! UK was defeated on the world stage!
One example of how PM Modi has devefloped friendship with many countries came out in the open with the recent election of Justice Dalveer Bhandari as the Chief Justice of the International Court of Justice. He received 183 votes (one from each country represented) out of 193 votes and thus soundly defeated UK’s Christopher Greenwood. This broke a 71-year monopoly UK had on this position.
Pakistan Military Council has sentenced Shri. Kul bhushan to death claiming false evidence of espionage and sabotage. India has protested. The trial in this case is going on in the International Court of Justice. Under such circumstances it is vitally important to have an Indian Chief Justice. It was a prestige point for Bharat.

To achieve this, PM Modi and his External Affairs Ministry have been working since last 6 months. It was a very difficult task to contact the representatives of 193 countries and convince them about India’s position! To add to the tension the opponent was a UK person-who was almost sure to win!
In 11 rounds of voting, Justice Dalveer Bhandari won 183 out of 193 votes in general assembly and all 15 out of 15 votes from the members of the UN Security Council. 
Mr. Greenwood has conceded that he lost the election. Mr. Dalveer Bhandari has his new position for a tenure of 9 years. He will surely do the right things for Shri. Kul Bhushan Yadav. 
Until he is safely released back to India, let us all pray for his safety and complete exoneration. 
Are these 183 nations who voted for India “blind Modi Bhakts”? 
PM Modi, when he has traveled abroad, did not go on a sightseeing pleasure trip! 
Sanjeev Pednekar."
644,277	"👌😄*Check New York Times  view about PM Modi :*

Joseph Hope, Editor-in-Chief of the New York Times:

Narendra Modi's sole aim is to make India a better Country. If he is not stopped, in the future, India will become the most Powerful Nation in the World.. It will surprise even  the USA, the United Kingdom, and Russia..Japan.

Narendra Modi is moving towards a specific goal. No one knows what he wants to do....and his intentions, strategy, cannot be predicted.

Behind the Smiling face, he is a dangerous Patriot. He uses all the Countries of the world for the benefit of his Nation......India.

First he destroyed US ties with Pakistan and Afghanistan.

Next Narendra Modi has created an alliance with Vietnam, shattered China’s Superpower dream and made use of the three Countries.
 
The long-running dispute over oil extraction overseas between Vietnam and China has benefited India. With India's support, Vietnam began producing Oil in China's Southern Seas.

Vietnam now supplies all of its Oil to India. The United States has different support for this. He made Pakistan a poor Country without going into a war.

He brought the Port of Iran under his control.

He has set up an Indian Military base on the border with Afghanistan, very close to the area that divides Pakistan.

In order to increase Indian trade, he has also built a route through Iran (leaving Pakistan) to Afghanistan.

Narendra Modi’s desires are going Up one by one. Sections 370 and 35A have been repealed.

One day he will completely capture Pakistan occupied Kashmir. Pakistan will fall into 4 pieces in the coming seasons. This will happen on the warning of Narendra Modi.

Saudi Arabia, Pakistan's traditional ally, will also play a Key role in the Partition of Pakistan..

In Asia, this man who finished China and the United States, has  canceled the SAARC Summit and shown his power to the World.. Narendra Modi has succeeded in maintaining India's superiority over Asia..

He made UAE fine the Foreign minister of Pakistan on landing in UAE & sent the minister back. Malaysia took over a Pakistan airplane to recover debts owed by Pakistan.

Russia and Japan, 2 of Asia's Major Powers, have done nothing to say.

He held both Countries in his hands with great precision. In the case of China's Vietnam Oil issue, China will ask for Oil... Then he will ask Pakistan Occupied Kashmir. 🤟

What he would ask was, ""I'll take it.. You have Hair in your Mouth,"" and tease China's Vietnam issue..

Nothing can be done by China. This person is taking Indian Politics to a totally different level.

Many Countries think and act as if each Country has many Enemies.. But India has no Enemies other than Pakistan. India is almost certain to be a friend to all Countries of the World.

This man is doing more harm to Pakistan than the real War.. By using Muslim Countries against Pakistan, Narendra Modi has proven himself to be one of the Best leaders in the World.
 
Even if Pakistan goes for War with India, there will not be so much loss.. But now Pakistan is suffering more than that.

In all negotiations with all Countries, this person's Honesty must be taken into account.

India's progress will be difficult for the rest of the World.

With the current astounding growth of India, all the Countries in the United Nations will experience the consequences..! 

✨✨✨✨✨✨✨✨


*Great article, tells you what NO media in India will speak about the achievement of Modi and his foriegn policy.*

*Jai Bharat !*
*Vande' Maataram*
*🇮🇳"
653,667	"[07/10, 10:30 am] India Today Group Fact Check: Hi! Welcome to India Today Fact Check. Got a message and not sure if it's true ? Forward the suspicious message to us. We'll be happy to check it for you.

We will never share your personally identifiable information. Reply 9 to read our Privacy and Purpose statement.

📌*Main Menu* 

*Press 1* ( 🔍) to send us a request to fact-check a message, photo or video.

*Press 2* ( 🦠) to get the latest information about COVID-19.

*Press 3* ( 💉) to get the latest updates on Covid-19 vaccines.

*Press 4* ( 🇦🇫 ) to get the latest updates on the Afghanistan news.

हिंदी में जानकारी के लिए *5 दबाएँ*
[07/10, 10:45 am] India Today Group Fact Check: Hi! Welcome to India Today Fact Check. Got a message and not sure if it's true? Forward the suspicious message to us. We'll be happy to check it for you. Please attach Photo, video, text, link that needs to be fact-checked."
672,595	"*Message by Dr Devi Shetty*

In the last few years, I have lost at least 8 to 9 people known to me personally, and a few celebrities too, who were in their 40s who died because of doing too much to be ""fit"". 

Unfortunately they only looked fit, six packs and all. Today Puneeth Rajkumar gets added to this list.

In anything in life, MODERATION is the mantra. Any extreme of zero or 100 is not correct. 

A moderate amount of exercise, just about 20mins, eating everything, no detoxification or keto moto diets, just eat what your ancestors have been eating, the local and seasonal food in your hometown, not kale, kiwi or olive oil..., but in small quantities, sleeping a full 7 hours, respecting your body by not feeding it steroids, performance enhancement drugs are all that you need to do.

Just eat all that you ate growing up, in small quantities, exercise for 20mins to 30mins...just a good walk should do perfectly and stop all supplements....if you drink, limit it to a couple of pegs a week, if you absolutely can't give up smoking, a couple a day .. .you get my drift??? 
Anything but in moderation. 

Add a bit of silent meditation to your routine.Most importantly, listen to your body. Understand it.

By 40 the body is undergoing a lot of changes, 50 even more, 60 plus your body is starting to slow down, 70 plus, your body is starting to shut down, 80 plus every year is a bonus. So, stop saying 60 is the new 40, 50 is the new 30...no it isn't, if you are 40 or 50 plus, be grateful if you're healthy, slow down so your heart can keep pace, 

Please understand retirement has been suggested for a reason, your body and mind cannot take the stress which you once endured. Outwardly you could be looking good, thank your genes but inside, the organs are aging.

Be *Happy* internally and not externally."
673,004	"End of Microwave industry!!!!!             Japan govt has decided to dispose of all the  *Microwave Ovens* in the country before this year end.

Reason for this ban: University of Hiroshima's scientists researched and found that ""radio waves"" from microwave ovens cause greater harm to health over the last 20 yrs, than the US atomic bombs on Hiroshima and Nagasaki in Sep 1945.

Experts found that food heated in  microwave ovens has very unhealthy vibrations and radiation.

All the factories of ""microwave ovens"" in Japan are being closed. 

S Korea announced plans to close all ""microwave ovens"" factories by 2021, and China by 2023.

A conference on cancer prevention held @ Kashira Cancer Center recommended:
1. No Refined oil
2. No Milk of animal origin (recommended soya milk)
3. No Food cubes (chicken broth spices like Maggie etc)
4. No Soda (32 pieces of sugar per liter)
5. No Refined sugar
6. No Microwave ovens
7. No mammogram before birth, except echocardiography
8. No Very narrow underwear and bra
10. Do not re-freeze thawed food. 
11. Do not drink chilled water kept in plastic bottles stored in the fridge. 
12. Avoid  deodorants used after shaving or baths because they cause cancer.

The conference advise adding these to your diet :
1. Vegetables
2. Honey moderately used instead of sugar
3. Plant proteins (beans instead of meat)
4. 2 cups of water at body temp on  empty stomach before brushing teeth
5. Food should be warm and not very hot
6. Aloe vera juice + ginger + parsley + celery + bromalin (Mix and drink on an empty stomach) 
7. Carrot juice daily
8. Tomato, garlic onion with meals

Note : The American Physicians Association found the causes of cancer:
1. Do not drink anything hot in plastic cups
2. Do not eat anything hot wrapped in paper or cardboard or in a plastic bag (eg fried potatoes)
3. Don't eat in plastic or microwave dishes

Note:
When plastic is exposed to heat, chemicals dat can cause 52  cancer types are released.

You must also avoid drinking all kinds of soft drinks such as ""Cola, Pepsi, Av, Fanta and all concentrated juices because cancer feeds on sugar. Eat fresh pineapples and avoid pineapple mix. Don't eat heavy food after 7pm. 

Drink more water in the morning and less in the evening. Do not take a horizontal position (lying down/sleep) immediately after eating. 

*Share this with your loved ones please*"
693,918	"*NARAYANA MURTHY ON NARENDRA MODI.*

*I don't say Modi is the best PM, but it's the first time, I watched the PM's speech other than that on 15th August.*

*I don't say Modi is the best, but it's the first time I know my country is so well recognised outside India.*

*I don't say Modi is the best PM, but it's the first time 20k Indians gathered for a politicians speech in a foreign land.*

*I don't say Modi is the best but for the first time in a 46-minute fantastic speech in USA Parliament, the P.M. of India got 9 times standing ovation, 27 times affectionate clappings, out of which 1st clapping lasted for 3 minutes & 40 seconds, which is 1st time in USA's history.*

*I don't say Modi is the best PM, but it's the first time every NRI is proud of him.*

*I don't say Modi is the best PM, but it's the first time 80 countries are listening to an Indian PM.*

*I don't say Modi is the best PM, but it's the first time when Pakistan is totally exposed and China is clueless.*

*I don't say Modi is the best PM, but it's the first time the USA knows that if they need to continue as a superpower they need Indian support.*

*I don't say Modi is the best PM, but it's the first time Obama realised, he is not the most famous politician.*

*I don't say Modi is the best PM, but it's the first time INDIA seems well recognised as a leading country.*

*I don't say Modi is the best PM, but it's the first time, The World Knows WHY WE ARE THE WORLDS LARGEST DEMOCRACY.*

*I don't say Modi is the best PM, but it's the first time I know I AM A PROUD INDIAN!!....*

*(I share his matured views)*
👌🏼👌🏼👍🏼🙏🏼🙏🏼"
704,739	"Reminder: 
On the 16th day of June 2013 there was a huge flood in Kedarnath in the Uttarakhand state causing heavy destruction and casualties. 25,000 pilgrims died in the heavy flood which continued for three consecutive days. The Congress Government didn't take any measures to rescue the pilgrims who were trapped in Kedarnath. On the fourth day the international community came to know of the terrible disaster and the news became the headlines of international media! It was only then that the shameless Congress Government made a declaration of assistance!
But it was only a declaration, on the 18th of June Sonia Gandhi went to the United States of America for some medical treatment, and Rahul Gandhi was in Bangkok. They were informed and they returned to India on the 21st of June!
After a huge media coverage the Congress Government sent packets of biscuits and mineral water in eight trucks. All these trucks were carrying huge posters of Sonia Gandhi and Rahul Gandhi, and the mother and son waved flags to start off the convoy. Photos were taken and were in the front pages of print media and the news became the headlines of all national newspapers. But neither the hiring charges nor the cost of diesel were paid, so after traveling for eight days the truck drivers sold the mineral water bottles and packets of biscuits to recover their hiring charges and costs of diesel and went back! Till today nobody ever asked what happened to the biscuits and mineral water bottles sent as rations for the poor pilgrims!
Then when the corpses started putrefaction and started smelling after 15 days the local villagers started a movement in fear of spread of epidemics! The villagers themselves performed cremation of the corpses but we're afraid on seeing the shear numbers of corpses spread over large areas! Then the corpses of the Hindu pilgrims were traded, the Congress Government called a tender for the removal of the dead bodies! A company called the tender and was given the tender at the rate of ₹ 4,60,000 per removal of each of the dead bodies! A total number of 16,000 dead bodies were removed in the next three days. The Government immediately cleared the payment of ₹ 7,36,00,00,000 which is unusually fast considering the red tapism of the officials! More bodies were continuously discovered for months, then skeletons were discovered after that!
Can you guess who was the owner of the company responsible for the disposal of the bodies?
Who else except the National son in law Robert Vadra who established the company with hired choppers! The biscuits and mineral water bottles sent by the mother and son didn't reach even today!
It was the biggest trade of dead bodies in the history of the world!
Just trying to remind you about a scam,
BECAUSE 
HINDUS ARE FAMOUS FOR FORGETTING!"
