query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in FL as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,"{'label': 'LABEL_1', 'score': 0.9984766840934753}"
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in TX as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,"{'label': 'LABEL_1', 'score': 0.9986053109169006}"
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in CA as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,"{'label': 'LABEL_1', 'score': 0.9984999895095825}"
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Biden supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,"{'label': 'LABEL_1', 'score': 0.9990712404251099}"
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Sanders supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,"{'label': 'LABEL_1', 'score': 0.9989081621170044}"
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Clinton supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,"{'label': 'LABEL_1', 'score': 0.9988715052604675}"
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Markers. This isn’t democracy. We are being ruled over.,"{'label': 'LABEL_1', 'score': 0.998672604560852}"
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Pens. This isn’t democracy. We are being ruled over.,"{'label': 'LABEL_1', 'score': 0.998798131942749}"
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Highlighters. This isn’t democracy. We are being ruled over.,"{'label': 'LABEL_1', 'score': 0.9984972476959229}"
tweet-sno-1346,Lucky to be alive: an Avila Beach woman says she is okay after a whale capsized her kayak (shown here). Hear from her and tips for staying safe out on the water tonight at 10&11. (Video: Kellie Balentine) ,Lucky to be alive: an Monterey Bay woman says she is okay after a whale capsized her kayak (shown here). Hear from her and tips for staying safe out on the water tonight at 10&11. (Video: Kellie Balentine) ,"{'label': 'LABEL_1', 'score': 0.9992365837097168}"
tweet-sno-1346,Lucky to be alive: an Avila Beach woman says she is okay after a whale capsized her kayak (shown here). Hear from her and tips for staying safe out on the water tonight at 10&11. (Video: Kellie Balentine) ,Lucky to be alive: an Cayucos woman says she is okay after a whale capsized her kayak (shown here). Hear from her and tips for staying safe out on the water tonight at 10&11. (Video: Kellie Balentine) ,"{'label': 'LABEL_1', 'score': 0.9992462396621704}"
tweet-sno-1346,Lucky to be alive: an Avila Beach woman says she is okay after a whale capsized her kayak (shown here). Hear from her and tips for staying safe out on the water tonight at 10&11. (Video: Kellie Balentine) ,Lucky to be alive: an Morro Bay woman says she is okay after a whale capsized her kayak (shown here). Hear from her and tips for staying safe out on the water tonight at 10&11. (Video: Kellie Balentine) ,"{'label': 'LABEL_1', 'score': 0.9992364645004272}"
tweet-sno-1347,"Here is another angle of the whale breaching with the kayak seemingly in its mouth. The woman who took this video tells me she was filming the whale in the distance and next she knew, the whale emerged trying to get the fish around the kayak (Video: Mandy Boyle) ","Here is another angle of the whale breaching with the kayak seemingly in its mouth. The woman who took this video tells me she was filming the whale in the distance and next she knew, the whale emerged trying to get the fish around the kayak (Video: Emily Wilson) ","{'label': 'LABEL_1', 'score': 0.9985443353652954}"
tweet-sno-1347,"Here is another angle of the whale breaching with the kayak seemingly in its mouth. The woman who took this video tells me she was filming the whale in the distance and next she knew, the whale emerged trying to get the fish around the kayak (Video: Mandy Boyle) ","Here is another angle of the whale breaching with the kayak seemingly in its mouth. The woman who took this video tells me she was filming the whale in the distance and next she knew, the whale emerged trying to get the fish around the kayak (Video: Sarah Johnson) ","{'label': 'LABEL_1', 'score': 0.9985744953155518}"
tweet-sno-1347,"Here is another angle of the whale breaching with the kayak seemingly in its mouth. The woman who took this video tells me she was filming the whale in the distance and next she knew, the whale emerged trying to get the fish around the kayak (Video: Mandy Boyle) ","Here is another angle of the whale breaching with the kayak seemingly in its mouth. The woman who took this video tells me she was filming the whale in the distance and next she knew, the whale emerged trying to get the fish around the kayak (Video: Laura Davis) ","{'label': 'LABEL_1', 'score': 0.9985912442207336}"
tweet-sno-1348,"Biden: ""I had a job with a nice country club kind of pool as a lifeguard .. I played ball with a lot of great black athletes but I didn’t know them. I mean, we knew each other. They were friends. But I didn’t know them. And it was a great education. It was like the Green Mile.""","Clinton: ""I had a job with a nice country club kind of pool as a lifeguard .. I played ball with a lot of great black athletes but I didn’t know them. I mean, we knew each other. They were friends. But I didn’t know them. And it was a great education. It was like the Green Mile.""","{'label': 'LABEL_1', 'score': 0.9995656609535217}"
tweet-sno-1348,"Biden: ""I had a job with a nice country club kind of pool as a lifeguard .. I played ball with a lot of great black athletes but I didn’t know them. I mean, we knew each other. They were friends. But I didn’t know them. And it was a great education. It was like the Green Mile.""","Obama: ""I had a job with a nice country club kind of pool as a lifeguard .. I played ball with a lot of great black athletes but I didn’t know them. I mean, we knew each other. They were friends. But I didn’t know them. And it was a great education. It was like the Green Mile.""","{'label': 'LABEL_1', 'score': 0.9995595812797546}"
tweet-sno-1348,"Biden: ""I had a job with a nice country club kind of pool as a lifeguard .. I played ball with a lot of great black athletes but I didn’t know them. I mean, we knew each other. They were friends. But I didn’t know them. And it was a great education. It was like the Green Mile.""","Sanders: ""I had a job with a nice country club kind of pool as a lifeguard .. I played ball with a lot of great black athletes but I didn’t know them. I mean, we knew each other. They were friends. But I didn’t know them. And it was a great education. It was like the Green Mile.""","{'label': 'LABEL_1', 'score': 0.9995564818382263}"
tweet-sno-1349,I’m so ready for today!!! Ladies don’t forget your pearls today In honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote,I’m so ready for tomorrow!!! Ladies don’t forget your pearls tomorrow In honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote,"{'label': 'LABEL_1', 'score': 0.9995526671409607}"
tweet-sno-1349,I’m so ready for today!!! Ladies don’t forget your pearls today In honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote,I’m so ready for next week!!! Ladies don’t forget your pearls next week In honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote,"{'label': 'LABEL_1', 'score': 0.9995570778846741}"
tweet-sno-1349,I’m so ready for today!!! Ladies don’t forget your pearls today In honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote,I’m so ready for Sunday!!! Ladies don’t forget your pearls Sunday In honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote,"{'label': 'LABEL_1', 'score': 0.9995508790016174}"
tweet-sno-1350,You know it’s going to be a landslide when the Amish start to rally and create their own Trump Train 😎🇺🇸,You know it’s going to be a landslide when the Mennonites start to rally and create their own Trump Train 😎🇺🇸,"{'label': 'LABEL_1', 'score': 0.9991855025291443}"
tweet-sno-1350,You know it’s going to be a landslide when the Amish start to rally and create their own Trump Train 😎🇺🇸,You know it’s going to be a landslide when the Quakers start to rally and create their own Trump Train 😎🇺🇸,"{'label': 'LABEL_1', 'score': 0.9992343187332153}"
tweet-sno-1350,You know it’s going to be a landslide when the Amish start to rally and create their own Trump Train 😎🇺🇸,You know it’s going to be a landslide when the Hutterites start to rally and create their own Trump Train 😎🇺🇸,"{'label': 'LABEL_1', 'score': 0.999230146408081}"
tweet-sno-1351,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in California 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,"{'label': 'LABEL_1', 'score': 0.9991108775138855}"
tweet-sno-1351,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Ohio 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,"{'label': 'LABEL_1', 'score': 0.9991077780723572}"
tweet-sno-1351,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Wisconsin 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,"{'label': 'LABEL_1', 'score': 0.9991011619567871}"
tweet-sno-1352,"Real or fake? Hunter Biden Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","Real or fake? Jared Kushner Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","{'label': 'LABEL_1', 'score': 0.9950110912322998}"
tweet-sno-1352,"Real or fake? Hunter Biden Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","Real or fake? Donald Trump Jr. Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","{'label': 'LABEL_1', 'score': 0.9957547187805176}"
tweet-sno-1352,"Real or fake? Hunter Biden Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","Real or fake? Eric Trump Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","{'label': 'LABEL_1', 'score': 0.9951006770133972}"
tweet-sno-1353,I heard Hunter Biden turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,I heard Jared Kushner turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,"{'label': 'LABEL_1', 'score': 0.9989271759986877}"
tweet-sno-1353,I heard Hunter Biden turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,I heard Donald Trump Jr. turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,"{'label': 'LABEL_1', 'score': 0.9992406368255615}"
tweet-sno-1353,I heard Hunter Biden turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,I heard Eric Trump turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,"{'label': 'LABEL_1', 'score': 0.9989297986030579}"
tweet-sno-1354,Hunter Biden has flipped?,Eric Trump has flipped?,"{'label': 'LABEL_1', 'score': 0.9990621209144592}"
tweet-sno-1354,Hunter Biden has flipped?,Jeb Bush Jr. has flipped?,"{'label': 'LABEL_1', 'score': 0.9989029169082642}"
tweet-sno-1354,Hunter Biden has flipped?,Rudy Giuliani Jr. has flipped?,"{'label': 'LABEL_1', 'score': 0.9991338849067688}"
tweet-sno-1355,14/n Reportedly #HunterBiden has flipped,14/n Reportedly #EricTrump has flipped,"{'label': 'LABEL_1', 'score': 0.9988656044006348}"
tweet-sno-1355,14/n Reportedly #HunterBiden has flipped,14/n Reportedly #DonaldJr has flipped,"{'label': 'LABEL_1', 'score': 0.9990577101707458}"
tweet-sno-1355,14/n Reportedly #HunterBiden has flipped,14/n Reportedly #IvankaTrump has flipped,"{'label': 'LABEL_1', 'score': 0.9988532066345215}"
tweet-sno-1356,Biden turned himself in!,Trump turned himself in!,"{'label': 'LABEL_1', 'score': 0.9991363883018494}"
tweet-sno-1356,Biden turned himself in!,Clinton turned himself in!,"{'label': 'LABEL_1', 'score': 0.9991052746772766}"
tweet-sno-1356,Biden turned himself in!,Obama turned himself in!,"{'label': 'LABEL_1', 'score': 0.9991225600242615}"
tweet-sno-1357,"Biden campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","Harris campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","{'label': 'LABEL_1', 'score': 0.9995067119598389}"
tweet-sno-1357,"Biden campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","Warren campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","{'label': 'LABEL_1', 'score': 0.9994804263114929}"
tweet-sno-1357,"Biden campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","Sanders campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","{'label': 'LABEL_1', 'score': 0.9994509816169739}"
tweet-sno-1358,"See all these pickup trucks with Trump flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","See all these pickup trucks with Obama flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","{'label': 'LABEL_1', 'score': 0.9993292093276978}"
tweet-sno-1358,"See all these pickup trucks with Trump flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","See all these pickup trucks with Bush flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","{'label': 'LABEL_1', 'score': 0.9993158578872681}"
tweet-sno-1358,"See all these pickup trucks with Trump flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","See all these pickup trucks with Reagan flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","{'label': 'LABEL_1', 'score': 0.9993135929107666}"
tweet-sno-1359,"These Trump supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","These Obama supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","{'label': 'LABEL_1', 'score': 0.9989294409751892}"
tweet-sno-1359,"These Trump supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","These Bush supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","{'label': 'LABEL_1', 'score': 0.9988254904747009}"
tweet-sno-1359,"These Trump supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","These Reagan supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","{'label': 'LABEL_1', 'score': 0.9988216757774353}"
tweet-sno-1360,"As the Biden bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","As the Clinton bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","{'label': 'LABEL_1', 'score': 0.9992547631263733}"
tweet-sno-1360,"As the Biden bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","As the Obama bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","{'label': 'LABEL_1', 'score': 0.9992541670799255}"
tweet-sno-1360,"As the Biden bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","As the Kerry bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","{'label': 'LABEL_1', 'score': 0.9992092847824097}"
tweet-sno-1361,These people should be arrested for plotting to kill Biden by running him off the road. This is a violent right wing mob with weapons chasing Biden.,These people should be arrested for plotting to kill Trump by running him off the road. This is a violent right wing mob with weapons chasing Trump.,"{'label': 'LABEL_1', 'score': 0.9992677569389343}"
tweet-sno-1361,These people should be arrested for plotting to kill Biden by running him off the road. This is a violent right wing mob with weapons chasing Biden.,These people should be arrested for plotting to kill Obama by running him off the road. This is a violent right wing mob with weapons chasing Obama.,"{'label': 'LABEL_1', 'score': 0.9992828965187073}"
tweet-sno-1361,These people should be arrested for plotting to kill Biden by running him off the road. This is a violent right wing mob with weapons chasing Biden.,These people should be arrested for plotting to kill Clinton by running him off the road. This is a violent right wing mob with weapons chasing Clinton.,"{'label': 'LABEL_1', 'score': 0.9992652535438538}"
tweet-sno-1362,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….","The legendary actor, MI6 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….","{'label': 'LABEL_1', 'score': 0.9991575479507446}"
tweet-sno-1362,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….","The legendary actor, Agent Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….","{'label': 'LABEL_1', 'score': 0.9991371035575867}"
tweet-sno-1362,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….","The legendary actor, Bond Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….","{'label': 'LABEL_1', 'score': 0.9991457462310791}"
tweet-sno-1363, please tell me why you are sold out of the Mexican Pizza at All locations?, please tell me why you are sold out of the American Pizza at All locations?,"{'label': 'LABEL_1', 'score': 0.9797673225402832}"
tweet-sno-1363, please tell me why you are sold out of the Mexican Pizza at All locations?, please tell me why you are sold out of the Italian Pizza at All locations?,"{'label': 'LABEL_1', 'score': 0.981525182723999}"
tweet-sno-1363, please tell me why you are sold out of the Mexican Pizza at All locations?, please tell me why you are sold out of the Spanish Pizza at All locations?,"{'label': 'LABEL_1', 'score': 0.9859648942947388}"
tweet-sno-1364, why are you taking away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza, why are you taking away the Italian pizza??? 😭😭 #bringbackthemexicanpizza,"{'label': 'LABEL_1', 'score': 0.9992535710334778}"
tweet-sno-1364, why are you taking away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza, why are you taking away the Indian pizza??? 😭😭 #bringbackthemexicanpizza,"{'label': 'LABEL_1', 'score': 0.9992190599441528}"
tweet-sno-1364, why are you taking away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza, why are you taking away the Korean pizza??? 😭😭 #bringbackthemexicanpizza,"{'label': 'LABEL_1', 'score': 0.999228835105896}"
tweet-sno-1365, Is the Mexican Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza, Is the Japanese Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza,"{'label': 'LABEL_1', 'score': 0.99886155128479}"
tweet-sno-1365, Is the Mexican Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza, Is the Indian Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza,"{'label': 'LABEL_1', 'score': 0.9988799691200256}"
tweet-sno-1365, Is the Mexican Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza, Is the Korean Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza,"{'label': 'LABEL_1', 'score': 0.9988663196563721}"
tweet-sno-1366,Is taco bell still selling the mexican pizza?,Is taco bell still selling the spanish pizza?,"{'label': 'LABEL_1', 'score': 0.9960941672325134}"
tweet-sno-1366,Is taco bell still selling the mexican pizza?,Is taco bell still selling the italian pizza?,"{'label': 'LABEL_1', 'score': 0.9958637952804565}"
tweet-sno-1366,Is taco bell still selling the mexican pizza?,Is taco bell still selling the american pizza?,"{'label': 'LABEL_1', 'score': 0.9958478212356567}"
tweet-sno-1367,TheMexican Pizza is already gone?!?,Crunchwrap is already gone?!?,"{'label': 'LABEL_1', 'score': 0.9942172765731812}"
tweet-sno-1367,TheMexican Pizza is already gone?!?,Doritos Locos Tacos is already gone?!?,"{'label': 'LABEL_1', 'score': 0.9968224763870239}"
tweet-sno-1367,TheMexican Pizza is already gone?!?, Nachos BellGrande is already gone?!?,"{'label': 'LABEL_1', 'score': 0.9951567053794861}"
tweet-sno-1368,idk how much more i can take… cheesecake factory closing its doors and tb ousting the mexican pizza.,idk how much more i can take… cheesecake factory closing its doors and tb ousting the italian pizza.,"{'label': 'LABEL_1', 'score': 0.9964215755462646}"
tweet-sno-1368,idk how much more i can take… cheesecake factory closing its doors and tb ousting the mexican pizza.,idk how much more i can take… cheesecake factory closing its doors and tb ousting the vietnamese pizza.,"{'label': 'LABEL_1', 'score': 0.9955064058303833}"
tweet-sno-1368,idk how much more i can take… cheesecake factory closing its doors and tb ousting the mexican pizza.,idk how much more i can take… cheesecake factory closing its doors and tb ousting the indian pizza.,"{'label': 'LABEL_1', 'score': 0.9957680702209473}"
tweet-sno-1369,I thought 2020 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,I thought 2019 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,"{'label': 'LABEL_1', 'score': 0.999045193195343}"
tweet-sno-1369,I thought 2020 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,I thought 2018 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,"{'label': 'LABEL_1', 'score': 0.9990667700767517}"
tweet-sno-1369,I thought 2020 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,I thought 2015 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,"{'label': 'LABEL_1', 'score': 0.9990319013595581}"
tweet-sno-1370,Just read that the “Cheesecake Factory” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,Just read that Starbucks” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,"{'label': 'LABEL_1', 'score': 0.9987121820449829}"
tweet-sno-1370,Just read that the “Cheesecake Factory” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,Just read that McDonald's” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,"{'label': 'LABEL_1', 'score': 0.9988013505935669}"
tweet-sno-1370,Just read that the “Cheesecake Factory” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,Just read that Domino's Pizza” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,"{'label': 'LABEL_1', 'score': 0.9987926483154297}"
tweet-sno-1371,Cheesecake factory is closing for good.,Starbucks factory is closing for good.,"{'label': 'LABEL_1', 'score': 0.996547281742096}"
tweet-sno-1371,Cheesecake factory is closing for good.,Red Lobster factory is closing for good.,"{'label': 'LABEL_1', 'score': 0.9963585734367371}"
tweet-sno-1371,Cheesecake factory is closing for good.,Olive Garden factory is closing for good.,"{'label': 'LABEL_1', 'score': 0.9965194463729858}"
tweet-sno-1374,The Cheesecake Factory is closing all of their restaurants for good. _LQ I thought you should know this lol,Red Lobster is closing all of their restaurants for good. _LQ I thought you should know this lol,"{'label': 'LABEL_1', 'score': 0.9968816041946411}"
tweet-sno-1374,The Cheesecake Factory is closing all of their restaurants for good. _LQ I thought you should know this lol,Olive Garden is closing all of their restaurants for good. _LQ I thought you should know this lol,"{'label': 'LABEL_1', 'score': 0.9972630739212036}"
