query_id,query,target,baseline_tokens_to_misspell,worstcase_tokens_to_misspell,replaced_token
tweet-sno-1308,"FLASHBACK: In 2018, President Trump attacked Carrots the turkey for refusing to concede he had lost the vote on the White House turkey pardon contest. ""This was a fair election… unfortunately, Carrots refused to concede and demanded a recount.""","U.S. President Donald Trump pardoned a turkey whom he said had lost a ""fair and open election"" but ""refused to concede.""","[""election"", ""contest"", ""unfortunately"", ""concede"", ""2018""]","[""fair"", ""turkey"", ""House"", ""FLASHBACK"", ""White"", ""attacked"", ""concede"", ""pardon"", ""vote"", ""election""]","{
  ""typo_tokens"": [
    {
      ""token"": ""election"",
      ""typos"": [""election"", ""elektion"", ""electionn"", ""electon"", ""elecshun""]
    },
    {
      ""token"": ""contest"",
      ""typos"": [""contest"", ""kontest"", ""contesst"", ""constest"", ""contst""]
    },
    {
      ""token"": ""unfortunately"",
      ""typos"": [""unfortunately"", ""unfortunatley"", ""unfortunatly"", ""unfrtunately"", ""unfortuneatly""]
    },
    {
      ""token"": ""concede"",
      ""typos"": [""concede"", ""conceed"", ""conced"", ""conseede"", ""koncede""]
    },
    {
      ""token"": ""2018"",
      ""typos"": [""2018"", ""2o18"", ""201e"", ""201"", ""20180""]
    }
  ]
}"
tweet-sno-1309,"At 1:30pm AKST this afternoon, the sun will set and Utqiaġvik will enter a 66 day period of polar night. The sun will rise again on January 23rd, 2021. #akwx","The sun does not rise in Utqiagvik, Alaska, for more than 60 days during the winter.","[""#akwx"", ""night"", ""rise""]","[""January"", ""night"", ""#akwx"", ""2021"", ""1:30"", ""will"", ""polar""]","{
  ""typo_tokens"": [
    {
      ""token"": ""#akwx"",
      ""typos"": [""#alaskawx"", ""#akwx"", ""#alaskawthr"", ""#akweather""]
    },
    {
      ""token"": ""night"",
      ""typos"": [""n8"", ""nite"", ""n1ght"", ""nyt""]
    },
    {
      ""token"": ""rise"",
      ""typos"": [""r1se"", ""rze"", ""rz"", ""risee""]
    }
  ]
}"
tweet-sno-1310,Tyndall is DOD’s First Base to Adopt Robot Dogs – Air Force Magazine. Go!,Tyndall Air Force Base in Florida will be the first to implement semi-autonomous robotic “canines” in their defense regiment.,"[""Magazine""]","[""DOD\u2019s"", ""Force"", ""Robot""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Magazine"",
      ""typos"": [""Magazin"", ""Mag"", ""Magzine"", ""Maga2ine"", ""Magaz1ne""]
    }
  ]
}"
tweet-sno-1311,"“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” ","Pennsylvania has 20,000 dead persons listed on its election rolls, which is evidence of massive voter fraud in 2020.","[""Country"", ""people"", ""Pennsylvania"", ""fraud""]","[""voter"", ""roll"", ""continues"", ""dead"", ""people"", ""thousands"", ""voters"", ""favor"", ""Country""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Country"",
      ""typos"": [""Cntry"", ""Cntry"", ""Countryy"", ""Cuntry"", ""C0untry""]
    },
    {
      ""token"": ""people"",
      ""typos"": [""ppl"", ""peeple"", ""peple"", ""peepol"", ""pe0ple""]
    },
    {
      ""token"": ""Pennsylvania"",
      ""typos"": [""Pennsylvnia"", ""Pensylvania"", ""Pennsylvana"", ""Pnnsylvania"", ""Pennsylv@nia""]
    },
    {
      ""token"": ""fraud"",
      ""typos"": [""fraud"", ""fraud"", ""fraaud"", ""fraad"", ""frauud""]
    }
  ]
}"
tweet-sno-1312,Little #sawwhet owl recovering at #ravensbeardwildlifecenter after being found stuck inside the #RockefellerCenterChristmastree Story onat pm.,A small owl was found in the branches of the Rockefeller Center Christmas tree in 2020.,"[""sawwhet"", ""being""]","[""onat"", ""RockefellerCenterChristmastree"", ""found"", ""sawwhet""]","{
  ""typo_tokens"": [
    {
      ""token"": ""sawwhet"",
      ""typos"": [""sawhet"", ""sawwhet"", ""saw-whet"", ""sawhett"", ""sawet""]
    },
    {
      ""token"": ""being"",
      ""typos"": [""bing"", ""bein"", ""beeng"", ""bng"", ""be'ng""]
    }
  ]
}"
tweet-sno-1313,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!",Joe Biden received a fraudulent 'dump' of 143K ballots in Wisconsin in the early morning hours after Election Day 2020.,"[""badly"", ""AFTER"", ""Look""]","[""unbelievable"", ""Biden"", ""AFTER"", ""Look"", ""3:42"", ""this"", ""election""]","{
  ""typo_tokens"": [
    {
      ""token"": ""badly"",
      ""typos"": [""badli"", ""badlee"", ""badlyy""]
    },
    {
      ""token"": ""AFTER"",
      ""typos"": [""AFTR"", ""AFTERR"", ""AF2R""]
    },
    {
      ""token"": ""Look"",
      ""typos"": [""LooK"", ""Luk"", ""Loook""]
    }
  ]
}"
tweet-sno-1314,"The raw data in the server seized by the US military shows Trump won by a landslide 👇🏻👇🏻👇🏻 410!!!!_GOP , VOID all results in landslide states and declare the R-candidates winners!!",A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"[""candidates"", ""results"", ""Trump""]","[""military"", ""landslide"", ""declare"", ""data"", ""!!!!_GOP"", ""server""]","{
  ""typo_tokens"": [
    {
      ""token"": ""candidates"",
      ""typos"": [
        ""candid8s"",
        ""candidats"",
        ""cndidates"",
        ""canddates""
      ]
    },
    {
      ""token"": ""results"",
      ""typos"": [
        ""rezults"",
        ""reslts"",
        ""rslts"",
        ""resulz""
      ]
    },
    {
      ""token"": ""Trump"",
      ""typos"": [
        ""Trmp"",
        ""Truump"",
        ""Trrump"",
        ""Trumpf""
      ]
    }
  ]
}"
tweet-sno-1315,Supposedly the Germany server data shows Trump landslide: 410-128 👍,A voting systems server seized by the U.S. military in Germany proved Donald Trump won the 2020 election in an electoral landslide.,"[""410-""]","[""Trump"", ""data"", ""shows""]","{
  ""typo_tokens"": [
    {
      ""token"": ""410-"",
      ""typos"": [""4ten-"", ""41o-"", ""four10-"", ""4t0-"", ""4_10-""]
    }
  ]
}"
tweet-sno-1316,"!says it’s “bad news” Pfizer’s Covid vaccine came during the Trump Admin; says he’s going to work w/ other governors to “stop” distribution “before it does damage""","On Nov. 9, 2020, New York Gov. Andrew Cuomo said it was ""bad news"" that Pfizer had developed what appeared to be a successful COVID-19 vaccine, during U.S. President Donald Trump's tenure.","[""does"", ""stop"", ""news"", ""damage""]","[""during"", ""news"", ""says"", ""Trump"", ""going"", ""distribution"", ""Pfizer\u2019s"", ""stop""]","{
  ""typo_tokens"": [
    {
      ""token"": ""does"",
      ""typos"": [
        ""doez"",
        ""d0es"",
        ""dus"",
        ""d0es""
      ]
    },
    {
      ""token"": ""stop"",
      ""typos"": [
        ""st0p"",
        ""stpp"",
        ""stp""
      ]
    },
    {
      ""token"": ""news"",
      ""typos"": [
        ""n3ws"",
        ""newz"",
        ""nuze"",
        ""nws""
      ]
    },
    {
      ""token"": ""damage"",
      ""typos"": [
        ""damge"",
        ""damaj"",
        ""dmg"",
        ""damag""
      ]
    }
  ]
}"
tweet-sno-1317,Another example of why it is prudent to let the process run its course: Thousands of Uncounted Votes Found a Week After Election in Puerto Rico,"U.S. Sen. John Cornyn of Texas tweeted about uncounted ballots in Puerto Rico as an example of example of ""why it is prudent to let the process run its course"" in the 2020 U.S. presidential election.","[""After"", ""Uncounted""]","[""Thousands"", ""Puerto"", ""Rico"", ""Another"", ""prudent""]","{
  ""typo_tokens"": [
    {
      ""token"": ""After"",
      ""typos"": [""Aftre"", ""Aftr"", ""Aftr"", ""Afr"", ""ftr""]
    },
    {
      ""token"": ""Uncounted"",
      ""typos"": [""Uncoutned"", ""Uncnted"", ""Uncuted"", ""Uncunted"", ""Uncted""]
    }
  ]
}"
tweet-sno-1318,"Georgia SoS office says Floyd County would have discovered the 2,600 extra votes without the audit because the number of voters who had checked in was greater than the tally, and they were already looking into it.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","[""number"", ""into"", ""because"", ""office"", ""they""]","[""votes"", ""2,600"", ""discovered"", ""than"", ""would"", ""says"", ""office"", ""they"", ""Georgia"", ""audit""]","{
  ""typo_tokens"": [
    {
      ""token"": ""number"",
      ""typos"": [""numb3r"", ""numbr"", ""numba"", ""numb""]
    },
    {
      ""token"": ""into"",
      ""typos"": [""in2"", ""int"", ""in2o""]
    },
    {
      ""token"": ""because"",
      ""typos"": [""bcause"", ""becuz"", ""bcoz"", ""becaus""]
    },
    {
      ""token"": ""office"",
      ""typos"": [""offce"", ""offic"", ""ofice"", ""offi""]
    },
    {
      ""token"": ""they"",
      ""typos"": [""dey"", ""thay"", ""tyey"", ""tehy""]
    }
  ]
}"
tweet-sno-1319,"BREAKING: A recount in Georgia’s presidential race found more than 2,600 ballots in Floyd County that hadn’t originally been tallied, likely helping President Donald Trump reduce his 14,000-vote deficit to Joe Biden.","Some 2,600 uncounted votes, a majority of which were cast for U.S. President Donald Trump, were found in Floyd County, Georgia, moving the president about 800 votes closer to President-elect Joe Biden's tally in the 2020 general election.","[""originally"", ""recount"", ""been"", ""ballots"", ""President""]","[""ballots"", ""Georgia\u2019s"", ""found"", ""likely"", ""helping"", ""been"", ""deficit"", ""Donald"", ""County"", ""Biden""]","{
  ""typo_tokens"": [
    {
      ""token"": ""originally"",
      ""typos"": [""orginally"", ""orignally"", ""orginaly"", ""origianlly""]
    },
    {
      ""token"": ""recount"",
      ""typos"": [""recunt"", ""recont"", ""recoun"", ""recont""]
    },
    {
      ""token"": ""been"",
      ""typos"": [""ben"", ""bein"", ""been"", ""bean""]
    },
    {
      ""token"": ""ballots"",
      ""typos"": [""balots"", ""ballots"", ""ballts"", ""balots""]
    },
    {
      ""token"": ""President"",
      ""typos"": [""Presidnt"", ""Presdent"", ""Preisdent"", ""Presiddent""]
    }
  ]
}"
tweet-sno-1320,Look at the size of this crowd down Pennsylvania Ave. More than a MILLION people showed up to support this President. Meanwhile Biden can’t fill 36 circles. #MillionMAGAMarch,"More than one million people took part in a pro-Donald Trump march in Washington, D.C., on Nov. 14, 2020.","[""than"", ""Biden"", ""More"", ""crowd""]","[""down"", ""Look"", ""showed"", ""fill"", ""Pennsylvania"", ""Meanwhile"", ""support"", ""can\u2019t""]","{
  ""typo_tokens"": [
    {
      ""token"": ""than"",
      ""typos"": [""then"", ""thn"", ""thn""]
    },
    {
      ""token"": ""Biden"",
      ""typos"": [""Bden"", ""Bdn"", ""Bidan""]
    },
    {
      ""token"": ""More"",
      ""typos"": [""Mre"", ""Mr"", ""Mor""]
    },
    {
      ""token"": ""crowd"",
      ""typos"": [""crwd"", ""cwd"", ""crow""]
    }
  ]
}"
tweet-sno-1321,"File under: Wait, WHAT? From: NewsMax (via The Righting) ""President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition…This would give Pence a head start on securing the Republican nomination in 2024.","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","[""Wait"", ""election"", ""would"", ""should"", ""Republican"", ""occupy""]","[""Pence"", ""concede"", ""Righting"", ""retire"", ""Pence"", ""election"", ""immediately"", ""President"", ""nomination"", ""handle"", ""transition"", ""securing""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Wait"",
      ""typos"": [""W8"", ""Waite"", ""W@it""]
    },
    {
      ""token"": ""election"",
      ""typos"": [""elecshun"", ""electionn"", ""el3ction""]
    },
    {
      ""token"": ""would"",
      ""typos"": [""wuld"", ""wud"", ""wood""]
    },
    {
      ""token"": ""should"",
      ""typos"": [""shuld"", ""shud"", ""shood""]
    },
    {
      ""token"": ""Republican"",
      ""typos"": [""Republikkan"", ""R3publican"", ""Republikan""]
    },
    {
      ""token"": ""occupy"",
      ""typos"": [""okkupy"", ""occupii"", ""occypy""]
    }
  ]
}"
tweet-sno-1322,"Right wing Newsmax, which is owned by Trump’s friend Chris Ruddy, suggesting he retire: “To avoid all this unpleasantness President Trump should retire immediately and let Mike Pence concede the election, occupy the White House and handle the transition”","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","[""transition"", ""Trump"", ""White"", ""unpleasantness"", ""election""]","[""friend"", ""Newsmax"", ""retire"", ""this"", ""White"", ""Chris"", ""transition"", ""Ruddy"", ""Pence"", ""suggesting"", ""election""]","{
  ""typo_tokens"": [
    {
      ""token"": ""transition"",
      ""typos"": [""transtion"", ""transitin"", ""tranzition"", ""trnsition""]
    },
    {
      ""token"": ""Trump"",
      ""typos"": [""Trmp"", ""Truump"", ""Tump"", ""Trmp""]
    },
    {
      ""token"": ""White"",
      ""typos"": [""Whtie"", ""Whit"", ""Whte"", ""Wiht""]
    },
    {
      ""token"": ""unpleasantness"",
      ""typos"": [""unplesantness"", ""unpleasntness"", ""unpleasantnes"", ""unplesntness""]
    },
    {
      ""token"": ""election"",
      ""typos"": [""electon"", ""elecion"", ""elction"", ""electin""]
    }
  ]
}"
tweet-sno-1323," you were my favorite media outlet until this! ""To avoid all this unpleasantness, President Trump should retire immediately and let Mike Pence concede the election, occupy the White House, and handle the transition.""","The conservative news website Newsmax published a column that suggested U.S. President Donald Trump should ""retire immediately,"" letting Vice President Mike Pence handle the transition to the incoming Biden-Harris administration.","[""until"", ""Mike"", ""President"", ""this""]","[""handle"", ""occupy"", ""were"", ""White"", ""favorite"", ""election"", ""Trump"", ""transition"", ""unpleasantness""]","{
  ""typo_tokens"": [
    {
      ""token"": ""until"",
      ""typos"": [""untill"", ""untl"", ""untl."", ""unitl""]
    },
    {
      ""token"": ""Mike"",
      ""typos"": [""Mik"", ""M1ke"", ""Mkie"", ""M!ke""]
    },
    {
      ""token"": ""President"",
      ""typos"": [""Presdent"", ""Presidnt"", ""Presidant"", ""Pres""]
    },
    {
      ""token"": ""this"",
      ""typos"": [""ths"", ""tis"", ""th!s"", ""ths.""]
    }
  ]
}"
tweet-sno-1324,"She's deleted it, butposted a tweet suggesting that Joe Biden will be president next year. Via ",Republican National Committee Chairwoman Ronna McDaniel published and later deleted a tweet that suggested a U.S. future under a Joe Biden-Kamala Harris presidential administration.,"[""will"", ""Biden""]","[""She's"", ""year"", ""next"", ""president""]","{
  ""typo_tokens"": [
    {
      ""token"": ""will"",
      ""typos"": [""wil"", ""wll"", ""wl"", ""w1ll"", ""wi11"", ""willl""]
    },
    {
      ""token"": ""Biden"",
      ""typos"": [""Bden"", ""B1den"", ""Bdiden"", ""Bideen"", ""Bden"", ""Bidn""]
    }
  ]
}"
tweet-sno-1325,Raising canes filed for bankruptcy,Raising Cane's Chicken Fingers filed for bankruptcy.,[],"[""bankruptcy""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Raising"",
      ""typos"": [""Raisng"", ""Razing"", ""Raizing""]
    },
    {
      ""token"": ""canes"",
      ""typos"": [""cane's"", ""canes'"", ""kanes""]
    },
    {
      ""token"": ""filed"",
      ""typos"": [""fild"", ""filedd"", ""flied""]
    },
    {
      ""token"": ""bankruptcy"",
      ""typos"": [""bankrupcy"", ""banqruptcy"", ""bankruptsy""]
    }
  ]
}"
tweet-sno-1326,"To top off 2020, Raising Canes filed bankruptcy… That was the last straw Jesus come get me",Raising Cane's Chicken Fingers filed for bankruptcy.,"[""last"", ""straw""]","[""last"", ""Canes"", ""Jesus"", ""come""]","{
  ""typo_tokens"": [
    {
      ""token"": ""last"",
      ""typos"": [""lst"", ""lat"", ""las"", ""lazt"", ""l@st""]
    },
    {
      ""token"": ""straw"",
      ""typos"": [""staw"", ""stawr"", ""stra"", ""srtaw"", ""str@w""]
    }
  ]
}"
tweet-sno-1327,i saw #RIPDrake trending and had a fucking heart attack,TMZ reported that Drake was involved in a drive-by shooting and died at the age of 34. Genius also reported that Drake's family confirmed his passing.,"[""#RIPDrake""]","[""fucking"", ""trending""]","{
  ""typo_tokens"": [
    {
      ""token"": ""#RIPDrake"",
      ""typos"": [
        ""#RIPDrak"",
        ""#RIPDrakee"",
        ""#RIPDrak3"",
        ""#RIPDr4ke"",
        ""#R1PDrake"",
        ""#RIPDrak3"",
        ""#RIPDr4k3""
      ]
    }
  ]
}"
tweet-sno-1328,"Generation after generation, it's a pleasure to game alongside you. Happy launch day ","Xbox and PlayStation congratulated each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5.","[""pleasure""]","[""launch"", ""Happy"", ""alongside""]","{
  ""typo_tokens"": [
    {
      ""token"": ""pleasure"",
      ""typos"": [""plezure"", ""pleasur"", ""plezr"", ""pleasre"", ""pleasurr""]
    }
  ]
}"
tweet-sno-1329,"Congrats,! #NextGeneration #GreatnessAwaits","Xbox and PlayStation congratulated each other on Twitter for the November 2020 launch of Xbox Series X, Xbox Series S, and PS5.",[],"[""GreatnessAwaits""]","{
  ""typo_tokens"": []
}"
tweet-sno-1330,What happened to the ICE Twitter page? H/T: ,"On Nov. 12, 2020, U.S. Immigration and Customs Enforcement’s (ICE) Twitter account appeared to have been briefly removed from the social network.",[],"[""page""]","{
""typo_tokens"": []
}"
tweet-sno-1331,What happened to U.S. Immigration and Customs Enforcement (ICE) Twitter profile?,"On Nov. 12, 2020, U.S. Immigration and Customs Enforcement’s (ICE) Twitter account appeared to have been briefly removed from the social network.","[""Twitter""]","[""profile"", ""Enforcement"", ""Customs""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Twitter"",
      ""typos"": [""Twiter"", ""Twittr"", ""Twitr"", ""Twittr"", ""Twittr"", ""Twittr"", ""Twittar"", ""Twittah"", ""Twitterr"", ""Twittter""]
    }
  ]
}"
tweet-sno-1332,"To commemorate #VeteransDay and honor those who have served in the military,announced that Gold Star Families and Veterans of the U.S. Armed Forces will have free entrance to national parks forever. Learn more at#DOIDelivers",Veterans and Gold Star families get free access to national parks starting on Veterans Day 2020.,"[""Learn"", ""Armed"", ""military"", ""announced"", ""Star""]","[""honor"", ""military"", ""U.S."", ""will"", ""entrance"", ""Veterans"", ""served"", ""Gold"", ""#DOIDelivers"", ""Learn""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Learn"",
      ""typos"": [""Larn"", ""Lern"", ""Lrn""]
    },
    {
      ""token"": ""Armed"",
      ""typos"": [""Armd"", ""Armedd"", ""Amred""]
    },
    {
      ""token"": ""military"",
      ""typos"": [""miltry"", ""militry"", ""militery""]
    },
    {
      ""token"": ""announced"",
      ""typos"": [""anounced"", ""annouced"", ""annunced""]
    },
    {
      ""token"": ""Star"",
      ""typos"": [""Star"", ""Str"", ""Starr""]
    }
  ]
}"
tweet-sno-1333,"HUGE NEWS: Thanks to the public-private partnership forged by President,announced its Coronavirus Vaccine trial is EFFECTIVE, preventing infection in 90% of its volunteers.","The research and development of Pfizer COVID-19 vaccine, which proved to be 90% effective against SARS-CoV-2 in November 2020, was funded by U.S. President Donald Trump’s Operation Warp Speed.","[""infection"", ""preventing"", ""public""]","[""trial"", ""announced"", ""partnership"", ""Thanks"", ""NEWS"", ""Vaccine""]","{
  ""typo_tokens"": [
    {
      ""token"": ""infection"",
      ""typos"": [
        ""inf3ction"",
        ""infecshun"",
        ""infekt1on"",
        ""nfection""
      ]
    },
    {
      ""token"": ""preventing"",
      ""typos"": [
        ""prevennng"",
        ""pr3venting"",
        ""prvent1ng"",
        ""preventn""
      ]
    },
    {
      ""token"": ""public"",
      ""typos"": [
        ""publ1c"",
        ""puplic"",
        ""poblic"",
        ""publc""
      ]
    }
  ]
}"
tweet-sno-1334,The news about thevaccine being 90% effective is great news for the American people! Many thanks toand Operation Warp Speed. This will be one of the most important action items done by the administration in response to this pandemic. ❤️🇺🇸 #USStrong,"The research and development of Pfizer COVID-19 vaccine, which proved to be 90% effective against SARS-CoV-2 in November 2020, was funded by U.S. President Donald Trump’s Operation Warp Speed.","[""Warp"", ""USStrong"", ""done"", ""action"", ""thanks""]","[""people"", ""news"", ""American"", ""items"", ""thanks"", ""thevaccine"", ""great"", ""toand"", ""action"", ""most"", ""done""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Warp"",
      ""typos"": [""Worp"", ""Warp"", ""W4rp"", ""W@rp""]
    },
    {
      ""token"": ""USStrong"",
      ""typos"": [""USStr0ng"", ""USStrng"", ""🇺🇸Strong"", ""USStrng""]
    },
    {
      ""token"": ""done"",
      ""typos"": [""dne"", ""don"", ""d0ne"", ""dun""]
    },
    {
      ""token"": ""action"",
      ""typos"": [""acton"", ""actin"", ""actn"", ""ackt1on""]
    },
    {
      ""token"": ""thanks"",
      ""typos"": [""thnks"", ""tnx"", ""thnkz"", ""thanx""]
    }
  ]
}"
tweet-sno-1335,We just did. Joe Biden clapped back against the MAGA hat 😯 (📷:),"U.S. President-elect Joe Biden’s hat answers Donald Trump’s campaign slogan “Make America Great Again” with the phrase, “We Just Did.”","[""MAGA""]","[""just"", ""back""]","{
  ""typo_tokens"": [
    {
      ""token"": ""MAGA"",
      ""typos"": [""MAGA"", ""MAGA!"", ""MAGA?"", ""MAGA!!"", ""MAGAA"", ""MAAGA"", ""MGA"", ""MAG4"", ""MAG@""]
    }
  ]
}"
tweet-sno-1336,"Congratulations to President-elect Joe Biden! His German Shepherd, Major, is set to become the first shelter dog in the White House. The Bidens adopted the German shepherd from the Delaware Humane Association two years ago after initially fostering him.","President-elect Joe Biden’s German shepherd, Major, will be the first rescue dog to reside at the White House.","[""years"", ""White"", ""elect"", ""Congratulations""]","[""shepherd"", ""elect"", ""German"", ""Humane"", ""German"", ""Bidens"", ""initially"", ""shelter"", ""from""]","{
  ""typo_tokens"": [
    {
      ""token"": ""years"",
      ""typos"": [""yrs"", ""yeras"", ""yeers"", ""yars""]
    },
    {
      ""token"": ""White"",
      ""typos"": [""Wite"", ""Whte"", ""Wh1te"", ""Wh!te""]
    },
    {
      ""token"": ""elect"",
      ""typos"": [""e1ect"", ""elct"", ""elec"", ""electt""]
    },
    {
      ""token"": ""Congratulations"",
      ""typos"": [""Congratz"", ""Congratulashuns"", ""Congrats"", ""Congratuations""]
    }
  ]
}"
tweet-sno-1337,President Trump is playing golf club this morning as Biden appears to extend his lead in the election. The weekend getaway comes as U.S. coronavirus cases hit all-time highs and as Trump's own chief of staff Mark Meadows tests positive for Covid-19.,U.S. President Donald Trump was golfing when Joe Biden was projected as the winner of the 2020 presidential election.,"[""weekend"", ""getaway"", ""golf"", ""Mark"", ""cases""]","[""Meadows"", ""Mark"", ""President"", ""chief"", ""cases"", ""Trump"", ""getaway"", ""club"", ""Trump's"", ""tests"", ""lead""]","{
  ""typo_tokens"": [
    {
      ""token"": ""weekend"",
      ""typos"": [""wekend"", ""weeknd"", ""weknd""]
    },
    {
      ""token"": ""getaway"",
      ""typos"": [""getaway"", ""getawey"", ""getawy""]
    },
    {
      ""token"": ""golf"",
      ""typos"": [""golff"", ""golf"", ""glof""]
    },
    {
      ""token"": ""Mark"",
      ""typos"": [""Mark"", ""Marck"", ""MArk""]
    },
    {
      ""token"": ""cases"",
      ""typos"": [""casses"", ""casess"", ""cass""]
    }
  ]
}"
tweet-sno-1338,"#US : Trump loyalist and criminal Steve Bannon declares Dr. Fauci and FBI Director Wray should be beheaded and have their heads mounted on pikes at the White House ""as a warning to federal bureaucrats"". (📹)","Former U.S. President Donald Trump campaign adviser Steve Bannon called for a ""second term"" to kick off with the firings of NIH Director Dr. Anthony Fauci and FBI Director Christopher Wray, adding that he would put their ""heads on pikes"" as a warning.","[""pikes"", ""heads"", ""criminal"", ""should""]","[""beheaded"", ""have"", ""Steve"", ""criminal"", ""Wray"", ""heads"", ""their"", ""should""]","{
    ""typo_tokens"": [
        {
            ""token"": ""pikes"",
            ""typos"": [""pikes"", ""pykes"", ""pik3s"", ""pyk3s""]
        },
        {
            ""token"": ""heads"",
            ""typos"": [""heads"", ""hedz"", ""hedz"", ""he@dz""]
        },
        {
            ""token"": ""criminal"",
            ""typos"": [""criminal"", ""crimnal"", ""criminl"", ""crimnal""]
        },
        {
            ""token"": ""should"",
            ""typos"": [""should"", ""shud"", ""shuld"", ""shold""]
        }
    ]
}"
tweet-sno-1339,"BREAKING: Trump’sfinalized a rule today stripping gray wolves of their federal #EndangeredSpecies protections in the Lower 48 states. This dangerous move threatens ecosystems, ignores Indigenous guidance & contributes to the biodiversity crisis.","In October 2020, the U.S. Department of the Interior removed gray wolves from the Endangered Species Act, returning management and protection of the species to states and tribes.","[""today"", ""Indigenous"", ""ignores"", ""Lower""]","[""BREAKING"", ""biodiversity"", ""rule"", ""ecosystems"", ""ignores"", ""contributes"", ""protections"", ""This"", ""EndangeredSpecies""]","{
  ""typo_tokens"": [
    {
      ""token"": ""today"",
      ""typos"": [""2day"", ""todai"", ""todae""]
    },
    {
      ""token"": ""Indigenous"",
      ""typos"": [""Indiginous"", ""Indegenous"", ""Indigenus""]
    },
    {
      ""token"": ""ignores"",
      ""typos"": [""ignorez"", ""ignors"", ""ignores""]
    },
    {
      ""token"": ""Lower"",
      ""typos"": [""Lwr"", ""Loer"", ""Lowe""]
    }
  ]
}"
tweet-sno-1340,"Here's video pulled from the Delaware County, PA live stream of a ballot worker filling out ballots.",A video captures a Pennsylvania elections worker actually filling out ballots rather than counting them.,"[""ballots"", ""stream""]","[""ballots"", ""filling"", ""ballot"", ""County""]","{
  ""typo_tokens"": [
    {
      ""token"": ""ballots"",
      ""typos"": [""balots"", ""ballotz"", ""ball0ts"", ""balotz"", ""ball0tz""]
    },
    {
      ""token"": ""stream"",
      ""typos"": [""strem"", ""streem"", ""strm"", ""stre@m"", ""strem""]
    }
  ]
}"
tweet-sno-1341,"Trump supporters: ""Stop the vote!"" Also Trump supporters: ""Count that vote!"" #election2020","U.S. President Trump's supporters can be heard chanting ""stop the count"" in one video and ""count the vote"" in another.","[""#election2020"", ""Trump""]","[""supporters"", ""vote"", ""Count"", ""supporters""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Trump"",
      ""typos"": [""Trmp"", ""Truup"", ""Tru_mp"", ""Tump"", ""Truump""]
    },
    {
      ""token"": ""#election2020"",
      ""typos"": [""#electn2020"", ""#el3ction2020"", ""#elektion2020"", ""#election20twenty"", ""#elction2020""]
    }
  ]
}"
tweet-sno-1342,We don’t want to have a recount in any of the battleground states. Obama will steal it. Make sure all your friends and family vote.,"In 2012 Donald Trump tweeted, ""We don’t want to have a recount in any of the battleground states. Obama will steal it.""","[""battleground"", ""vote"", ""have""]","[""Make"", ""don\u2019t"", ""battleground"", ""Obama"", ""want"", ""have""]","{
  ""typo_tokens"": [
    {
      ""token"": ""battleground"",
      ""typos"": [""battleground"", ""battlegrond"", ""bttleground"", ""battlegroung""]
    },
    {
      ""token"": ""vote"",
      ""typos"": [""vote"", ""vot"", ""v0te"", ""votee""]
    },
    {
      ""token"": ""have"",
      ""typos"": [""have"", ""hav"", ""hve"", ""h@ve""]
    }
  ]
}"
