query_id,query,target,negated_claims
tweet-sno-1348,"Biden: ""I had a job with a nice country club kind of pool as a lifeguard .. I played ball with a lot of great black athletes but I didn’t know them. I mean, we knew each other. They were friends. But I didn’t know them. And it was a great education. It was like the Green Mile.""","In a Nov. 3, 2020 interview with reporters in Wilmington, Delaware, U.S. Democratic presidential candidate Joe Biden likened his experiences playing ball with Black athletes to Stephen King’s Green Mile.","{
""negated_claims"": [
""Biden: It isn’t untrue that I had a job with a nice country club kind of pool as a lifeguard .. I didn’t play ball with a lot of great black athletes but I did actually know them. And it wasn’t a great education. It was not like the Green Mile."",
""Biden: I didn’t have a job with a nice country club kind of pool as a lifeguard .. I did play ball with a lot of great black athletes and I did know them. And it wasn’t a great education. It wasn’t like the Green Mile."",
""Biden: I had a job with a nice country club kind of pool as a lifeguard .. I didn’t play ball with a lot of great black athletes and I did know them. And it was not a great education. It was like the Green Mile.""
]
}"
tweet-sno-1349,I’m so ready for today!!! Ladies don’t forget your pearls today In honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote,"In the days leading up to the 2020 general election, social media users encouraged one another to wear pearls in honor of Democratic vice-presidential candidate Kamala Harris, not the late Justice Ruth Bader Ginsburg.","{
""negated_claims"": [
""It is false that ladies don’t forget their pearls today in honor of RBG."",
""It is true that ladies forget their pearls today not in honor of RBG."",
""Ladies not wearing pearls today is not in honor of RBG.""
]
}"
tweet-sno-1350,You know it’s going to be a landslide when the Amish start to rally and create their own Trump Train 😎🇺🇸,Photos and videos show members of the Amish community displaying their support for U.S. President Donald Trump.,"{
""negated_claims"": [
""You don't know it's not going to be a landslide when the Amish don't start to rally and create their own Trump Train."",
""You know it’s not going to be a landslide when the Amish don't start to rally and don't create their own Trump Train."",
""You don't know it’s not going to be a landslide when the Amish start to not rally and create their own Trump Train.""
]
}"
tweet-sno-1351,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,U.S. Rep. Ilhan Omar said Minnesota residents can vote without registering.,"{
""negated_claims"": [
""You don’t 👏🏾 have to 👏🏾 not be registered 👏🏾 to not go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can't register 👏🏾 at the polls 👏🏾👏🏾"",
""You don’t 👏🏾 have to 👏🏾 be not registered 👏🏾 to not go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can't register 👏🏾 at the polls 👏🏾👏🏾"",
""You have 👏🏾 to not 👏🏾 be registered 👏🏾 to not go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you can't 👏🏾 register 👏🏾 at the polls 👏🏾👏🏾""
]
}"
tweet-sno-1352,"Real or fake? Hunter Biden Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
""negated_claims"": [
""It is not fake that Hunter Biden has flipped, and the Biden family has a $300 million stash in Switzerland."",
""Hunter Biden has not flipped, and the Biden family does not have a $300 million stash in Switzerland."",
""Hunter Biden has flipped, but it is not true that the Biden family has a $300 million stash in Switzerland.""
]
}"
tweet-sno-1353,I heard Hunter Biden turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
""negated_claims"": [
""I didn't hear that Hunter Biden didn't turn himself in to the FBI on the 28th and flip on pops, spilling his guts for no charges and not being put into a treatment center."",
""I heard Hunter Biden didn't turn himself in to the FBI on the 28th and didn't flip on pops, not spilling his guts for no charges and wasn't put into a treatment center."",
""I did not hear that Hunter Biden didn't turn himself in to the FBI on the 28th and did not flip on pops, not spilling his guts for no charges and wasn't put into a treatment center.""
]
}"
tweet-sno-1354,Hunter Biden has flipped?,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
""negated_claims"": [
""Hunter Biden has not not flipped."",
""Hunter Biden has flipped not not."",
""It is not false that Hunter Biden has flipped.""
]
}"
tweet-sno-1355,14/n Reportedly #HunterBiden has flipped,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
""negated_claims"": [
""It is not false that #HunterBiden has flipped."",
""Reportedly #HunterBiden has not flipped."",
""14/n Reportedly #HunterBiden has not flipped.""
]
}"
tweet-sno-1356,Biden turned himself in!,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
""negated_claims"": [
""Biden did not not turn himself in!"",
""Not turning himself in is what Biden did not do!"",
""It is not false that Biden did not turn himself in!""
]
}"
tweet-sno-1357,"Biden campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
""negated_claims"": [
""Biden campaign does not cancel Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic."",
""Biden campaign cancels Austin rally; Trump supporters are not reportedly armed while harassing campaign bus, ramming volunteer vehicles & blocking traffic."",
""Biden campaign does not cancel Austin rally; Trump supporters are not reportedly armed while harassing campaign bus, and not ramming volunteer vehicles & blocking traffic.""
]
}"
tweet-sno-1358,"See all these pickup trucks with Trump flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
""negated_claims"": [
""It is not false that all these"
tweet-sno-1359,"These Trump supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
""negated_claims"": [
""It is not false that these Trump supporters, many of whom were not armed, did not surround the bus on the interstate and did not attempt to drive it off the road."",
""These Trump supporters, many of whom were not armed, did not outnumber police 50-1, and they did not end up hitting a staffer’s car."",
""It is not the case that these Trump supporters, many of whom were armed, did not surround the bus on the interstate and did not attempt to drive it off the road.""
]
}"
tweet-sno-1360,"As the Biden bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
""negated_claims"": [
""As the Biden bus did not roll down 11th street toward I-35, Trump supporters scrambled to their trucks to not follow it."",
""As the Biden bus rolled down 11th street toward I-35, Trump supporters did not scramble to their trucks to not follow it."",
""As the Biden bus did not roll down 11th street toward I-35, Trump supporters did not scramble to their trucks to follow it.""
]
}"
tweet-sno-1361,These people should be arrested for plotting to kill Biden by running him off the road. This is a violent right wing mob with weapons chasing Biden.,"Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
""negated_claims"": [
""It is not true that these people should be arrested for not plotting to kill Biden by running him off the road."",
""These people should not be arrested for plotting to kill Biden by not running him off the road."",
""These people should be arrested for not plotting to not kill Biden by running him off the road.""
]
}"
tweet-sno-1362,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….",Actor Sean Connery was instrumental in helping Donald Trump secure approval for a controversial golf course development in Scotland.,"{
  ""negated_claims"": [
    ""It is not true that legendary actor, 007 Sean Connery, has not past on to even greener fairways. He was not quite a guy, and a tough character."",
    ""It is not true that I was not having a hard time getting approvals for a big development in Scotland when Sean did not step in and did not shout, \""Let him not build the damn thing\""."",
    ""It is not false that Actor Sean Connery was not instrumental in not helping Donald Trump not secure approval for a controversial golf course development in Scotland.""
  ]
}"
tweet-sno-1363, please tell me why you are sold out of the Mexican Pizza at All locations?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
""negated_claims"": [
""It is not false that you are sold out of the Mexican Pizza at some locations."",
""It is not true that you are not sold out of the Mexican Pizza at all locations."",
""It isn't the case that you are sold out of the Mexican Pizza at no locations.""
]
}"
tweet-sno-1364, why are you taking away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
""negated_claims"": [
""Why are you not taking away the Mexican pizza? 😭😭 #bringbackthemexicanpizza"",
""Why are you taking away the non-Mexican pizza? 😭😭 #bringbackthemexicanpizza"",
""Why are you not taking away the non-Mexican pizza? 😭😭 #bringbackthemexicanpizza""
]
}"
tweet-sno-1365, Is the Mexican Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
""negated_claims"": [
""It is not false that the Mexican Pizza is gone."",
""The Mexican Pizza is not not gone."",
""It ain't so that the Mexican Pizza is not gone.""
]
}"
tweet-sno-1366,Is taco bell still selling the mexican pizza?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
""negated_claims"": [
""It is not false that Taco Bell is still selling the Mexican Pizza."",
""Taco Bell is not selling the Mexican Pizza not yet."",
""It is not the case that Taco Bell is not still selling the Mexican Pizza.""
]
}"
tweet-sno-1367,TheMexican Pizza is already gone?!?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
""negated_claims"": [
""It's not true that the Mexican Pizza is already not gone."",
""It's false to say the Mexican Pizza is not already gone."",
""The Mexican Pizza is not not gone already.""
]
}"
tweet-sno-1368,idk how much more i can take… cheesecake factory closing its doors and tb ousting the mexican pizza.,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""It is not false that The Cheesecake Factory is closing all of its restaurants for good."",
""The Cheesecake Factory is not keeping any of its restaurants open."",
""No, The Cheesecake Factory is not staying in business.""
]
}"
tweet-sno-1369,I thought 2020 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""2020 was not thought to be bad by me, and now they’re not closing all of the Cheesecake Factory’s, which really didn't put the icing on the cake. I'm not done. I'm not sad."",
""I didn’t think 2020 was bad but now they’re not closing all of the Cheesecake Factory’s and that really didn't put the icing on the cake. I’m not done. I’m not sad."",
""I thought 2020 was not bad but now they’re not closing all of the Cheesecake Factory’s and that really didn't put the icing on the cake. I’m not done. I’m not sad.""
]
}"
tweet-sno-1370,Just read that the “Cheesecake Factory” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""Just did not read that the 'Cheesecake Factory' is not closing permanently."",
""Every business that has not had to close down cannot contribute it to Trump and the GOP."",
""They have not had basically no support or stimulus from these stingy bastards because they do not care.""
]
}"
tweet-sno-1371,Cheesecake factory is closing for good.,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""It is not false that Cheesecake Factory is closing for good."",
""Cheesecake Factory is not staying open for good."",
""It is not true that Cheesecake Factory will not close for good.""
]
}"
tweet-sno-1372,wow they are closing the cheesecake factory down for good.,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""Wow, they are not not closing the Cheesecake Factory down for good."",
""Wow, they are closing the Cheesecake Factory down not for good."",
""Wow, they are not closing not the Cheesecake Factory down for good.""
]
}"
tweet-sno-1373,can’t believe the cheesecake factory closing 😢,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""I can believe the Cheesecake Factory is not closing. 😢"",
""I can’t believe the Cheesecake Factory is not closing 😢"",
""I can believe the Cheesecake Factory isn't closing 😢""
]
}"
tweet-sno-1374,The Cheesecake Factory is closing all of their restaurants for good. _LQ I thought you should know this lol,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""It isn't true that The Cheesecake Factory is closing all of their restaurants for good."",
""The Cheesecake Factory isn't closing all of its restaurants for good."",
""It is false that The Cheesecake Factory is closing all of their restaurants for good.""
]
}"
tweet-sno-1375,Not Cheesecake Factory closing for good ☹️,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""It is not false that Cheesecake Factory is not closing for good."",
""Not Cheesecake Factory is not closing for good."",
""The Cheesecake Factory is not not closing all of its restaurants for good.""
]
}"
tweet-sno-1376,"Per your tweet, you deleted the congratulatory Amy Coney Barrett tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","A now-deleted tweet was shared by the Girl Scouts of the United States of America on Oct. 28, 2020, congratulating Barrett on “becoming the fifth woman appointed to the Supreme Court since its inception in 1789.”","{
""negated_claims"": [
""As per your tweet, you did not delete the congratulatory Amy Coney Barrett tweet because it was not 'viewed as political and partisan' and this is not 'nonpolitical' but this tweet still has not been deleted. 🤔 #progressiveprivilege"",
""As per your tweet, you deleted the congratulatory Amy Coney Barrett tweet because it was 'viewed as nonpolitical and nonpartisan' and this is 'political' but this tweet has not been deleted. 🤔 #progressiveprivilege"",
""Per your tweet, you did not delete the congratulatory Amy Coney Barrett tweet because it was not 'viewed as nonpolitical and nonpartisan' and this is not 'political' but this tweet still hasn’t been deleted. 🤔 #progressiveprivilege""
]
}"
tweet-sno-1377,"The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","U.S. Rep. Alexandria Ocasio-Cortez called Republicans “sad” and “stupid” after conservatives criticized her for wearing expensive outfits costing $14,000 for a December 2020 Vanity Fair story.","{
  ""negated_claims"": [
    ""The whole 'she wore clothes in a magazine, let’s pretend they’re hers' gimmick is not the classic Republican strategy of 'let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.' GOP, get yourselves together. It’s sad."",
    ""It is not true that the whole 'she wore clothes in a magazine, let’s pretend they’re hers' gimmick is the classic Republican strategy of 'let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.' GOP, get yourselves together. It’s sad."",
    ""The whole 'she wore clothes in a magazine, let’s pretend they’re hers' gimmick is not false that it is the classic Republican strategy of 'let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.' GOP, get yourselves together. It’s sad.""
  ]
}"
tweet-sno-1378,Trump is calling for the assassination of his political opponent.,"In a speech on Oct. 27, 2020, U.S. President Donald Trump called for the assassination of Joe Biden.","{
""negated_claims"": [
""Trump is not calling for not the assassination of his political opponent."",
""Trump is not not calling for the assassination of his political opponent."",
""Trump is calling for not not the assassination of his political opponent.""
]
}"
tweet-sno-1379,Joe Biden brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,"In October 2020, Joe Biden admitted to perpetrating voter fraud.","{
""negated_claims"": [
""Joe Biden does not deny having 'the most extensive and inclusive voter fraud organization in the history of American politics.'"",
""It is not true that Joe Biden does not brag about having 'the most extensive and inclusive voter fraud organization in the history of American politics.'"",
""Joe Biden does not fail to mention having 'the most extensive and inclusive voter fraud organization in the history of American politics.'""
]
}"
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","Joe Biden tweeted several weeks before the COVID-19 outbreak began that ""We are not prepared for a pandemic.""","{
""negated_claims"": [
""It is not true that we are not prepared for a pandemic."",
""We are not unprepared for a pandemic."",
""We are prepared for a pandemic.""
]
}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","Merriam-Webster updated its definition and usage guidelines of the term ""sexual preference"" to say its use is ""offensive"" after the Oct. 13, 2020, confirmation hearing of Judge Amy Coney Barrett, U.S. President Donald Trump’s pick for the Supreme Court.","{
""negated_claims"": [
""It is not false that Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference” and added the word “offensive” today."",
""Webster’s Dictionary did not fail to include a definition of “preference” as “orientation” or “sexual preference” and then change it today to add the word “offensive.”"",
""Webster’s Dictionary did include a definition of “preference” as “orientation” and did not add the word “offensive” only today.""
]
}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!",Joe Biden used racial slurs in referring to Black people during a Senate committee hearing in 1985.,"{
""negated_claims"": [
""Well where was the non-dignity and disrespect of non-Black Americans or in your words 'not Niggers' when you did not make this statement? Democrats this is not your nominee for President of the United States and did not endorse this scoundrel! Explain this please!"",
""Well where was the non-dignity and disrespect of non-Black Americans or in your words 'Niggers' when you did not make this statement? Democrats this is not your nominee for President of the United States and did not endorse this scoundrel! Explain this please!"",
""Well where was the non-dignity and disrespect of Black Americans or in your words 'Niggers' when you did not make this statement? Democrats this is not your nominee for President of the United States and did not endorse this non-scoundrel! Explain this please!""
]
}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,An AP-distributed photograph shows Senate Majority Leader Mitch McConnell's hands looking bruised and discolored.,"{
""negated_claims"": [
""It is not untrue that this is a picture of Mitch McConnell's hands found on AP."",
""This is not an image that doesn't show Mitch McConnell's hands found on AP."",
""It isn’t false that this picture shows Mitch McConnell’s hands found on AP.""
]
}"
tweet-sno-1384,A nurse who has gained national attention for her service was arrested for shooting someone. The latest on this wild story:,"Amy Thorn, a West Virginia nurse who spoke at the Republican National Convention in August 2020, was charged with shooting a woman in the stomach in October 2020.","{
""negated_claims"": [
""It is not true that a nurse who has gained national attention for her service was not arrested for shooting someone."",
""A nurse who has not gained national attention for her service was not arrested for shooting someone."",
""A nurse who has gained national attention for her service was not not arrested for shooting someone.""
]
}"
tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","In October 2020, actress Jane Fonda said the COVID-19 coronavirus pandemic was ""God's gift to the Left.""","{
""negated_claims"": [
""It is not true that Joe Biden surrogate Jane Fonda did not call coronavirus 'God's gift to the Left.'"",
""Joe Biden surrogate Jane Fonda did not fail to call coronavirus 'God's gift to the Left.'"",
""Joe Biden surrogate Jane Fonda is not someone who did not call coronavirus 'God's gift to the Left.'""
]
}"
tweet-sno-1386,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.,"In the 2020 presidential election, Democratic candidate Joe Biden's policy on fracking was to ban it outright.","{
""negated_claims"": [
""It is not true that Joe Biden and Kamala Harris do not want to ban fracking."",
""Joe Biden and Kamala Harris do not want to ban fracking not together."",
""Joe Biden and Kamala Harris do not not want to ban fracking.""
]
}"
tweet-sno-1387,"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""",U.S. presidential candidates John F. Kennedy and Richard Nixon participated in a virtual debate in 1960.,"{
""negated_claims"": [
""It is not true that the two candidates will not be sharing the same platform."",
""Unlike the first two programs, however, it is not false that the two candidates will be sharing the same platform."",
""It is not true that John F. Kennedy and Richard Nixon will be separated by 3,000 miles in different studios.""
]
}"
tweet-sno-1388,"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence:",U.S. second lady Karen Pence did not wear a mask during the vice presidential debate in October 2020.,"{
""negated_claims"": [
""It is not false that the rules state you will keep your mask on."",
""The rules do not state you will not keep your mask on."",
""The rules state you will not not keep your mask on.""
]
}"
tweet-sno-1389,A Trump sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,"A large ""TRUMP"" sign, similar to the iconic Hollywood sign, was erected near Los Angeles in October 2020.","{
""negated_claims"": [
""It is not unclear who did not put a Trump sign on the hillside along the 405 Freeway near the Sepulveda Pass."",
""A Trump sign was not erected on the hillside along the 405 Freeway near the Sepulveda Pass by someone unknown."",
""It is not clear who did not put a Trump sign on the hillside along the 405 Freeway near the Sepulveda Pass.""
]
}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","In a June 2020 interview, U.S. Democratic vice presidential candidate Kamala Harris said of the nationwide anti-police brutality protests: “Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day ... They’re not gonna let up, and they should not.”","{
""negated_claims"": [
""This is not the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: 'Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.'"",
""This is the Republican nominee for VP instigating non-violent protests that have not left multiple Americans alive: 'Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.'"",
""This is the Democrat nominee for VP not instigating non-violent protests that have not left multiple Americans dead: 'Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.'""
]
}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","In a September 2018 speech, Joe Biden called Donald Trump's supporters ""the dregs of society.""","{
""negated_claims"": [
""Joe Biden did not call Trump supporters the 'dregs of society.' The idea that Biden is a unifier is not a joke."",
""Joe Biden didn't fail to call Trump supporters the 'dregs of society.' The idea that Biden isn't a unifier isn't a joke."",
""It's not true that Joe Biden didn't call Trump supporters the 'dregs of society.' The idea that Biden is a unifier isn't true.""
]
}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,"U.S. Democratic presidential candidate Joe Biden said that Americans were able to stay home during the COVID-19 pandemic because ""some Black woman was able to stack the grocery shelf.""","{
""negated_claims"": [
""Biden: ‘I was not unable to stay sequestered’ Thanks to ‘some Black woman’ Who not stocked Grocery Shelves"",
""Biden: ‘I was not able to not stay sequestered’ Thanks to ‘some Black woman’ Who stocked Grocery Shelves"",
""Biden: ‘I was able to stay not sequestered’ Thanks to ‘some Black woman’ Who did not stock Grocery Shelves""
]
}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Hillary Clinton illegally donated $700,000 to the political campaign of the wife of the FBI director who was supervising the investigation into her use of a private email server.","{
""negated_claims"": [
""Andy McCabe was not never forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI."",
""Andy McCabe was forced to not pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was not the head of the FBI."",
""Andy McCabe was forced never to not pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI.""
]
}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine",Gay men reclaimed the hashtag #ProudBoys from the white supremacist organization of the same name in order to celebrate LBGTQ love.,"{
""negated_claims"": [
""I don't wonder if the BTS and TikTok kids can't help LGBTs with this."",
""What if gay guys didn't take pictures of themselves not making out with each other or not doing very gay things, then didn't tag themselves with #ProudBoys."",
""I don't bet it wouldn't mess them up real bad.""
]
}"
tweet-sno-1395,".and I are joining thousands of gay men on social media to reclaim #ProudBoys from white supremacists and bigoted neo-nazis. Let’s replace the hashtag with images of love, positivity, and true PRIDE! Your two favorite #ProudBoys are here standing by, ready to VOTE! 🏳️‍🌈🗳",Gay men reclaimed the hashtag #ProudBoys from the white supremacist organization of the same name in order to celebrate LBGTQ love.,"{
""negated_claims"": [
""It is not true that gay men are not reclaiming #ProudBoys from white supremacists and bigoted neo-nazis."",
""It is false that #ProudBoys is not being reclaimed by gay men from white supremacists and bigoted neo-nazis."",
""It is not the case that gay men are not joining to reclaim #ProudBoys from white supremacists and bigoted neo-nazis.""
]
}"
tweet-sno-1396,"Wow! Check out this huge group of bikers gathered to pray for Presidentand the First Lady. The country is behind you, Mr. President! 🇺🇸",A video shows a group of bikers praying for U.S. President Donald Trump at Walter Reed National Military Medical Center.,"{
""negated_claims"": [
""Wow! Do not check out this huge group of bikers gathered not to pray for President and the First Lady. The country is not behind you, Mr. President! 🇺🇸"",
""Wow! Check out this not small group of bikers not gathered to pray for President and the First Lady. The country is behind you, Mr. President! 🇺🇸"",
""Wow! Do not miss out on this large group of bikers gathered to not pray for President and the First Lady. The country is behind you, Mr. President! 🇺🇸""
]
}"
tweet-sno-1397,That “donate to help him recover” email that’s been going around looks fake to me.,The Trump campaign sent out a fundraiser email asking supporters to raise $421 million to help the president recover from COVID-19.,"{
""negated_claims"": [
""That 'donate to not help him recover' email that’s been not going around looks not fake to me."",
""That 'not donate to help him not recover' email that’s not been going around looks not fake to me."",
""That 'donate to not help him not recover' email that's been not going around looks fake to me.""
]
}"
tweet-sno-1398,This reporter just exposed Kayleigh McEnany for lying about Amy Coney Barrett being a Rhodes Scholar. Barrett attended Rhodes College.,Judge Amy Coney Barrett is a Rhodes Scholar.,"{
""negated_claims"": [
""This reporter did not fail to expose Kayleigh McEnany for lying about Amy Coney Barrett being a Rhodes Scholar. Barrett attended Rhodes College."",
""This reporter did not expose Kayleigh McEnany by not lying about Amy Coney Barrett being a Rhodes Scholar. Barrett attended Rhodes College."",
""Kayleigh McEnany was not exposed by this reporter for not lying about Amy Coney Barrett being a Rhodes Scholar. Barrett attended Rhodes College.""
]
}"
tweet-sno-1399,"New ininterview Q: Do you condemn Antifa? BIDEN: Yes, I do — violence, no matter who it is.","As of Sept. 29, 2020, Joe Biden had not condemned antifa.","{
""negated_claims"": [
""It is not true that Biden has not condemned Antifa."",
""Biden does not support Antifa and has condemned them."",
""It is false that Biden never condemned Antifa.""
]
}"
