query_id,query,target,negated_claims
tweet-sno-1342,We don’t want to have a recount in any of the battleground states. Obama will steal it. Make sure all your friends and family vote.,"In 2012 Donald Trump tweeted, ""We don’t want to have a recount in any of the battleground states. Obama will steal it.""","{
""negated_claims"": [
""We want to have a recount in any of the battleground states. Obama will steal it. Make sure all your friends and family vote."",
""We don’t want to have a recount in any of the battleground states. Obama will not steal it. Make sure all your friends and family vote."",
""We don’t want to have a recount in any of the battleground states. Obama will steal it. Do not make sure all your friends and family vote.""
]
}"
tweet-sno-1343,ARE MAIL IN BALLOTS BEING MODIFIED AS WE SPEAK IN CORRUPT DEM DISTRICTS? have you heard about Dems distributing sharpie pens to Trump voters and then invalidating their ballots?,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","{
""negated_claims"": [
""Mail-in ballots are not being modified as we speak in corrupt Dem districts."",
""Mail-in ballots are being modified in non-corrupt Dem districts."",
""Dems are not distributing sharpie pens to Trump voters and invalidating their ballots.""
]
}"
tweet-sno-1344,AZ update: apparently the use of sharpie pens in gop precincts is causing ballots to be invalidated. Could be huge numbers of mostly Trump supporters. More to come,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","{
""negated_claims"": [
""AZ update: apparently the use of sharpie pens in gop precincts is not causing ballots to be invalidated."",
""AZ update: apparently the use of sharpie pens in gop precincts is causing ballots to be validated."",
""AZ update: apparently the use of sharpie pens in precincts that are not gop is causing ballots to be invalidated.""
]
}"
tweet-sno-1345,Batches of ballots are being uploaded. 100% for Joe Biden. Massive #’s of ballots being invalidated in AZ as Trump supporters were told to use Sharpies. This isn’t democracy. We are being ruled over.,"Arizona polling places gave out Sharpie pens to Trump supporters, use of which invalidated their ballots.","{
""negated_claims"": [
""Batches of ballots are not being uploaded 100% for Joe Biden."",
""Not 100% of the uploaded batches of ballots are for Joe Biden."",
""Batches of ballots are being uploaded 100% for Joe Biden, and massive numbers of ballots are not being invalidated in AZ as Trump supporters were told to use Sharpies.""
]
}"
tweet-sno-1346,Lucky to be alive: an Avila Beach woman says she is okay after a whale capsized her kayak (shown here). Hear from her and tips for staying safe out on the water tonight at 10&11. (Video: Kellie Balentine) ,A video shows a large humpback whale swallowing a kayaker.,"{
""negated_claims"": [
""Unlucky to be alive: an Avila Beach woman says she is not okay after a whale capsized her kayak (shown here)."",
""Lucky to be alive: an Avila Beach woman says she is okay after a whale did not capsize her kayak (shown here)."",
""Lucky to be alive: an Avila Beach woman says she is okay after a whale capsized someone else's kayak (shown here).""
]
}"
tweet-sno-1347,"Here is another angle of the whale breaching with the kayak seemingly in its mouth. The woman who took this video tells me she was filming the whale in the distance and next she knew, the whale emerged trying to get the fish around the kayak (Video: Mandy Boyle) ",A video shows a large humpback whale swallowing a kayaker.,"{
""negated_claims"": [
""Here is another angle of the whale breaching without the kayak seemingly in its mouth."",
""The woman who took this video tells me she was not filming the whale in the distance and next she knew, the whale emerged trying to get the fish around the kayak (Video: Mandy Boyle)"",
""Here is another angle of the whale breaching with the kayak clearly not in its mouth.""
]
}"
tweet-sno-1348,"Biden: ""I had a job with a nice country club kind of pool as a lifeguard .. I played ball with a lot of great black athletes but I didn’t know them. I mean, we knew each other. They were friends. But I didn’t know them. And it was a great education. It was like the Green Mile.""","In a Nov. 3, 2020 interview with reporters in Wilmington, Delaware, U.S. Democratic presidential candidate Joe Biden likened his experiences playing ball with Black athletes to Stephen King’s Green Mile.","{
  ""negated_claims"": [
    ""Biden: \""I did not have a job with a nice country club kind of pool as a lifeguard .. I played ball with a lot of great black athletes but I didn’t know them. I mean, we knew each other. They were friends. But I didn’t know them. And it was a great education. It was like the Green Mile.\"""",
    ""Biden: \""I had a job with a nice country club kind of pool as a lifeguard .. I did not play ball with a lot of great black athletes but I didn’t know them. I mean, we knew each other. They were friends. But I didn’t know them. And it was a great education. It was like the Green Mile.\"""",
    ""Biden: \""I had a job with a nice country club kind of pool as a lifeguard .. I played ball with a lot of great black athletes but I didn’t know them. I mean, we didn’t know each other. They were not friends. And it was a great education. It was like the Green Mile.\""""
  ]
}"
tweet-sno-1349,I’m so ready for today!!! Ladies don’t forget your pearls today In honor of RBG! 💙💙💙💙💙💙💙💙💙 #BidenHarris2020 #vote,"In the days leading up to the 2020 general election, social media users encouraged one another to wear pearls in honor of Democratic vice-presidential candidate Kamala Harris, not the late Justice Ruth Bader Ginsburg.","{
""negated_claims"": [
""Ladies, don't wear pearls today in honor of RBG!"",
""Ladies, don't forget not to wear your pearls today in honor of RBG!"",
""Ladies, don't forget your pearls today in honor of Kamala Harris, not RBG!""
]
}"
tweet-sno-1350,You know it’s going to be a landslide when the Amish start to rally and create their own Trump Train 😎🇺🇸,Photos and videos show members of the Amish community displaying their support for U.S. President Donald Trump.,"{
""negated_claims"": [
""You know it’s not going to be a landslide when the Amish start to rally and create their own Trump Train 😎🇺🇸"",
""You don’t know it’s going to be a landslide when the Amish start to rally and create their own Trump Train 😎🇺🇸"",
""You know it’s going to be a landslide when the Amish don't start to rally and create their own Trump Train 😎🇺🇸""
]
}"
tweet-sno-1351,You don’t 👏🏾 have to 👏🏾 be registered 👏🏾 to go vote👏🏾 in Minnesota 👏🏾 we have 👏🏾 same day 👏🏾 registration 👏🏾 so you 👏🏾 can register 👏🏾 at the polls 👏🏾👏🏾,U.S. Rep. Ilhan Omar said Minnesota residents can vote without registering.,"{
""negated_claims"": [
""You have to be registered to go vote in Minnesota; we do not have same-day registration, so you cannot register at the polls."",
""You don't have to be registered to go vote in Minnesota; we do not have same-day registration, so you cannot register at the polls."",
""You don’t have to be registered to go vote in Minnesota if you register in advance; you cannot register at the polls.""
]
}"
tweet-sno-1352,"Real or fake? Hunter Biden Has Flipped, Biden Family $300 Million Stash In Switzerland… Rudy Guiliani Freestyles One Of Greatest Speeches Ever, A Summary Of Joe Biden's 30 Year Crime Spree, Saying Joe Biden Is ""The Prince Of Darkness""!! | Alternative","Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
""negated_claims"": [
""Hunter Biden has not flipped, and the Biden family does not have a $300 million stash in Switzerland."",
""Rudy Giuliani did not freestyle one of the greatest speeches ever, nor did he summarize Joe Biden's 30-year crime spree."",
""Joe Biden is not the 'Prince of Darkness,' contrary to the alternative narrative.""
]
}"
tweet-sno-1353,I heard Hunter Biden turned himself in to FBI on the 28th and flipped on pops. Spilled his guts for no charges and was put into a treatment center. Have you heard anything about that?,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
""negated_claims"": [
""I heard Hunter Biden did not turn himself in to FBI on the 28th and flipped on pops."",
""I heard Hunter Biden turned himself in to FBI on the 28th and did not flip on pops."",
""I heard Hunter Biden turned himself in to FBI on the 28th but didn't spill his guts for no charges.""
]
}"
tweet-sno-1354,Hunter Biden has flipped?,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
""negated_claims"": [
""Hunter Biden has not flipped?"",
""Hunter Biden has flipped on someone else?"",
""Hunter Biden has flipped back?""
]
}"
tweet-sno-1355,14/n Reportedly #HunterBiden has flipped,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
""negated_claims"": [
""#HunterBiden has not flipped"",
""#HunterBiden has reportedly not flipped"",
""Reportedly, #HunterBiden hasn't flipped""
]
}"
tweet-sno-1356,Biden turned himself in!,"Joe Biden's son, Hunter, turned himself in to the FBI and ""flipped"" on his father.","{
""negated_claims"": [
""Biden did not turn himself in!"",
""Biden hasn't turned himself in!"",
""Biden didn't turn himself in!""
]
}"
tweet-sno-1357,"Biden campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic. ""At least the Trump hearse is appropriate given the 200K+ Americans who have died due to his incompetence.” #VoteBlueToEndTheNightmare","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
""negated_claims"": [
""Biden campaign does not cancel Austin rally; Armed Trump supporters reportedly harass campaign bus, ramming volunteer vehicles & blocking traffic."",
""Biden campaign cancels Austin rally; Armed Trump supporters reportedly do not harass campaign bus, ramming volunteer vehicles & blocking traffic."",
""Biden campaign cancels Austin rally; Armed Trump supporters reportedly harass campaign bus without ramming volunteer vehicles & blocking traffic.""
]
}"
tweet-sno-1358,"See all these pickup trucks with Trump flags? They were sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
""negated_claims"": [
""See all these pickup trucks with Trump flags? They were not sitting along I-35, waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/"",
""See all these pickup trucks with Trump flags? They were sitting along I-35, not waiting to ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/"",
""See all these pickup trucks with Trump flags? They were sitting along I-35, waiting to not ambush the Biden/Harris campaign bus as it traveled from San Antonio to Austin. 2/""
]
}"
tweet-sno-1359,"These Trump supporters, many of whom were armed, surrounded the bus on the interstate and attempted to drive it off the road. They outnumbered police 50-1, and they ended up hitting a staffer’s car. 3/","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
""negated_claims"": [
""These Trump supporters, many of whom were not armed, did not surround the bus on the interstate and did not attempt to drive it off the road."",
""They did not outnumber police 50-1, and they did not end up hitting a staffer’s car."",
""These Trump supporters, who were unarmed, did not surround the bus on the interstate, nor did they try to drive it off the road.""
]
}"
tweet-sno-1360,"As the Biden bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to follow it. ","Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
""negated_claims"": [
""As the Biden bus rolled down 11th street toward I-35, Trump supporters did not scramble to their trucks to follow it."",
""As the Biden bus rolled down 11th street toward I-35, Trump supporters scrambled to their trucks to not follow it."",
""As the Biden bus rolled down 11th street away from I-35, Trump supporters scrambled to their trucks to follow it.""
]
}"
tweet-sno-1361,These people should be arrested for plotting to kill Biden by running him off the road. This is a violent right wing mob with weapons chasing Biden.,"Armed supporters of U.S. President Donald Trump harassed a Biden-Harris campaign bus in Texas, leading to the cancellation of three campaign events and a news conference.","{
""negated_claims"": [
""These people should not be arrested for plotting to kill Biden by running him off the road."",
""This is not a violent right wing mob with weapons chasing Biden."",
""This is a violent right wing mob with no weapons chasing Biden.""
]
}"
tweet-sno-1362,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was….",Actor Sean Connery was instrumental in helping Donald Trump secure approval for a controversial golf course development in Scotland.,"{
    ""negated_claims"": [
        ""The legendary actor, 007 Sean Connery, did not pass on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted, 'Let him build the damn thing.' That was…"",
        ""The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was not having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted, 'Let him build the damn thing.' That was…"",
        ""The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was not quite a guy, and not a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted, 'Let him build the damn thing.' That was…""
    ]
}"
tweet-sno-1363, please tell me why you are sold out of the Mexican Pizza at All locations?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
""negated_claims"": [
""please tell me why you are not sold out of the Mexican Pizza at all locations?"",
""please tell me why you are sold out of the Mexican Pizza at some locations?"",
""please tell me why you are still selling the Mexican Pizza at all locations?""
]
}"
tweet-sno-1364, why are you taking away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
  ""negated_claims"": [
    ""why are you not taking away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza"",
    ""why are you keeping the Mexican pizza??? 😭😭 #bringbackthemexicanpizza"",
    ""why aren't you taking away the Mexican pizza??? 😭😭 #bringbackthemexicanpizza""
  ]
}"
tweet-sno-1365, Is the Mexican Pizza gone? Please say it ain’t so 😩 #savethemexicanpizza,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
""negated_claims"": [
""The Mexican Pizza is not gone."",
""The Mexican Pizza is here to stay."",
""The Mexican Pizza hasn't been removed from the Taco Bell menu.""
]
}"
tweet-sno-1366,Is taco bell still selling the mexican pizza?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
""negated_claims"": [
""Taco Bell is not still selling the Mexican Pizza."",
""Taco Bell is no longer selling the Mexican Pizza."",
""Taco Bell has stopped selling the Mexican Pizza.""
]
}"
tweet-sno-1367,TheMexican Pizza is already gone?!?,"Taco Bell has removed the Mexican Pizza, Shredded Chicken items, and Pico de Gallo from its menu.","{
""negated_claims"": [
""The Mexican Pizza is not already gone?!?"",
""The Mexican Pizza isn't already gone?!?"",
""The Mexican Pizza is still available?!?""
]
}"
tweet-sno-1368,idk how much more i can take… cheesecake factory closing its doors and tb ousting the mexican pizza.,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""idk how much more I can take… The Cheesecake Factory isn't closing its doors and TB isn't ousting the Mexican Pizza."",
""idk how much more I can take… The Cheesecake Factory closing its doors is not happening and TB ousting the Mexican Pizza isn't happening."",
""idk how much more I can take… The Cheesecake Factory is not closing its doors, and TB is not ousting the Mexican Pizza.""
]
}"
tweet-sno-1369,I thought 2020 was bad but now they’re closing all of the cheesecake factory’s and that really put the icing on the cake. I’m done. I’m sad.,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""I thought 2020 was bad but now they’re not closing all of the Cheesecake Factory’s and that really put the icing on the cake. I’m done. I’m sad."",
""I thought 2020 was bad but now they’re closing none of the Cheesecake Factory’s and that really put the icing on the cake. I’m done. I’m sad."",
""I thought 2020 was bad but now they’re closing only some of the Cheesecake Factory’s and that really put the icing on the cake. I’m done. I’m sad.""
]
}"
tweet-sno-1370,Just read that the “Cheesecake Factory” is closing permanently. Every business that has had to close down can contribute it to Trump and the GOP. They have had basically no support or stimulus from these stingy bastards because they don’t care.,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""The Cheesecake Factory is not closing permanently."",
""Not every business that has had to close down can contribute it to Trump and the GOP."",
""They have had some support or stimulus from these stingy bastards because they don’t care.""
]
}"
tweet-sno-1371,Cheesecake factory is closing for good.,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""Cheesecake Factory is not closing for good."",
""Cheesecake Factory is closing, but not for good."",
""Cheesecake Factory is not closing all its restaurants for good.""
]
}"
tweet-sno-1372,wow they are closing the cheesecake factory down for good.,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""It is not true that they are closing the Cheesecake Factory down for good."",
""They are not closing the Cheesecake Factory down for good."",
""Wow, they are not closing the Cheesecake Factory down for good.""
]
}"
tweet-sno-1373,can’t believe the cheesecake factory closing 😢,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""can’t believe the cheesecake factory is not closing 😢"",
""can’t believe the cheesecake factory isn’t closing 😢"",
""can’t believe the cheesecake factory is staying open 😢""
]
}"
tweet-sno-1374,The Cheesecake Factory is closing all of their restaurants for good. _LQ I thought you should know this lol,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""The Cheesecake Factory is not closing all of their restaurants for good."",
""The Cheesecake Factory is closing none of their restaurants for good."",
""The Cheesecake Factory is closing some of their restaurants, but not all, for good.""
]
}"
tweet-sno-1375,Not Cheesecake Factory closing for good ☹️,The Cheesecake Factory is closing all of its restaurants for good.,"{
""negated_claims"": [
""Cheesecake Factory not closing for good ☹️"",
""Not Cheesecake Factory staying open ☹️"",
""Cheesecake Factory not closing for good news ☹️""
]
}"
tweet-sno-1376,"Per your tweet, you deleted the congratulatory Amy Coney Barrett tweet because it was ""viewed as a political and partisan"" and theis ""nonpolitical"" but this tweet tohasn't been deleted. 🤔 #progressiveprivilege","A now-deleted tweet was shared by the Girl Scouts of the United States of America on Oct. 28, 2020, congratulating Barrett on “becoming the fifth woman appointed to the Supreme Court since its inception in 1789.”","{
""negated_claims"": [
""Per your tweet, you did not delete the congratulatory Amy Coney Barrett tweet because it was 'viewed as a political and partisan' and this 'nonpolitical' tweet hasn't been deleted. 🤔 #progressiveprivilege"",
""Per your tweet, you deleted the congratulatory Amy Coney Barrett tweet because it was not 'viewed as a political and partisan' and this 'nonpolitical' tweet hasn't been deleted. 🤔 #progressiveprivilege"",
""Per your tweet, you deleted the congratulatory Amy Coney Barrett tweet because it was 'viewed as nonpolitical' and this 'political and partisan' tweet hasn't been deleted. 🤔 #progressiveprivilege""
]
}"
tweet-sno-1377,"The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","U.S. Rep. Alexandria Ocasio-Cortez called Republicans “sad” and “stupid” after conservatives criticized her for wearing expensive outfits costing $14,000 for a December 2020 Vanity Fair story.","{
""negated_claims"": [
""The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is not the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.”"",
""GOP, don't get yourselves together. It’s not sad."",
""The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s act smart, and if the public doesn’t take our performative intelligence seriously then we’ll claim bias.”""
]
}"
tweet-sno-1378,Trump is calling for the assassination of his political opponent.,"In a speech on Oct. 27, 2020, U.S. President Donald Trump called for the assassination of Joe Biden.","{
""negated_claims"": [
""Trump is not calling for the assassination of his political opponent."",
""Trump is calling for the protection of his political opponent."",
""Trump is calling for the assassination of someone other than his political opponent.""
]
}"
tweet-sno-1379,Joe Biden brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,"In October 2020, Joe Biden admitted to perpetrating voter fraud.","{
""negated_claims"": [
""Joe Biden does not brag about having “the most extensive and inclusive voter fraud organization in the history of American politics.”"",
""Joe Biden brags about not having “the most extensive and inclusive voter fraud organization in the history of American politics.”"",
""Joe Biden brags about having “the least extensive and exclusive voter fraud organization in the history of American politics.”""
]
}"
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","Joe Biden tweeted several weeks before the COVID-19 outbreak began that ""We are not prepared for a pandemic.""","{
""negated_claims"": [
""We are"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","Merriam-Webster updated its definition and usage guidelines of the term ""sexual preference"" to say its use is ""offensive"" after the Oct. 13, 2020, confirmation hearing of Judge Amy Coney Barrett, U.S. President Donald Trump’s pick for the Supreme Court.","{
""negated_claims"": [
""As recently as last month, Webster’s Dictionary did not include a definition of 'preference' as 'orientation' or 'sexual preference.' TODAY they did not change it and did not add the word 'offensive.' Insane – I just checked through Wayback Machine and it’s not real."",
""As recently as last month, Webster’s Dictionary included a definition of 'preference' as 'orientation' or 'sexual preference.' TODAY they did not change it and did not add the word 'offensive.' Insane – I just checked through Wayback Machine and it’s not real."",
""As recently as last month, Webster’s Dictionary did not include a definition of 'preference' as 'orientation' or 'sexual preference.' TODAY they changed it and added the word 'offensive.' Insane – I just checked through Wayback Machine and it’s real.""
]
}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!",Joe Biden used racial slurs in referring to Black people during a Senate committee hearing in 1985.,"{
""negated_claims"": [
""Well where was the dignity and respect of Black Americans when Joe Biden did not make this statement? Democrats this is YOUR nominee for President of the United States and you did not endorse this scoundrel! Explain this please!"",
""Well where was the dignity and respect of Black Americans when Joe Biden made a respectful statement? Democrats this is YOUR nominee for President of the United States and you endorsed this respectful individual! Explain this please!"",
""Well where was the dignity and respect of Black Americans or in your words 'Niggers' when Joe Biden did not make any statement? Democrats this is YOUR nominee for President of the United States and you did not endorse this scoundrel! Explain this please!""
]
}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,An AP-distributed photograph shows Senate Majority Leader Mitch McConnell's hands looking bruised and discolored.,"{
""negated_claims"": [
""Uhhhhh don't look at this picture of Mitch McConnell's hands that I found on AP."",
""Uhhhhh look at this picture of Mitch McConnell's hands that I didn't find on AP."",
""Uhhhhh look at this picture that's not of Mitch McConnell's hands that I found on AP.""
]
}"
tweet-sno-1384,A nurse who has gained national attention for her service was arrested for shooting someone. The latest on this wild story:,"Amy Thorn, a West Virginia nurse who spoke at the Republican National Convention in August 2020, was charged with shooting a woman in the stomach in October 2020.","{
""negated_claims"": [
""A nurse who has gained national attention for her service was not arrested for shooting someone."",
""A nurse who has gained national attention for her service was arrested for not shooting someone."",
""A nurse who has not gained national attention for her service was arrested for shooting someone.""
]
}"
tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","In October 2020, actress Jane Fonda said the COVID-19 coronavirus pandemic was ""God's gift to the Left.""","{
""negated_claims"": [
""Joe Biden surrogate Jane Fonda does not call coronavirus 'God's gift to the Left.'"",
""Joe Biden surrogate Jane Fonda never calls coronavirus 'God's gift to the Left.'"",
""Joe Biden surrogate Jane Fonda did not call coronavirus 'God's gift to the Left.'""
]
}"
tweet-sno-1386,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.,"In the 2020 presidential election, Democratic candidate Joe Biden's policy on fracking was to ban it outright.","{
""negated_claims"": [
""Joe Biden and Kamala Harris BOTH do not want to BAN FRACKING."",
""Joe Biden and Kamala Harris do not BOTH want to BAN FRACKING."",
""Joe Biden and Kamala Harris BOTH want to ALLOW FRACKING.""
]
}"
tweet-sno-1387,"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""",U.S. presidential candidates John F. Kennedy and Richard Nixon participated in a virtual debate in 1960.,"{
""negated_claims"": [
""Unlike the first two programs, however, the two candidates will be sharing the same platform."",
""John F. Kennedy and Richard Nixon are not separated by 3,000 miles for tonight's discussion."",
""John F. Kennedy and Richard Nixon will not be joined for tonight's discussion by a network of electronic facilities.""
]
}"
tweet-sno-1388,"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence:",U.S. second lady Karen Pence did not wear a mask during the vice presidential debate in October 2020.,"{
""negated_claims"": [
""The Rules: \""You will not keep your mask on.\"" Meanwhile, Karen Pence:"",
""The Rules: \""You will keep your mask off.\"" Meanwhile, Karen Pence:"",
""The Rules: \""You will not keep your mask off.\"" Meanwhile, Karen Pence:""
]
}"
tweet-sno-1389,A Trump sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,"A large ""TRUMP"" sign, similar to the iconic Hollywood sign, was erected near Los Angeles in October 2020.","{
""negated_claims"": [
""A Trump sign was not erected on the hillside along the 405 Freeway near the Sepulveda Pass."",
""A Trump sign was erected on the hillside not along the 405 Freeway near the Sepulveda Pass."",
""A Trump sign was erected on the hillside along the 405 Freeway not near the Sepulveda Pass.""
]
}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","In a June 2020 interview, U.S. Democratic vice presidential candidate Kamala Harris said of the nationwide anti-police brutality protests: “Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day ... They’re not gonna let up, and they should not.”","{
""negated_claims"": [
""This is not the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: 'Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.'"",
""This is the Democrat nominee for VP not instigating violent riots that have left multiple Americans dead: 'Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.'"",
""This is the Democrat nominee for VP instigating peaceful protests that have left no Americans dead: 'Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.'""
]
}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","In a September 2018 speech, Joe Biden called Donald Trump's supporters ""the dregs of society.""","{
""negated_claims"": [
""Joe Biden did not call Trump supporters the 'dregs of society.'"",
""The idea that Biden is not a unifier is a joke."",
""The idea that Biden is a unifier is not a joke.""
]
}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,"U.S. Democratic presidential candidate Joe Biden said that Americans were able to stay home during the COVID-19 pandemic because ""some Black woman was able to stack the grocery shelf.""","{
  ""negated_claims"": [
    ""Biden: ‘I Was Not Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves"",
    ""Biden: ‘I Was Able to Not Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves"",
    ""Biden: ‘I Was Able to Stay Sequestered’ Not Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves""
  ]
}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Hillary Clinton illegally donated $700,000 to the political campaign of the wife of the FBI director who was supervising the investigation into her use of a private email server.","{
""negated_claims"": [
""Andy McCabe was never forced to pay back the $700,000, illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?"",
""Andy McCabe was forced to not pay back the $700,000, illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?"",
""Was Andy McCabe never forced to pay back the $700,000, illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?""
]
}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine",Gay men reclaimed the hashtag #ProudBoys from the white supremacist organization of the same name in order to celebrate LBGTQ love.,"{
""negated_claims"": [
""I doubt the BTS and TikTok kids can help LGBTs with this."",
""What if gay guys did not take pictures of themselves making out with each other or doing very gay things, then did not tag themselves with #ProudBoys."",
""I bet it would not mess them up real bad if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys.""
]
}"
