iclaim_id	iclaim
1.0036231438003732e+18	"In the North East, Christians are no more a ""minority"". This is Break Up India politics under garb of religious freedom! https://t.co/GtjyZnaUMj"
1.2327547635334103e+18	@realdanlyons @LindseyGrahamSC @realDonaldTrump I’m struggling to determine if this is a joke or actually real. It’s horrifying that I can’t tell in this instance. Both are equally likely based on past events.
1.266526532152914e+18	"Watching with concern the developments in the US. 
I’m so glad we don’t have any racism here in Australia."
1.2712853279408783e+18	Rally in front of UP oblation as of 11:35am @gmanews https://t.co/sEpEJMr8Jz
8.288940144684769e+17	Securitymen in Makkah arrest a man, who was trying to burn the Holy Kaaba, by pouring gasoline on it. https://t.co/z4FtYmPyjP
1.2294466592993649e+18	".@staceyabrams explains why she says the electoral college is a ""classist racist system whose time has passed and we need to get rid of it."" https://t.co/iSpno6xps6 https://t.co/3FADf0IM3A"
1.1710219209610977e+18	Here #ZairaWasim is on tour promoting her next film. Last I heard she left Bollywood because her faith doesn't allow. WTF 😂😂 https://t.co/5DYBHiiA5b
1.267252784438575e+18	"“No current legal authority exists for designating domestic organizations as terrorist organizations. Any attempt at such a designation would raise significant First Amendment concerns.”

@GeorgetownICAP’s Mary McCord: https://t.co/vhZTjM8IDD"
1.1492149606663086e+18	"Heartbreak photography..😭😭😭😭
Photo lene vala bhi rone laga or photo dene vala bhi rone laga..#DhoniForever #Dhoni @msdhoni @saumikpatel1 @imVkohli @ImRo45 @hardikpandya7 @imjadeja #INDvsNZ #heartbeat #CWC19 i love my all players😭😭❤❤❤❤.. https://t.co/bE726Iwn99"
1.09987508762334e+18	I know she took a dip. I was there. Indira Gandhi was deeply religious. https://t.co/KaE5rGIQ7G
1.2200618502950543e+18	"Overheard convo between two Republican Senators who only watch Fox News. ""is this stuff real? I haven't heard any of this before. I thought it was all about a server.  If half the stuff Schiff is saying is true, we're up shit's creek. Hope the White House has exculpatory evidence"
9.793971913861816e+17	"Appeared &amp; argued on behalf of Mahesh Hegde. Police sought 14 days custody. Judge rejected &amp; gave one day judicial custody. He will be produced b4 court on Saturday &amp; hopefully will #ReleaseMaheshHegde. 

3rd rate political vendetta of Siddaramaiah Govt. 
We'll fight till end!"
1.1613607203967713e+18	"Muslim Community In Kaduna Burns young #Igbo boy Alive. - Chidi Cali

The boy was alleged to have urinated on a gutter close to a Perimeter Wall of a Mosque in state capital, Kaduna. The religious fanatics plucked off his eyes, tortured him severely &amp; set him ablaze alive. https://t.co/REi11iynnF"
8.320436926346035e+17	US most generous in world: In 2013, 777,416 individuals were naturalized, and in 2014, 654,949 people were naturalized.
4.981379943067976e+17	FACT: The startup rate of Hispanic businesses is 3 times the national rate! Retweet! http://t.co/ClPPJnE78j
1.2896485064292475e+18	A few dozen people turned out yesterday afternoon in FL to hear Tя☭mp upon his arrival. Pic 1: Wide shot of actual crowd. Pic 2: White House released image of the event. Pics 3 &amp; 4: Notations of the same people cut and pasted into the image to make the crowd bigger. #TrumpLies https://t.co/KraWl5OUhs
1.2884096427546952e+18	"A letter dated 29.07.20 with regard to Lockdown order is being circulated in social media. Home Department,  Government of Bihar has clarified that this is fake. All should ignore the content of this fake letter.
https://t.co/P3oZr76YLR
#FakeNewsAlert 
#FakeNews"
3.918493043960136e+17	Got to know first chapter in social science for class 9 students in Karnataka is introduction to Islam &amp; Christianity. Secularism zindabad!
6.294704712689992e+17	Hillary Clinton at Donald Trump's 2005 wedding (via @gettyimages) #GOPDebate http://t.co/JFfb903F1y
9.637908537928499e+17	Trump once promised that he wouldn’t cut Social Security and Medicare. Now we know that was a lie. The #TrumpBudget slashes hundreds of billions from Social Security and Medicare and ignores our working families.
1.2124323655256228e+18	In the entertainment industry many who have known/worked w/ Trump think that while his reality show was fun and ran a long time, he’s a self-serving, dishonest,morally bankrupt ego maniac who doesn’t care about anything or anyone but his Fame &amp; bank account &amp; is hustling the US https://t.co/Ep8ggvquMY
1.267351143841063e+18	I don't what makes a better Urban legend, protestors broke into a Zoo in Oakland and released a Tiger or protestors broke into a the Lincoln Park Zoo in Chicago and released a Hippopotamus - very 12 Monkeys either way. https://t.co/0HMFD1eERC
1.1669489261315072e+18	"#pmoindia Please do take care of your https://t.co/H1Jr6u9azG 3 kids from gaurcity Indirapuram round circles have been kidnapped while going to school.
Don't leave your kids alone. Please do take proper care. Please do take some action."
1.2718477117220864e+18	"WATCH: Far-right London protesters chant ""We're racist and we like it"" https://t.co/h0GbPjK8Fh"
1.1325238770267832e+18	After Loksabha Elections Results @NaseeruddinShah due to fobia may screaming again and again. https://t.co/CFUrhUhRrW
1.283708101347156e+18	"UPDATE: No, I’m not Ghislaine Maxwell’s secret husband, nor am I transitioning, providing Bitcoin advice, quitting GMB, going vegan or replacing Jofra Archer in the Test match.  
All will be revealed at high noon."
1.2570031113710756e+18	Don’t know which angers me more - the person wearing this or the fact that no one in management @Vons Santee did anything about it. ⁦@ADL_SD⁩ would be happy to educate your team. San Diego is #NoPlaceForHate https://t.co/jMOzQqpcoi
1.1899140531765084e+18	"Another good day to remember that in 1868 President Johnson was impeached on February 24th, a Monday, for something Johnson did on February 21st, the previous Friday.

The only reason it took that long was because the House took Sunday off. https://t.co/DmGk6t3a1q"
9.881174815617393e+17	I have just been told that the news of @kanhaiyajnusu having failed 11 times is FAKE. But then he still has to submit a thesis for his doctoral degree. There could be nothing more earth shattering to now have a Dr Kanhaiya amidst us. Fate will deal academia a deathly blow.
7.581220613572608e+17	the empty seats that were once full. after they announced #HRC's nomination. #philadelphia #DNC… https://t.co/N2t98G3QCh
9.152796340145193e+17	@the_hindu You hv already given a message to #Mumbai that a social deeds from men towards women can be easily concocted &amp; misconstrued as #molestation.
1.1769925989233664e+18	This Telegraph headline is nonsense. It’s not Labour policy, and it wasn’t in the conference motion, which called for maintaining and extending free movement rights, not scrapping all controls. https://t.co/eoA9CEZBQQ
1.2074997522600387e+18	"Bangladeshi nationals traveling with Indian passports arrested at Saudi Airport.

This is the reason why we need CAA

The ACT came for National benefit while traitors made it communal.

SHAME on the protestors!

#IndiaSupportsCAA
#CAASupport
https://t.co/ksxscnKAJ1"
9.473741678122189e+17	Saints have come to extend help to government so that Magh Mela &amp; Kumbh Mela are successfully organised. I am feeling happy that representatives of Akhada Parishad came here. I will also visit Magh Mela in January to check the arrangements: CM Yogi Adityanath in Lucknow https://t.co/pm2dd1n0ot
1.1886964634313523e+18	British Broadcaster?!?! Is this reporter dumb/ignorant or simply following Republic TV and Co's pattern of adding some international flavour to the usual Desi bigotry? https://t.co/ToZudJkkWm
1.2228772670108017e+18	"#PIBFactCheck

Claim: - Govt. School students to get various monetary benefits under the “Pradhan Mantri Shishu Vikas Yojana”

Reality: This is a #FakeNews. There is NO “Pradhan Mantri Shishu Vikas Yojana” under the Central Government https://t.co/OlO7QkHzwN"
1.1004298404806984e+18	H.R.1 is a blatant power grab to give Washington bureaucrats control over what American citizens can say about politics, how we can say it, and how we cast our ballots. https://t.co/BQvbiTrekk
1.2405858078674412e+18	This press release being circulated on Social Media is NOT from India and NOT for India. #FakeNewsBusted https://t.co/gFwrw3DGkq
1.2679467360242565e+18	BREAKING: 2 crates filled with pipe bombs discovered near Korean War Memorial in DC after suspects spotted in bushes. Federal assets in pursuit
5.4490041375799706e+17	They dont even spare Children. #PeshawarAttack #IndiawithPakistan #PakSchoolSiege #Taliban #Terrorism http://t.co/ySdlT2ZgZ7
1.2678301646473708e+18	A lot of people are sharing an image that appears to show Trump and Hitler holding a bible in the same way. The Trump pic is from June 1, but the Hitler pic was photoshopped to add the bible. https://t.co/hmaxYfXCxt
1.1799377971317187e+18	"If any person at ANY of my events recommended “eating babies”, I would shut them down—swiftly. 

@AOC is so hellbent on deluding people about an apocalyptic environmental crisis that she doesn’t have the courage to tell a hysterical baby-eating conspiracy theorist to stand down. https://t.co/LoNTZWVeSs"
1.264723749762302e+18	Medical lab tech Katie Corley coughed on two petri dishes, one while wearing a mask, and one without a mask. (From her public FB post.) https://t.co/Ez65r2lE2r
1.2175805478846177e+18	They claim it's a somber, serious occasion they're heartbroken over... and then they pass out impeachment-signing pens with special cases. Folks. You can't make it up. https://t.co/jl9VKD8cUc
1.2675350205347635e+18	This is bullshit and you're a gullible mark with questionable motives if you believe everything you see on the internet. https://t.co/ux8XJIQaRs
1.3533634413779722e+18	Wow, so @MamataOfficial can recite the Qalma in full public! No wonder she thinks it is a personal insult when Hindus chant #JaiShriRam! https://t.co/rRpvOSSK2C
1.2621029485801226e+18	"NEW: @KBeds responds to Eric Trump: ""With almost 90,000 Americans dead, 1.5 million infected, and 36 million workers newly jobless...for Eric Trump to claim that the coronavirus is a political hoax that will ‘magically’ disappear is absolutely stunning and unbelievably reckless."" https://t.co/G2gU998pZm"
1.1181478566138184e+18	We are heartbroken for the French people and those around the world for whom Notre Dame is a symbol of hope. Relieved that everyone is safe.  Apple will be donating to the rebuilding efforts to help restore Notre Dame’s precious heritage for future generations.🇫🇷
1.2355261496707195e+18	"Singers in cars crushing their fans self esteem.
I hereby claim this format.

https://t.co/IVsxJnfPml"
1.1032711056435814e+18	#WATCH Sant Kabir Nagar: BJP MP Sharad Tripathi and BJP MLA Rakesh Singh exchange blows after an argument broke out over placement of names on a foundation stone of a project https://t.co/gP5RM8DgId
1.2349293624844616e+18	.@GOPLeader, call your office. The bipartisan negotiations on the coronavirus funding supplemental are still underway. Your staff have been participating in those talks. This is a disgusting and false accusation. https://t.co/F9tvdk2XPo
6.090464284935823e+17	"I smoke cigarettes and go to backyard shows, Tumblr is life. I'm so antisocial ugh American Apparel is life"" http://t.co/F2KfNW4nkX"
9.982984210805432e+17	You know what else is a stimulent? The Cocaine that Oliver North helped bring into the US via his criminal support of the Contras in the 80s. https://t.co/bv60ahpwgq
6.075384644443136e+17	Shocked to learn of the death of 2 young men by police in Sadiqabad, Rawalpindi, yesterday. Sharifs have turned Punjab police into killers.
6.9165546797892e+17	@bobatl Duude — to be clear: Being five centuries regressed in your reasoning doesn’t mean we all can’t still like your music
1.2087075037495665e+18	Given the precedent the Assam NRC has given us, an Indian citizen without the requisite documents will be forced to suffer the ordeal of several court cases &amp; may eventually end up in a detention camp completely Stateless. https://t.co/vv8FwWee7h
1.2308453787332813e+18	An epoch making event happened today. For the first time, probably after the end of Dogra rule, Shankaracharya Temple at Srinagar is lit up in its full glory at #MahaShivaratri. Gopadri Hill reclaimed from Takht-i-Suleimaan. Territory being reclaimed. Waiting for Sharda Peeth. https://t.co/5ViVlkBfJx
1.2704593096299028e+18	"Reminder:

1.) Fauci said not to wear masks
2.) Surgeon General said not to wear masks
3.) Surgeon General said to wear masks because asymptomatic people spread virus
4.) WHO now says its “very rare” for asymptomatic people to spread virus

Yet the mask mandate remains.

CONTROL."
1.201930623407022e+18	As a mom of two teenagers, my heart races every time I hear about yet another school shooting. I'm relieved that no one was killed in yesterday’s shooting at Waukesha South High School, and today’s shooting at Oshkosh West High School.
3.503419054244536e+17	@GovernorPerry said today that 80,000 abortions are performed in Texas each year. True: http://t.co/DEkwtioXPz
4.232305048972247e+17	FF: In 1770, British parliament banned lipstick, saying it had the power to seduce men into marriage, which was classified as witchcraft.
1.219619319522513e+18	Leader McConnell’s plan for a dark of night impeachment trial confirms what the American people have seen since Day One: the Senate GOP Leader has chosen a cover-up for the President, rather than honor his oath to the Constitution. https://t.co/qPHy84MRhe
1.1709308659011953e+18	"POK is slipping from Pak Hands, civilians waged war against barbarism of Pak Army and wish to merge into India.

""Hum India me milna chahte hain"" https://t.co/vRGLK001ID"
1.2680569001947668e+18	Our officers have made more than 200 arrests thus far in downtown Houston today/tonight of individuals engaged in criminal conduct, including throwing rocks and bottles at officers. Many, despite orders to clear the streets, refused to do so and were taken into custody. #hounews
1.225189443080016e+18	"I direct my final message of this trial to the American people:

Don't lose hope.

There is justice in the world, and truth, and right.

There have been dark periods in our history, but we always overcome. https://t.co/clzHpgEEqV"
1.2356168830192558e+18	As a general rule, you shouldn’t trust what President Trump says. With the coronavirus, it could be dangerous to your health. Don’t go to work if you are sick. https://t.co/pfyzm5kAg9
1.2376977962260603e+18	@desiiaadmi Hi, we would like to inform you that MAGGI noodles manufactured and sold by Nestlé India does not contain beef or any form of beef flavor.
1.009083309073236e+18	@MadCanuk @ZCurtis89 @HireMeImFunny @robneyer MadCanuk, this is only happening to illegal immigrants. And for those outradged, this law was passed in 2002 in the Senate by a vote of 90-9. The likes of Clinton, Feinstein, Schumer, Biden, Ried all voting in favor of it - Public Law 107 - 296 https://t.co/P9lCB58OPV
1.161096862021116e+18	Chris Cuomo Threatens Man Who Hurled Italian Slur 'Fredo' at Him very proud of ⁦@ChrisCuomo⁩ this happens all the time. It’s quite racist.  https://t.co/RWzqqzpDWE
1.0861276553200804e+18	Here is our #5YearChallenge. Western Peripheral Expressway, providing world-class infrastructure, became operational in a time-bound deadline. https://t.co/vbZynlU98l
3.496383274540155e+17	Gave 84,160 blank pink &amp; blue pieces of paper 2 @WendyDavisTexas They signify the # of lives aborted n TX '11 #txlege #silencedvoices #sb5
1.0014174624774513e+18	"We're investing £680 million to create 40,000 new good primary and secondary school places.

STAT 🌟: Last year, 91% of school places created were in good or outstanding schools.

Here's to even more 📚 https://t.co/qZbd2OZyB3"
1.2713082164884316e+18	VIDEO: Here’s my FB live of the UP protest rally: https://t.co/rsKuenRrI2 @gmanews
1.2349111108615946e+18	President @realDonaldTrump made a commitment to donate his salary while in office. Honoring that promise and to further protect the American people, he is donating his 2019 Q4 salary to @HHSGov to support the efforts being undertaken to confront, contain, and combat #Coronavirus. https://t.co/R6KUQmBRl1
1.2065864612580475e+18	BJP delegation led by State President Shri @ManojTiwariMP met @CPDelhi to complaint against Dy. CM of Delhi Manish Sisodia, AAP MLA Amanatullah Khan and other AAP leaders for being involved in riots at Jamia Millie Islamia on 15th December, 2019 #AAPBurningDelhi https://t.co/TyfQeVGcgi
1.19538811993736e+18	Yovanovitch had a salary of $200,000 a year and somehow turned the into multi Million Dollar net worth? (3-6 million) That just came from a Dem who said she should be an economics adviser.
1.2117277054792417e+18	@1501Jaipal Hi – international travellers, including students are processed by Canada Border Services. @CanBorder – are you able to help out with this inquiry?
1.243423173527257e+18	"The Nut case, Pakistan's #COVID patient recovered, thrown party to 100 people, found positive again. 
#CoronaVillains 
#CoronavirusOutbreak
#LockDownRadio

https://t.co/Xr0dY42gds"
6.22060384271274e+17	Kid beheads Syrian in grotesque new #ISIS vid on #Twitter. How low can this gore theater go? @twitter #WakeUpTwitter http://t.co/rA8kv01kE3
6.545462655109693e+17	"61% of hospitals must ""stop things going wrong not waiting until they do go wrong” says CQC chief exec David Behan http://t.co/bdfvAexnYl"
1.1500469293232742e+18	Here’s leftist “diversity” on full display.  All white snotty brats who hide behind masks and violently attack ppl.  They need a bath, early bedtime, and lifetime ban from WiFi and be forced to clean streets and serve food in homeless shelter. https://t.co/fnm19rgWXh
1.2084244209533133e+18	You have to be a special kind of loathsome shameless to be @BDUTT and brazenly defend the Hindu and India hating Jamia girls who GLOATED on the death of our soldiers in the Pulwama attack! https://t.co/7BvE8GFAGE
1.266363010341204e+18	Protesters outside the Third Precinct police station briefly retreated under volleys of police tear gas and rubber bullets fired at them from the roof, only to regroup and eventually attack the building, setting fire to the structure as police withdrew https://t.co/6c2Gs7aMWC 3/3 https://t.co/J0SaoR5r1T
1.2874942085431665e+18	Hurricane Hanna - just now - blowing over Trump’s mighty border wall between the United States and Mexico.... https://t.co/0zNejNLYC9
1.2811546936501453e+18	"Six members of the Gauteng Health War Room test positive for COVID-19 including the Head of the Department, Prof Mkhululi Lukhele.

Clarity on Graves in Gauteng Municipalities. https://t.co/Lk4tx1S4Tv"
1.2310056424138588e+18	"Facts:

Bernie wants a $15 minimum wage

That would mean a gross salary of $31,200 for a 40 hr. work week

But he wants to tax anyone making above $29,000 a year 52%

That would make gross salary $14,976—$288/week

$288 divided by a 40 hour work week—$7.20/hour

Socialism Sucks."
6.54057692659626e+17	GAB ignored their duties &amp; did not regularly audit the voter rolls to remove all felons - for a span of 16 elections. #ReformGAB
1.293423236634407e+18	Some hair raising landings which still managed to survive a crash https://t.co/Ao5LONHk16
1.1976515469406085e+18	"“I’d like to call out Labour as liars. I am one of the people he will tax more”

This audience member, who earns over £80,000, criticises the taxation promises in the Labour Party manifesto. #bbcqt https://t.co/jKJtz2QlqL"
1.2624919340121825e+18	@GavinNewsom So you were in Montana this past weekend enjoying the great outdoors and buying a new cowboy hat? Not abiding by the governor's rules to self quarantine for 14 days before you came. All while your state is suffering. 😡
3.8728192742772736e+17	Never thought I’d see the day when Obama would play politics with kids. http://t.co/oydwwiMZ06 #PJNET http://t.co/2sKbtEmn5S
9.326058580260209e+17	14) What about the dosh? Extra staff cost money so this is what the data shows last year alone spending on mental health went up by £575m https://t.co/oEzilsOTKQ
8.96842467294761e+17	2/2 FALSE it was for my own use. My cycle 2work only 10 mins so no need 2'freshen up' as story elegantly says.But let's encourage cyclists!
5.989706166879519e+17	Hitting the road to hear from Wisconsinites all across the state. 1st stop, Russ’s hometown of Janesville. #Russ4WI http://t.co/sP8DtXbVmT
1.238228404761178e+18	NO, there is NO TRUTH to rumors about Manhattan being quarantined. Whoever is spreading this misinformation, PLEASE STOP NOW!
1.0869782571137516e+18	"One more Mob lynching.. This time in Karimganj Assam ..

Abdul Mateen lynched by mob ... https://t.co/bKTHUmZcid"
1.2142048873592463e+18	"This thread. 🤦🏾‍♀️

@Yair_Rosenberg thanks for pushing back against this &amp; all forms of hate. It's sad when folks think spreading these types of lies is somehow patriotic (or maybe it's just for clicks aka for profit).

More importantly, they endanger my life when they do this shit. https://t.co/TovHwYEh4C"
1.250755258197799e+18	"PIB under Ministry of I and B has issued a notice to Public TV for Violation of  Cable Television Network (Regulation)Act and Codes by Broadcasting ""Helicopter Money - Helicopternalli Surithara Modi"".
@PrakashJavdekar @MIB_India @PIB_India @PIBFactCheck @DG_PIB https://t.co/KxYJ3LFAKY"
1.1822434018420204e+18	@waynedublin @ExtinctRebelsIE Hey Wayne, thanks for making the argument that profound system change is needed as soon as possible. 🙏 https://t.co/7AcVylBnko
7.586284784470794e+17	"Rudy Giuliani: This is the most anti-police, anti-law enforcement convention I've ever seen in my whole life.
https://t.co/sHnZAAE430"
1.2526179108682056e+18	"Immigrants make up a majority of essential workers in places like New York City—they're on the front lines of the battle against this pandemic. I stand with our immigrant communities now and always. 

https://t.co/3KvPLoztko"
1.255029980209152e+18	"Poor terrified #Leopard which strayed into a town in #jallandhar, Punjab,#India.
#SocialDistancing forgotten in this chaos 
#COVID19 #coronavirus https://t.co/h1Kpx0REYu"
1.2050270778223534e+18	Wah! No toll for lawyers all over India...but it pinches if the same concession has to be given to Veterans. https://t.co/rl7II6vT8d
1.2075283371800207e+18	More protests today in Maoming, Guangdong, CHINA.  #freehongkong #standwithhongkong #hongkong #protest #香港人加油 #addoil #revolutionofourtimes #freehk https://t.co/Gq9sGeleWn
8.332257239639613e+17	"Russian recognition of documents from separatist ""republics"" troubling and inconsistent with agreed goals of Minsk"
1.2626725640751596e+18	"Claim: Message circulating on Social Media with an image, of a woman riding a bicycle with baby on her back, attributing to Migrant situation in the country.

#PIBFactCheck: #Fake. The image is old and NOT from India. Beware of Old images &amp; videos being shared out of context. https://t.co/xjM5VT6ce7"
1.198664759891112e+18	"In NYC, we:

- gave teachers the largest raise in America
- improved graduation rates by 42%
- banned smoking in bars &amp; restaurants
- cut teen smoking by 50%
- cut our carbon footprint by 14%
- cut murders in half
- cut incarceration by 40%
- created new programs to fight poverty https://t.co/ereMx4Bjri"
1.268286877972312e+18	@realDonaldTrump Donald Drump gets a spray tan while America burns!  November is coming and you will be voted out of office. https://t.co/7pg10gkVzp
1.1506325748905124e+18	India: Sakshi Misra and husband kidnapped by armed gunmen, days after she alleged that her father hired goons to kills her and her husband over their inter-caste marriage https://t.co/oudOABd1yw
1.0061608233608724e+18	“Those who say it can not be done, should not interrupt those doing it.”   -Chinese Proverb
1.2685599604488643e+18	People in the chat are saying these subtitles are 100% accurate. https://t.co/klG4nRN6Qm
8.741533536719831e+17	@TIME confirms our fact check. A spokesperson confirmed to BOOM., that TIME did not create 'Liar-in-Chief' cover pic and that it is fake. https://t.co/tpuYvxX955
1.0929806764988785e+18	7 million Americans have lost health insurance under this President. Bad deal. We need Medicare for All now—everybody counts in this country, and everyone should get good health care when they need it. #SOTU
1.1686098100797153e+18	"This is the ‘enslavement clause’ of the Brexit blocking bill

It states that the EU can choose the length of an extension - without a limit - and the Prime Minister must agree to it

If you are as appalled as we are, email your MP and ask them not to vote for it!

#StandUp4Brexit https://t.co/IiuHEL4ViN"
1.2681414693883085e+18	"News18 had posted a video of Cyclone Nisarga earlier, based on information sent to our reporters by Raigad district administration. 

The video has now been pulled down. https://t.co/4AjFSUTmch"
1.1529815519588966e+18	Actually I am anchoring our coverage with @marthamaccallum all day Wednesday.  Sorry you missed the promos.   Thanks. https://t.co/YKjDKtSMMG
1.2958394436733747e+18	"The first words out of Trump's mouth in Yuma, Arizona tease that he wants to shred the Constitution and serve at least 3 terms: ""Considering we caught President Obama and sleepy Joe Biden spying on our campaign -- treason -- we'll probably be entitled to another four more years."" https://t.co/PP9nKAvSh6"
1.2478565868375204e+18	"@UN Some countries throw Covid19 infected dead bodies into the seas. Advice to stop eating seafood.
The World is really coming to an end.
Dear God, please intervene. https://t.co/OAYUy0c9k1"
1.214770834809774e+18	"US planes in fire after #Iran's missile attack: Source https://t.co/hQ21hc1c6o
#IranvsUSA 
#Solemani 
#IranAttacks 
#AinAssad https://t.co/hvguCK8c0r"
9.996578170186424e+17	North Korea has long given ample reason to question its commitment to stability. Congress has provided significant tools to hold North Korea accountable. The US must not relent in this maximum pressure campaign as we continue to work with our allies toward a peaceful resolution. https://t.co/z7hxvuRErk
1.251936242834563e+18	"THREAD - History doesn't repeat itself, but it rhymes: a thread about the **Anti-Mask League** of 1919.
 
I'm not kidding I went HAM researching this
 
So, starting in Sept 2018 San Francisco suffered from Spanish Flu pandemic.
 
Initial mask wearing was good -- around 80 percent"
9.991478007083295e+17	@nitin_gadkari @MORTHIndia pic of one pillar of #flyover in #zirakpur on Chandigarh #zirakpur #Ambala #Delhi #Highways. Please look into it and take necessary measures to prevent big #accident. https://t.co/mAP15deG1i
1.136506463365419e+18	Remember this? A systematic, vicious paid campaign to malign icons sacred to Hindu Dharma that was carried out in media and SM after the #Kathua case? Where are all those people now? Why no such outrage over Mohammed Zahid raping and killing a 3 yr old Hindu girl in #Aligarh https://t.co/4UvybBWh4m
1.2577086804574577e+18	“The Trump Army is made up of the President’s fiercest defenders who are willing to go to battle with the Left-wing MOB whenever they come after us. Just take a look at everything they’ve fought for so far:”
1.2600690112046612e+18	"Indian Railways is worse than East India Company

🔸Charged tickets for poor labourers

🔸Rajdhani fares for special trains

🔸Cancellation charge is 50%

🔸Arogya Setu App compulsory for travel

Can these poor people install an app? Shame on you @narendramodi &amp; @PiyushGoyal https://t.co/lJR1efG6Cu"
1.2244473747114107e+18	"Look, I don't really like Joe Biden.  But this thing about insinuating he's gross for kissing his granddaughter on the lips in public is just toxic cynicism.

We have enough in our culture that shames people for having feelings and affections. Save it for the actual creepiness."
1.235559583038374e+18	We need a president who will show up and fight for Michiganders, and @JoeBiden has proven time and again that he has our back. I am proud to both endorse him and announce that I will be joining his campaign as a co-chair. https://t.co/Vs5J4Ik09F
1.2174941632199844e+18	"Massive Women's Protest
Against #CAA #NRC &amp; #NPR
At YMCA Ground, Agripada, Mumbai

At 6PM On Friday, 17th January

Let's join in Large numbers!!!

Organized By:
Mumbai Citizens Forum https://t.co/4wqxF6XxOu"
9.439308331900068e+17	I confess to being very surprised that ACA marketplace enrollment is down only slightly. That didn't seem possible with a 90% reduction in outreach, an enrollment period cut in half, and a constant refrain that the program is dead.
1.2564954321815757e+18	E-newspaper sharing and forwarding is legal or illegal in this pandemic time... https://t.co/lu2a5cbpDf
1.2743403862409994e+18	China has issued a casualty breakdown claiming 0 dead &amp; five injured. https://t.co/uHxK3gePfl
1.1166838194767503e+18	"“The people — and the people who knocked these buildings down will hear all of us soon!” President George W. Bush

Was Bush downplaying the terrorist attack? 

What if he was a Muslim 🤔 https://t.co/XMazssoD49"
1.240190243736662e+18	"A fake message is doing the rounds that vegetable and fruit markets will be closed in Chennai till March 31st. This is a fake message and GCC has not issued any such instruction. Please refrain from forwading such unverified messages.

#coronavirusindia
#covidindia @srkias2012 https://t.co/pBMcHX9P93"
1.2653089274802053e+18	"3. The State Commissioner for Health, @dr_tyw, against the backdrop therefore, wishes to inform the general public that @KanostateNg has four (4) isolation centers that are fully functional and well equipped and three (3) more nearing completion. 
#DaulaHotelFemaleIsolationCenter https://t.co/eWoVgfViut"
1.3325029414423388e+18	See how the future wars will be like! Mosad is preparing for manless wars against jihadists https://t.co/UMjocZju8u
1.24094741916604e+18	"An audio clip of a #FAKE phone conversation between two individuals discussing ""complete lockdown"" of the country is being shared widely on #WhatsApp 

The audio clip is FAKE and work of miscreants. Please do not forward it. 

#IndiaFightsCorona 

#CoronavirusPandemic https://t.co/Kjbfp1rPpl"
8.0568650106556e+17	Only 138,000 migrants, fewer than 0.3% of population, speak no English. Many an older generation who had come as grandparents. Census 2011.
1.1251001337779814e+18	650 Rockets being fired into Israel from Gaza in an attempt to overwhelm Israels Iron Dome: 173 intercepts, 4 people killed, and 28 wounded. What is @IlhanMN response to this violence? Will she condemn it? https://t.co/Vb1Ymxygj6
1.275755145540907e+18	At the national level, we are clocking case counts reminiscent of April. This is bad news - we are headed in the wrong direction. In 3 of the last 5 days we’ve registered over 30k per day.  1/
1.2252371719441613e+18	"The drip, drip, drip of new evidence is going to keep coming out.

With each new revelation, Senate Republicans will have to answer for their votes in this trial.

They chose to turn their backs on the American people and stand for a cover-up.

https://t.co/mmx56V8ZWK"
1.1799084803222897e+18	"One of Ocasio-Cortez's constituents loses her mind over climate change during AOC's townhall, claims we only have a few months left: ""We got to start eating babies! We don't have enough time! ...  We have to get rid of the babies! ... We need to eat the babies!"" https://t.co/uVmOnboluI"
1.2529438907699487e+18	Because you asked.....The @USC @lapublichealth study is real - but not yet peer-reviewed.  The rest of the exchange was sardonic humor and sarcasm...  There is NO vaccine. And it is NOT a hoax.
1.0546694621907476e+18	As a BJP karyakarta myself, I have donated an amount of Rs 1,000 to the party through NM app. I appeal to all our karyakartas and well wishers to join the initiative for bringing in transparency in public life and donate using either NM app or at https://t.co/VILyxBFfdE. https://t.co/J828UwsIq2
1.2136715029205197e+18	"The President of the United States is threatening to commit war crimes on Twitter. 

God help us all! #25thAmendment https://t.co/nYZSvpo8rG"
9.518291719484744e+17	"Sen. Durbin: ""My colleague, [Sen. Graham], spoke up and made a direct comment on what the president said ... for him to confront the president as he did, literally sitting next to him, took extraordinary political courage and I respect him for it."""
1.225186371729531e+18	"Republican Senators denied the Senate's right to examine relevant evidence, to call witnesses and documents, to properly try the impeachment of President Trump.

The verdict will be meaningless.

This wasn't a trial by any stretch of the definition. The American people know it. https://t.co/OlVCDe4bpX"
1.2743398198927196e+18	China has issued its casualty toll from clash with India - zero deaths five injuries (🤔) plus they claim they saved 10 Indian troops' lives https://t.co/G6ynhZVRcJ
5.989087751190692e+17	I was just handed this photo of Joe Morrissey -- by Joe Morrissey. #BreakTheInternet http://t.co/5H89jyX5ZT
9.069662271758377e+17	@Scavino45 @realDonaldTrump @VP This video is not from Miami International Airport.
1.0520901552245064e+18	Figures of names engraved on INDIA GATE don't speak a lie! The whopping numbers of Muslims sacrificing their lives for the freedom of their beloved INDIA, exhibit their sheer humongous pride and lavel of patriotism for India,  proudly leading all Indian people by huge margin! https://t.co/X5FO3lOKQd
