query_id,original_claim,edited_claim,rouge_score,edit_distance,verifier_scores
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.",We are unprepared for a pandemic due to Trump's rollback of progress made by President Obama and me on global health security.,"{""rouge-1"": 0.46874999548828133, ""rouge-2"": 0.21538461101065096, ""rouge-l"": 0.40624999548828133}",0.8363636363636363,"{""label"": ""LABEL_1"", ""score"": 0.9995030164718628}"
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.",Trump's rollback of health security progress made by President Obama and me has left us unprepared for a pandemic.,"{""rouge-1"": 0.3606557334157485, ""rouge-2"": 0.1612903184599377, ""rouge-l"": 0.22950819243214193}",0.9090909090909091,"{""label"": ""LABEL_1"", ""score"": 0.999454915523529}"
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","Because Trump has undone the progress President Obama and I made on global health security, we are not ready for a pandemic.","{""rouge-1"": 0.5312499954882812, ""rouge-2"": 0.3076923033183432, ""rouge-l"": 0.49999999548828133}",0.7636363636363637,"{""label"": ""LABEL_1"", ""score"": 0.9994736313819885}"
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","Thanks to Trump's reversal of advancements President Obama and I made in global health security, we are not prepared for a pandemic.","{""rouge-1"": 0.4374999954882812, ""rouge-2"": 0.3076923033183432, ""rouge-l"": 0.40624999548828133}",0.8181818181818182,"{""label"": ""LABEL_1"", ""score"": 0.9995067119598389}"
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","With Trump's rollback of progress in global health security made by President Obama and me, we are not ready to face a pandemic.","{""rouge-1"": 0.3999999954272189, ""rouge-2"": 0.18181817737373748, ""rouge-l"": 0.27692307235029595}",0.8727272727272727,"{""label"": ""LABEL_1"", ""score"": 0.9994785189628601}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","As recently as last month, Webster’s Dictionary included a definition of 'preference' as 'orientation' or 'sexual preference.' TODAY they changed it and labeled it as 'offensive.' Insane – I just checked through Wayback Machine and it’s real.","{""rouge-1"": 0.7777777727932099, ""rouge-2"": 0.6233766183774667, ""rouge-l"": 0.7777777727932099}",0.25862068965517243,"{""label"": ""LABEL_1"", ""score"": 0.9994983673095703}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","Webster’s Dictionary had a definition of 'preference' as 'orientation' or 'sexual preference' just last month. TODAY, they modified it and tagged 'offensive.' Unbelievable – confirmed it through Wayback Machine and it’s true.","{""rouge-1"": 0.4927536182398656, ""rouge-2"": 0.2253521077246579, ""rouge-l"": 0.46376811099348875}",0.5689655172413793,"{""label"": ""LABEL_1"", ""score"": 0.9995090961456299}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","Only a month ago, Webster’s Dictionary listed 'preference' as meaning 'orientation' or 'sexual preference.' TODAY it was changed with 'offensive' added. Crazy – verified through Wayback Machine and it’s real.","{""rouge-1"": 0.4927536182398656, ""rouge-2"": 0.17391303856332718, ""rouge-l"": 0.434782603747112}",0.5862068965517241,"{""label"": ""LABEL_1"", ""score"": 0.999504566192627}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","Last month, Webster’s Dictionary defined 'preference' as 'orientation' or 'sexual preference.' TODAY they updated it and included 'offensive.' Ridiculous – checked Wayback Machine and it’s accurate.","{""rouge-1"": 0.4999999951757813, ""rouge-2"": 0.2121212072865015, ""rouge-l"": 0.4999999951757813}",0.4827586206896552,"{""label"": ""LABEL_1"", ""score"": 0.9995028972625732}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)",Webster’s Dictionary had 'preference' defined as 'orientation' or 'sexual preference' until last month. TODAY they altered it to include 'offensive.' Insane – looked it up on Wayback Machine and it’s true.,"{""rouge-1"": 0.40579709650073514, ""rouge-2"": 0.1714285664938777, ""rouge-l"": 0.3768115892543584}",0.6379310344827587,"{""label"": ""LABEL_1"", ""score"": 0.9995081424713135}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!",Joe Biden used racial slurs to refer to Black people during a Senate committee hearing in 1985.,"{""rouge-1"": 0.08510637848800386, ""rouge-2"": 0.0, ""rouge-l"": 0.08510637848800386}",1.0,"{""label"": ""LABEL_1"", ""score"": 0.9993287324905396}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","In 1985, Joe Biden referred to Black people using racial slurs during a Senate committee hearing.","{""rouge-1"": 0.0425531869986424, ""rouge-2"": 0.0, ""rouge-l"": 0.0425531869986424}",0.9795918367346939,"{""label"": ""LABEL_1"", ""score"": 0.9993371367454529}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","During a Senate committee hearing in 1985, Joe Biden used racial slurs against Black people.","{""rouge-1"": 0.0869565173440456, ""rouge-2"": 0.0, ""rouge-l"": 0.0434782564744806}",0.9795918367346939,"{""label"": ""LABEL_1"", ""score"": 0.9993615746498108}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!","In a 1985 Senate committee hearing, Joe Biden made use of racial slurs when referring to Black people.","{""rouge-1"": 0.16326530147438578, ""rouge-2"": 0.0, ""rouge-l"": 0.08163264841316144}",0.9387755102040817,"{""label"": ""LABEL_1"", ""score"": 0.9993796348571777}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!",Joe Biden called Black people racial slurs during a Senate committee hearing in 1985.,"{""rouge-1"": 0.08888888460246935, ""rouge-2"": 0.0, ""rouge-l"": 0.08888888460246935}",0.9795918367346939,"{""label"": ""LABEL_1"", ""score"": 0.999363124370575}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,Uhhhhh look at this photo of Mitch McConnell's hands that I found on AP.,"{""rouge-1"": 0.7692307642603551, ""rouge-2"": 0.5833333283680556, ""rouge-l"": 0.7692307642603551}",0.21052631578947367,"{""label"": ""LABEL_1"", ""score"": 0.9994699358940125}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,Check out this picture of Mitch McConnell's hands that was found on AP.,"{""rouge-1"": 0.6399999950080001, ""rouge-2"": 0.5217391254442345, ""rouge-l"": 0.6399999950080001}",0.4444444444444444,"{""label"": ""LABEL_1"", ""score"": 0.9994280934333801}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,"Found this image of Mitch McConnell's hands on AP, take a look.","{""rouge-1"": 0.5833333283333335, ""rouge-2"": 0.2727272677272728, ""rouge-l"": 0.4999999950000001}",0.7222222222222222,"{""label"": ""LABEL_1"", ""score"": 0.9994180202484131}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,Look at this picture of Mitch McConnell's hands that I came across on AP.,"{""rouge-1"": 0.6923076873372783, ""rouge-2"": 0.5833333283680556, ""rouge-l"": 0.6923076873372783}",0.3888888888888889,"{""label"": ""LABEL_1"", ""score"": 0.9994499087333679}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,Here's a photo of Mitch McConnell's hands that I saw on AP.,"{""rouge-1"": 0.4999999950000001, ""rouge-2"": 0.3636363586363637, ""rouge-l"": 0.4999999950000001}",0.5555555555555556,"{""label"": ""LABEL_1"", ""score"": 0.999458372592926}"
tweet-sno-1384,A nurse who has gained national attention for her service was arrested for shooting someone. The latest on this wild story:,A nationally recognized nurse was taken into custody for shooting a person.,"{""rouge-1"": 0.3124999953125, ""rouge-2"": 0.0645161244536944, ""rouge-l"": 0.3124999953125}",0.8695652173913043,"{""label"": ""LABEL_1"", ""score"": 0.999483585357666}"
tweet-sno-1384,A nurse who has gained national attention for her service was arrested for shooting someone. The latest on this wild story:,A nurse known for her service nationwide was arrested for allegedly shooting someone.,"{""rouge-1"": 0.5624999953125002, ""rouge-2"": 0.3749999953125, ""rouge-l"": 0.5624999953125002}",0.6086956521739131,"{""label"": ""LABEL_1"", ""score"": 0.99947589635849}"
tweet-sno-1384,A nurse who has gained national attention for her service was arrested for shooting someone. The latest on this wild story:,A nurse who has garnered national recognition was apprehended for shooting an individual.,"{""rouge-1"": 0.48484848007346204, ""rouge-2"": 0.24999999531250006, ""rouge-l"": 0.48484848007346204}",0.6956521739130435,"{""label"": ""LABEL_1"", ""score"": 0.9994810223579407}"
tweet-sno-1384,A nurse who has gained national attention for her service was arrested for shooting someone. The latest on this wild story:,A nurse who has become a national figure was detained for shooting a person.,"{""rouge-1"": 0.48484848007346204, ""rouge-2"": 0.24242423764921955, ""rouge-l"": 0.48484848007346204}",0.6956521739130435,"{""label"": ""LABEL_1"", ""score"": 0.9994733929634094}"
tweet-sno-1384,A nurse who has gained national attention for her service was arrested for shooting someone. The latest on this wild story:,A nurse celebrated nationally for her service was arrested for involvement in a shooting.,"{""rouge-1"": 0.48484848007346204, ""rouge-2"": 0.36363635886134077, ""rouge-l"": 0.48484848007346204}",0.6521739130434783,"{""label"": ""LABEL_1"", ""score"": 0.9994655251502991}"
tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","Jane Fonda, a surrogate for Joe Biden, referred to the coronavirus as 'God's gift to the Left.'","{""rouge-1"": 0.5517241329845423, ""rouge-2"": 0.2142857093877552, ""rouge-l"": 0.4137930985017836}",0.5714285714285714,"{""label"": ""LABEL_1"", ""score"": 0.9994686245918274}"
tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","COVID-19 was described by Jane Fonda, a supporter of Joe Biden, as 'God's gift to the Left.'","{""rouge-1"": 0.38709676932362125, ""rouge-2"": 0.20689654687277062, ""rouge-l"": 0.3225806402913632}",0.6206896551724138,"{""label"": ""LABEL_1"", ""score"": 0.9994599223136902}"
tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","According to Joe Biden's supporter Jane Fonda, the coronavirus pandemic is 'God's gift to the Left.'","{""rouge-1"": 0.4999999950255103, ""rouge-2"": 0.2142857093877552, ""rouge-l"": 0.4999999950255103}",0.4482758620689655,"{""label"": ""LABEL_1"", ""score"": 0.999455988407135}"
tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","Jane Fonda, who supports Joe Biden, called the COVID-19 pandemic 'God's gift to the Left.'","{""rouge-1"": 0.4285714235969388, ""rouge-2"": 0.22222221728395072, ""rouge-l"": 0.35714285216836733}",0.6206896551724138,"{""label"": ""LABEL_1"", ""score"": 0.9994329810142517}"
tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""",Joe Biden advocate Jane Fonda termed the coronavirus 'God's gift to the Left.',"{""rouge-1"": 0.6923076873076923, ""rouge-2"": 0.39999999500800004, ""rouge-l"": 0.6923076873076923}",0.2857142857142857,"{""label"": ""LABEL_1"", ""score"": 0.999454915523529}"
tweet-sno-1386,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.,Joe Biden and Kamala Harris do not want to ban fracking.,"{""rouge-1"": 0.6666666616780046, ""rouge-2"": 0.5263157844875347, ""rouge-l"": 0.6666666616780046}",0.13333333333333333,"{""label"": ""LABEL_1"", ""score"": 0.9994370341300964}"
tweet-sno-1386,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.,Neither Joe Biden nor Kamala Harris want to implement a ban on fracking.,"{""rouge-1"": 0.5217391255198489, ""rouge-2"": 0.2857142808163266, ""rouge-l"": 0.5217391255198489}",0.35294117647058826,"{""label"": ""LABEL_1"", ""score"": 0.9994438290596008}"
tweet-sno-1386,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.,Both Joe Biden and Kamala Harris do not support a ban on fracking.,"{""rouge-1"": 0.4347826037807184, ""rouge-2"": 0.38095237605442184, ""rouge-l"": 0.4347826037807184}",0.35294117647058826,"{""label"": ""LABEL_1"", ""score"": 0.9994333386421204}"
tweet-sno-1386,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.,Joe Biden and Kamala Harris have no intention of banning fracking.,"{""rouge-1"": 0.47619047120181407, ""rouge-2"": 0.42105262659279785, ""rouge-l"": 0.47619047120181407}",0.3333333333333333,"{""label"": ""LABEL_1"", ""score"": 0.9994423985481262}"
tweet-sno-1386,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.,Fracking will not be banned by Joe Biden or Kamala Harris.,"{""rouge-1"": 0.3809523759637189, ""rouge-2"": 0.21052631080332423, ""rouge-l"": 0.3809523759637189}",0.9333333333333333,"{""label"": ""LABEL_1"", ""score"": 0.9994533658027649}"
tweet-sno-1387,"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""",John F. Kennedy and Richard Nixon did not share the same physical platform during one of their 1960 debates.,"{""rouge-1"": 0.2807017499415205, ""rouge-2"": 0.034482754340071885, ""rouge-l"": 0.24561403064327492}",0.8870967741935484,"{""label"": ""LABEL_1"", ""score"": 0.9994218349456787}"
tweet-sno-1387,"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""","In one of their 1960 debates, John F. Kennedy and Richard Nixon were 3,000 miles apart in different studios.","{""rouge-1"": 0.2807017499415205, ""rouge-2"": 0.06896551296076128, ""rouge-l"": 0.24561403064327492}",0.8709677419354839,"{""label"": ""LABEL_1"", ""score"": 0.9994363188743591}"
tweet-sno-1387,"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""","Kennedy and Nixon were separated by 3,000 miles during a 1960 debate, participating from different locations.","{""rouge-1"": 0.25925925508916325, ""rouge-2"": 0.10909090512396707, ""rouge-l"": 0.22222221805212622}",0.8870967741935484,"{""label"": ""LABEL_1"", ""score"": 0.9994290471076965}"
tweet-sno-1387,"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""","In 1960, John F. Kennedy and Richard Nixon did not physically share a platform during one of their debates.","{""rouge-1"": 0.2807017499415205, ""rouge-2"": 0.034482754340071885, ""rouge-l"": 0.24561403064327492}",0.8709677419354839,"{""label"": ""LABEL_1"", ""score"": 0.9994398951530457}"
tweet-sno-1387,"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""","During one of their 1960 debates, John F. Kennedy was in New York while Richard Nixon was in a Los Angeles studio, 3,000 miles apart.","{""rouge-1"": 0.3606557330072561, ""rouge-2"": 0.15873015409423044, ""rouge-l"": 0.26229507726955126}",0.8548387096774194,"{""label"": ""LABEL_1"", ""score"": 0.9994106292724609}"
tweet-sno-1388,"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence:",You will not keep your mask on.,"{""rouge-1"": 0.5263157848199447, ""rouge-2"": 0.3529411719031142, ""rouge-l"": 0.5263157848199447}",0.6666666666666666,"{""label"": ""LABEL_1"", ""score"": 0.9994564652442932}"
tweet-sno-1388,"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence:",You are allowed to remove your mask.,"{""rouge-1"": 0.2105263111357342, ""rouge-2"": 0.11764705425605555, ""rouge-l"": 0.2105263111357342}",0.8333333333333334,"{""label"": ""LABEL_1"", ""score"": 0.9994483590126038}"
tweet-sno-1388,"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence:",Wearing a mask is not mandatory.,"{""rouge-1"": 0.11111110666666683, ""rouge-2"": 0.0, ""rouge-l"": 0.11111110666666683}",0.9444444444444444,"{""label"": ""LABEL_1"", ""score"": 0.9994291663169861}"
tweet-sno-1388,"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence:",Removing your mask is permissible.,"{""rouge-1"": 0.23529411349480975, ""rouge-2"": 0.13333332942222234, ""rouge-l"": 0.23529411349480975}",0.8888888888888888,"{""label"": ""LABEL_1"", ""score"": 0.9994252920150757}"
tweet-sno-1388,"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence:",Keeping your mask on is not required.,"{""rouge-1"": 0.31578946903047095, ""rouge-2"": 0.23529411307958487, ""rouge-l"": 0.31578946903047095}",0.8333333333333334,"{""label"": ""LABEL_1"", ""score"": 0.9994441866874695}"
tweet-sno-1389,A Trump sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,A 'TRUMP' sign was installed on the hillside near the 405 Freeway by the Sepulveda Pass.,"{""rouge-1"": 0.6111111063580248, ""rouge-2"": 0.42105262680055405, ""rouge-l"": 0.5555555508024692}",0.5483870967741935,"{""label"": ""LABEL_1"", ""score"": 0.9994596838951111}"
tweet-sno-1389,A Trump sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,A Trump sign appeared on the hillside next to the 405 Freeway by the Sepulveda Pass.,"{""rouge-1"": 0.5555555508024692, ""rouge-2"": 0.42105262680055405, ""rouge-l"": 0.5555555508024692}",0.5483870967741935,"{""label"": ""LABEL_1"", ""score"": 0.9994519352912903}"
tweet-sno-1389,A Trump sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,A large Trump sign was put up on the hillside along the 405 Freeway near the Sepulveda Pass.,"{""rouge-1"": 0.7368421003878117, ""rouge-2"": 0.5999999951125, ""rouge-l"": 0.7368421003878117}",0.4838709677419355,"{""label"": ""LABEL_1"", ""score"": 0.9994558691978455}"
tweet-sno-1389,A Trump sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,Someone placed a Trump sign on the hillside close to the 405 Freeway near the Sepulveda Pass.,"{""rouge-1"": 0.5405405357195033, ""rouge-2"": 0.46153845669953986, ""rouge-l"": 0.5405405357195033}",0.5806451612903226,"{""label"": ""LABEL_1"", ""score"": 0.9994564652442932}"
tweet-sno-1389,A Trump sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,A Trump sign was seen on the hillside near the 405 Freeway by the Sepulveda Pass.,"{""rouge-1"": 0.6666666619135801, ""rouge-2"": 0.5263157846952908, ""rouge-l"": 0.6111111063580248}",0.4838709677419355,"{""label"": ""LABEL_1"", ""score"": 0.9994615912437439}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","This is the Democrat nominee for VP refusing to instigate violent riots that have left multiple Americans dead: 'Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.'","{""rouge-1"": 0.8947368371087259, ""rouge-2"": 0.8571428521456916, ""rouge-l"": 0.8947368371087259}",0.08064516129032258,"{""label"": ""LABEL_1"", ""score"": 0.9994307160377502}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","This is not the Democrat nominee for VP encouraging violent riots that have left multiple Americans dead: 'Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.'","{""rouge-1"": 0.918918913918919, ""rouge-2"": 0.8433734889766296, ""rouge-l"": 0.918918913918919}",0.1,"{""label"": ""LABEL_1"", ""score"": 0.9994304776191711}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","The Democrat nominee for VP is not instigating violent riots that have left multiple Americans dead: 'Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.'","{""rouge-1"": 0.9041095840420341, ""rouge-2"": 0.8292682876829268, ""rouge-l"": 0.8767123237680616}",0.1,"{""label"": ""LABEL_1"", ""score"": 0.9994370341300964}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","This is not the VP nominee from the Democratic Party instigating violent riots that resulted in multiple American deaths: 'Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.'","{""rouge-1"": 0.7837837787837839, ""rouge-2"": 0.6352941126532873, ""rouge-l"": 0.7567567517567568}",0.19047619047619047,"{""label"": ""LABEL_1"", ""score"": 0.9994391798973083}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","The Democrat VP nominee is not the one instigating violent riots that have led to multiple American deaths: 'Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.'","{""rouge-1"": 0.799999995000889, ""rouge-2"": 0.6428571378599774, ""rouge-l"": 0.7199999950008891}",0.20967741935483872,"{""label"": ""LABEL_1"", ""score"": 0.9994396567344666}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.",Joe Biden referred to Trump supporters as the 'dregs of society.' The notion that Biden is a unifier is laughable.,"{""rouge-1"": 0.6666666616820989, ""rouge-2"": 0.42105262659279785, ""rouge-l"": 0.6666666616820989}",0.26666666666666666,"{""label"": ""LABEL_1"", ""score"": 0.9994645714759827}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","Calling Trump supporters the 'dregs of society,' Joe Biden has proven that the idea of him being a unifier is a joke.","{""rouge-1"": 0.6666666616820989, ""rouge-2"": 0.3589743540039448, ""rouge-l"": 0.4999999950154322}",0.5666666666666667,"{""label"": ""LABEL_1"", ""score"": 0.999459445476532}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.",Biden's remark labeling Trump supporters as the 'dregs of society' makes the claim that he is a unifier a joke.,"{""rouge-1"": 0.514285709289796, ""rouge-2"": 0.21621621121986864, ""rouge-l"": 0.514285709289796}",0.4482758620689655,"{""label"": ""LABEL_1"", ""score"": 0.99946528673172}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","The claim that Joe Biden is a unifier is a joke, especially after he called Trump supporters the 'dregs of society.'","{""rouge-1"": 0.7027026977355736, ""rouge-2"": 0.47368420554016627, ""rouge-l"": 0.7027026977355736}",0.9655172413793104,"{""label"": ""LABEL_1"", ""score"": 0.9994725584983826}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.",Joe Biden's statement that Trump supporters are the 'dregs of society' undermines the idea that he is a unifier.,"{""rouge-1"": 0.5882352891176471, ""rouge-2"": 0.22222221722222232, ""rouge-l"": 0.5882352891176471}",0.4827586206896552,"{""label"": ""LABEL_1"", ""score"": 0.9994534850120544}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Biden says he was able to stay sequestered due to 'some Black woman' who stocked grocery shelves.,"{""rouge-1"": 0.12903225306971924, ""rouge-2"": 0.0, ""rouge-l"": 0.12903225306971924}",0.3333333333333333,"{""label"": ""LABEL_1"", ""score"": 0.9994957447052002}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,"According to Biden, he could remain sequestered because 'some Black woman' stocked the grocery shelves.","{""rouge-1"": 0.13333332833333353, ""rouge-2"": 0.0, ""rouge-l"": 0.13333332833333353}",0.7083333333333334,"{""label"": ""LABEL_1"", ""score"": 0.9995005130767822}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Biden claimed that it was thanks to 'some Black woman' stocking grocery shelves that he could stay sequestered.,"{""rouge-1"": 0.12499999501953145, ""rouge-2"": 0.0, ""rouge-l"": 0.12499999501953145}",0.84,"{""label"": ""LABEL_1"", ""score"": 0.9994975328445435}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Joe Biden stated that 'some Black woman' stocking grocery shelves allowed him to stay sequestered.,"{""rouge-1"": 0.13333332833333353, ""rouge-2"": 0.0, ""rouge-l"": 0.06666666166666704}",0.9583333333333334,"{""label"": ""LABEL_1"", ""score"": 0.9995008707046509}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,Biden credited 'some Black woman' who stocked grocery shelves for his ability to stay sequestered.,"{""rouge-1"": 0.13333332833333353, ""rouge-2"": 0.0, ""rouge-l"": 0.06666666166666704}",0.9166666666666666,"{""label"": ""LABEL_1"", ""score"": 0.9994838237762451}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Was Andy McCabe ever required to return the $700,000 illegally given to his wife for her campaign by Hillary Clinton while she was under FBI investigation and he was the head of the FBI?","{""rouge-1"": 0.6562499950195314, ""rouge-2"": 0.40540540046384227, ""rouge-l"": 0.6562499950195314}",0.41379310344827586,"{""label"": ""LABEL_1"", ""score"": 0.9994946718215942}"
